STOCK CODE,ISIN CODE,STOCK NAME,VALUE DATE,EVAL UPPER THRESHOLD YIELD,EVAL MID YIELD,EVAL LOWER THRESHOLD YIELD,EVAL LOWER THRESHOLD PRICE,EVAL MID PRICE,EVAL UPPER THRESHOLD PRICE,MODIFIED DURATION,CONVEXITY,EVAL UPPER THRESHOLD YIELD CHANGE,EVAL MID YIELD CHANGE,EVAL LOWER THRESHOLD YIELD CHANGE,EVAL LOWER THRESHOLD PRICE CHANGE,EVAL MID PRICE CHANGE,EVAL UPPER THRESHOLD PRICE CHANGE,COMPOSITE LIQUIDITY SCORE (T-1)
VK170117,MYBVK1701179,DANAINFRA IMTN 4.350% 21.03.2024 - Tranche No 56,12-NOV-2020,2.141,2.115,2.089,107.117,107.205,107.292,3.118,11.663,.021,.021,.021,-.077,-.076,-.077,2
VN140099,MYBVN1400990,DANAINFRA IMTN 4.550% 19.04.2024 - Tranche No 15,12-NOV-2020,2.165,2.129,2.093,107.851,107.975,108.1,3.186,12.137,.021,.021,.021,-.079,-.079,-.079,0
VK170159,MYBVK1701591,DANAINFRA IMTN 4.270% 24.05.2024 - Tranche No 62,12-NOV-2020,2.165,2.139,2.113,107.114,107.205,107.297,3.226,12.596,.021,.021,.021,-.079,-.08,-.08,2
VP120271,MYBVP1202714,DANAINFRA IMTN 3.870% 19.07.2024 - Tranche No 3,12-NOV-2020,2.179,2.158,2.137,105.95,106.026,106.103,3.399,13.783,.021,.021,.021,-.081,-.081,-.081,3
VN140197,MYBVN1401972,DANAINFRA IMTN 4.410% 24.07.2024 - Tranche No 21,12-NOV-2020,2.184,2.158,2.132,107.86,107.956,108.052,3.384,13.73,.021,.021,.021,-.083,-.083,-.084,2
VK170374,MYBVK1703746,DANAINFRA IMTN 4.330% 15.11.2024 - Tranche No 68,12-NOV-2020,2.225,2.204,2.183,108.021,108.105,108.189,3.62,15.738,.019,.019,.019,-.081,-.081,-.081,3
VP130072,MYBVP1300724,DANAINFRA IMTN 3.960% 07.02.2025 - Tranche No 6,12-NOV-2020,2.265,2.234,2.203,106.804,106.934,107.063,3.871,17.692,.017,.017,.017,-.075,-.075,-.076,1.7
VK180070,MYBVK1800708,DANAINFRA IMTN 4.370% 21.02.2025 - Tranche No 73,12-NOV-2020,2.26,2.234,2.208,108.545,108.655,108.766,3.882,17.84,.017,.017,.017,-.077,-.078,-.078,2.3
VN150050,MYBVN1500500,DANAINFRA IMTN 4.330% 04.04.2025 - Tranche No 32,12-NOV-2020,2.274,2.248,2.222,108.548,108.661,108.775,4.003,18.852,.016,.016,.016,-.075,-.075,-.075,2.3
VN150254,MYBVN1502548,DANAINFRA IMTN 4.530% 12.11.2025 - Tranche No 38,12-NOV-2020,2.364,2.333,2.302,110.158,110.312,110.466,4.414,23.231,.01,.01,.01,-.047,-.047,-.047,1.7
VK180329,MYBVK1803298,DANAINFRA IMTN 4.320% 26.11.2025 - Tranche No 80,12-NOV-2020,2.364,2.333,2.302,109.232,109.386,109.54,4.467,23.684,.01,.01,.01,-.054,-.054,-.055,1.7
VK190069,MYBVK1900698,DANAINFRA IMTN 4.030% 01.04.2026 - Tranche No 85,12-NOV-2020,2.417,2.391,2.365,108.097,108.233,108.37,4.839,27.262,.006,.006,.006,-.035,-.036,-.036,2.7
VN160127,MYBVN1601274,DANAINFRA IMTN 4.290% 30.04.2026 - Tranche No 44,12-NOV-2020,2.422,2.391,2.36,109.509,109.675,109.842,4.896,27.897,.006,.006,.006,-.037,-.037,-.037,1.7
VN160319,MYBVN1603197,DANAINFRA IMTN 4.090% 20.10.2026 - Tranche No 50,12-NOV-2020,2.512,2.486,2.46,108.652,108.801,108.951,5.284,32.412,.004,.004,.004,-.027,-.027,-.027,2
VK190270,MYBVK1902702,DANAINFRA IMTN 3.530% 27.11.2026 - Tranche No 91,12-NOV-2020,2.533,2.507,2.481,105.548,105.697,105.847,5.357,33.501,.003,.003,.003,-.02,-.02,-.02,2.7
VN170118,MYBVN1701181,DANAINFRA IMTN 4.560% 19.03.2027 - Tranche No 57,12-NOV-2020,2.584,2.558,2.532,111.504,111.666,111.828,5.532,35.87,.002,.002,.002,-.017,-.017,-.017,2
VK200074,MYBVK2000746,DANAINFRA IMTN 2.860% 20.05.2027 - Tranche No 97,12-NOV-2020,2.615,2.584,2.553,101.459,101.646,101.832,5.842,39.333,0,0,0,-.001,0,-.001,1.3
VN170160,MYBVN1701603,DANAINFRA IMTN 4.370% 25.05.2027 - Tranche No 63,12-NOV-2020,2.615,2.584,2.553,110.474,110.67,110.867,5.621,37.413,0,0,0,-.004,-.004,-.004,1.7
VS120272,MYBVS1202726,DANAINFRA IMTN 4.040% 20.07.2027 - Tranche No 4,12-NOV-2020,2.633,2.607,2.581,108.57,108.736,108.903,5.819,39.638,0,0,0,-.003,-.003,-.003,2.3
VK200196,MYBVK2001967,DANAINFRA IMTN 2.660% 23.09.2027 - Tranche No 102,12-NOV-2020,2.663,2.637,2.611,99.98,100.142,100.304,6.215,43.895,0,0,0,0,0,0,2.3
VN170375,MYBVN1703757,DANAINFRA IMTN 4.500% 16.11.2027 - Tranche No 69,12-NOV-2020,2.678,2.647,2.616,111.57,111.78,111.99,5.949,42.069,0,0,0,-.004,-.004,-.004,1.7
VS130073,MYBVS1300736,DANAINFRA IMTN 4.170% 08.02.2028 - Tranche No 7,12-NOV-2020,2.702,2.676,2.65,109.588,109.767,109.947,6.226,45.436,-.001,-.001,-.001,.004,.004,.004,2.7
VS130277,MYBVS1302773,DANAINFRA IMTN 4.580% 31.10.2028 - Tranche No 11,12-NOV-2020,2.777,2.746,2.715,112.815,113.051,113.288,6.746,53.358,-.001,-.001,-.001,.004,.003,.003,1.3
VN180330,MYBVN1803300,DANAINFRA IMTN 4.470% 24.11.2028 - Tranche No 81,12-NOV-2020,2.781,2.755,2.729,112.078,112.277,112.476,6.695,53.391,-.001,-.001,-.001,.004,.004,.004,2
VN190070,MYBVN1900700,DANAINFRA IMTN 4.080% 30.03.2029 - Tranche No 86,12-NOV-2020,2.832,2.796,2.76,109.253,109.534,109.817,7.119,59.215,-.001,-.001,-.001,.005,.005,.005,0
VS140100,MYBVS1401005,DANAINFRA IMTN 5.030% 20.04.2029 - Tranche No 16,12-NOV-2020,2.836,2.81,2.784,116.358,116.571,116.783,6.989,57.873,-.001,-.001,-.001,.003,.004,.003,2
VS140198,MYBVS1401989,DANAINFRA IMTN 4.760% 24.07.2029 - Tranche No 22,12-NOV-2020,2.865,2.839,2.813,114.491,114.707,114.923,7.146,60.929,-.001,-.001,-.001,.004,.005,.004,2
VS140363,MYBVS1403639,DANAINFRA IMTN 4.670% 27.11.2029 - Tranche No 27,12-NOV-2020,2.912,2.886,2.86,113.879,114.101,114.323,7.346,64.85,0,0,0,-.004,-.004,-.004,2.3
VN190271,MYBVN1902714,DANAINFRA IMTN 3.690% 27.11.2029 - Tranche No 92,12-NOV-2020,2.912,2.886,2.86,106.142,106.355,106.568,7.581,67.683,0,0,0,-.001,-.001,-.001,2
VS150049,MYBVS1500491,DANAINFRA IMTN 4.610% 05.04.2030 - Tranche No 33,12-NOV-2020,2.953,2.927,2.901,113.507,113.735,113.964,7.709,70.456,-.001,-.001,-.001,.006,.005,.005,2
VN200075,MYBVN2000757,DANAINFRA IMTN 3.010% 20.05.2030 - Tranche No 98,12-NOV-2020,2.972,2.946,2.92,100.313,100.527,100.743,8.112,76.502,-.001,-.001,-.001,.009,.008,.008,2
VN200197,MYBVN2001979,DANAINFRA IMTN 2.860% 23.09.2030 - Tranche No 103,12-NOV-2020,3.013,2.977,2.941,98.701,99.004,99.309,8.496,82.889,0,0,0,.001,0,0,0
VS150255,MYBVS1502554,DANAINFRA IMTN 4.820% 12.11.2030 - Tranche No 39,12-NOV-2020,3.025,2.999,2.973,115.39,115.633,115.876,7.925,76.296,0,0,0,.002,.002,.001,2
VS160128,MYBVS1601281,DANAINFRA IMTN 4.570% 02.05.2031 - Tranche No 45,12-NOV-2020,3.087,3.051,3.015,113.184,113.529,113.875,8.448,84.927,0,0,0,-.003,-.003,-.003,0
VS160320,MYBVS1603204,DANAINFRA IMTN 4.480% 20.10.2031 - Tranche No 51,12-NOV-2020,3.137,3.106,3.075,112.351,112.657,112.964,8.755,91.508,0,0,0,-.002,-.003,-.003,1.7
VS170119,MYBVS1701198,DANAINFRA IMTN 4.950% 19.03.2032 - Tranche No 58,12-NOV-2020,3.176,3.15,3.124,116.793,117.064,117.335,8.848,94.907,.001,.001,.001,-.014,-.014,-.014,2.3
VS170161,MYBVS1701610,DANAINFRA IMTN 4.890% 25.05.2032 - Tranche No 64,12-NOV-2020,3.19,3.164,3.138,116.294,116.567,116.841,8.854,96.356,.004,-.001,-.006,-.045,.007,.06,2.7
VS170376,MYBVS1703764,DANAINFRA IMTN 4.900% 16.11.2032 - Tranche No 70,12-NOV-2020,3.228,3.197,3.166,116.533,116.87,117.208,9.122,102.787,.001,.001,.001,-.014,-.014,-.014,1.7
VX130074,MYBVX1300744,DANAINFRA IMTN 4.380% 08.02.2033 - Tranche No 8,12-NOV-2020,3.244,3.213,3.182,111.394,111.727,112.06,9.517,109.827,0,0,0,-.002,-.002,-.002,1.3
VS180071,MYBVS1800719,DANAINFRA IMTN 4.900% 21.02.2033 - Tranche No 74,12-NOV-2020,3.249,3.213,3.177,116.595,116.994,117.393,9.381,107.704,0,0,0,-.004,-.003,-.003,0
VX130278,MYBVX1302781,DANAINFRA IMTN 4.800% 31.10.2033 - Tranche No 12,12-NOV-2020,3.284,3.253,3.222,115.913,116.269,116.627,9.89,119.231,.001,.001,.001,-.014,-.015,-.015,1.3
VS180331,MYBVS1803317,DANAINFRA IMTN 4.800% 25.11.2033 - Tranche No 82,12-NOV-2020,3.288,3.257,3.226,115.92,116.278,116.637,9.754,118.12,.001,.001,.001,-.014,-.014,-.014,1.3
VS190071,MYBVS1900717,DANAINFRA IMTN 4.300% 31.03.2034 - Tranche No 87,12-NOV-2020,3.3,3.279,3.258,110.749,110.989,111.231,10.285,128.482,.001,.001,.001,-.013,-.014,-.013,3
VX140101,MYBVX1401013,DANAINFRA IMTN 5.250% 21.04.2034 - Tranche No 17,12-NOV-2020,3.326,3.29,3.254,120.713,121.149,121.587,9.995,123.43,.001,.001,.001,-.016,-.016,-.016,0
VX140199,MYBVX1401997,DANAINFRA IMTN 4.930% 24.07.2034 - Tranche No 23,12-NOV-2020,3.341,3.305,3.269,117.345,117.779,118.216,10.143,127.895,0,0,0,-.002,-.003,-.003,0
VX140364,MYBVX1403647,DANAINFRA IMTN 4.790% 27.11.2034 - Tranche No 28,12-NOV-2020,3.377,3.341,3.305,115.691,116.129,116.57,10.309,133.026,.001,.001,.001,-.015,-.015,-.014,0
VS190272,MYBVS1902721,DANAINFRA IMTN 3.930% 27.11.2034 - Tranche No 93,12-NOV-2020,3.367,3.341,3.315,106.256,106.556,106.857,10.673,139.725,.001,.001,.001,-.012,-.012,-.013,2
VX150048,MYBVX1500483,DANAINFRA IMTN 4.790% 06.04.2035 - Tranche No 34,12-NOV-2020,3.399,3.373,3.347,115.731,116.054,116.377,10.656,140.496,0,0,0,-.003,-.002,-.003,2
VS200076,MYBVS2000764,DANAINFRA IMTN 3.270% 18.05.2035 - Tranche No 99,12-NOV-2020,3.414,3.383,3.352,98.362,98.712,99.063,11.271,153.744,0,0,0,0,0,0,1.7
VS200198,MYBVS2001986,DANAINFRA IMTN 3.350% 21.09.2035 - Tranche No 104,12-NOV-2020,3.449,3.413,3.377,98.854,99.268,99.684,11.558,160.639,0,0,0,0,0,0,0
VX150256,MYBVX1502562,DANAINFRA IMTN 4.910% 12.11.2035 - Tranche No 40,12-NOV-2020,3.457,3.431,3.405,116.895,117.229,117.564,10.74,146.29,.001,.001,.001,-.012,-.012,-.011,2.3
VX160129,MYBVX1601299,DANAINFRA IMTN 4.760% 02.05.2036 - Tranche No 46,12-NOV-2020,3.499,3.463,3.427,114.967,115.434,115.904,11.257,157.791,0,0,0,-.002,-.002,-.002,0
VX160321,MYBVX1603212,DANAINFRA IMTN 4.650% 20.10.2036 - Tranche No 52,12-NOV-2020,3.523,3.492,3.461,113.652,114.06,114.469,11.525,165.931,-.001,-.001,-.001,.011,.012,.011,1.7
VV190072,MYBVV1900729,DANAINFRA IMTN 4.530% 01.04.2037 - Tranche No 88,12-NOV-2020,3.555,3.524,3.493,112.026,112.438,112.851,11.779,173.948,-.001,-.001,-.001,.011,.012,.011,1.3
VX170162,MYBVX1701628,DANAINFRA IMTN 5.100% 25.05.2037 - Tranche No 65,12-NOV-2020,3.571,3.535,3.499,118.965,119.465,119.967,11.42,168.174,-.001,-.001,-.001,.011,.012,.011,0
VX180072,MYBVX1800727,DANAINFRA IMTN 5.110% 19.02.2038 - Tranche No 75,12-NOV-2020,3.624,3.593,3.562,118.944,119.387,119.831,11.868,181.089,-.001,-.001,-.001,.012,.012,.012,1.3
VZ130279,MYBVZ1302794,DANAINFRA IMTN 5.100% 29.10.2038 - Tranche No 13,12-NOV-2020,3.673,3.637,3.601,118.643,119.17,119.699,12.283,193.629,-.001,-.001,-.001,.012,.013,.013,0
VX180332,MYBVX1803325,DANAINFRA IMTN 5.000% 26.11.2038 - Tranche No 83,12-NOV-2020,3.668,3.642,3.616,117.459,117.838,118.218,12.142,192.394,-.001,-.001,-.001,.013,.013,.013,2.3
VZ140102,MYBVZ1401026,DANAINFRA IMTN 5.380% 21.04.2039 - Tranche No 18,12-NOV-2020,3.687,3.661,3.635,122.505,122.9,123.297,12.355,197.967,-.001,-.001,-.001,.013,.013,.013,2
VZ140200,MYBVZ1402008,DANAINFRA IMTN 5.140% 22.07.2039 - Tranche No 24,12-NOV-2020,3.704,3.673,3.642,119.239,119.706,120.175,12.442,202.451,-.001,-.001,-.001,.013,.013,.013,1.7
VX190273,MYBVX1902739,DANAINFRA IMTN 4.050% 25.11.2039 - Tranche No 94,12-NOV-2020,3.731,3.695,3.659,104.318,104.82,105.325,13.111,221.422,-.001,-.001,-.001,.014,.013,.013,0
VZ140365,MYBVZ1403659,DANAINFRA IMTN 4.980% 25.11.2039 - Tranche No 29,12-NOV-2020,3.731,3.695,3.659,116.91,117.45,117.994,12.579,208.344,-.001,-.001,-.001,.014,.013,.013,0
VZ150047,MYBVZ1500470,DANAINFRA IMTN 4.950% 06.04.2040 - Tranche No 35,12-NOV-2020,3.75,3.714,3.678,116.431,116.977,117.526,12.945,217.877,-.001,-.001,-.001,.013,.013,.013,0
VX200077,MYBVX2000772,DANAINFRA IMTN 3.570% 18.05.2040 - Tranche No 100,12-NOV-2020,3.751,3.72,3.689,97.511,97.932,98.355,13.652,238.01,-.001,-.001,-.001,.014,.014,.014,1.3
VX200199,MYBVX2001994,DANAINFRA IMTN 3.720% 21.09.2040 - Tranche No 105,12-NOV-2020,3.765,3.739,3.713,99.371,99.732,100.094,13.87,244.44,-.001,-.001,-.001,.014,.014,.014,2
VZ150257,MYBVZ1502575,DANAINFRA IMTN 5.040% 12.11.2040 - Tranche No 41,12-NOV-2020,3.779,3.743,3.707,117.587,118.146,118.71,12.927,222.618,0,0,0,.001,0,.001,0
VZ160130,MYBVZ1601302,DANAINFRA IMTN 4.850% 03.05.2041 - Tranche No 47,12-NOV-2020,3.789,3.763,3.737,115.017,115.421,115.827,13.485,237.568,.001,.001,.001,-.017,-.017,-.017,2
VZ160322,MYBVZ1603225,DANAINFRA IMTN 4.780% 18.10.2041 - Tranche No 53,12-NOV-2020,3.829,3.793,3.757,113.606,114.168,114.733,13.677,245.551,.001,.001,.001,-.017,-.017,-.017,0
VZ170120,MYBVZ1701201,DANAINFRA IMTN 5.100% 21.03.2042 - Tranche No 59,12-NOV-2020,3.842,3.811,3.78,118.213,118.716,119.221,13.623,246.861,.002,.002,.002,-.034,-.034,-.035,1.7
VZ170163,MYBVZ1701631,DANAINFRA IMTN 5.200% 23.05.2042 - Tranche No 66,12-NOV-2020,3.856,3.82,3.784,119.535,120.126,120.722,13.439,244.551,.002,.002,.002,-.034,-.035,-.034,0
VZ170377,MYBVZ1703777,DANAINFRA IMTN 5.220% 14.11.2042 - Tranche No 71,12-NOV-2020,3.877,3.841,3.805,119.758,120.357,120.961,13.587,251.418,.003,.003,.003,-.051,-.052,-.052,0
VZ180073,MYBVZ1800730,DANAINFRA IMTN 5.240% 20.02.2043 - Tranche No 76,12-NOV-2020,3.891,3.855,3.819,119.966,120.57,121.179,13.83,258.216,.003,.003,.003,-.052,-.053,-.052,0
VZ190073,MYBVZ1900738,DANAINFRA IMTN 4.720% 01.04.2043 - Tranche No 89,12-NOV-2020,3.891,3.86,3.829,112.31,112.808,113.31,14.238,269.938,.003,.003,.003,-.049,-.05,-.05,1.7
VZ140103,MYBVZ1401034,DANAINFRA IMTN 5.510% 21.04.2044 - Tranche No 19,12-NOV-2020,3.937,3.901,3.865,123.931,124.567,125.208,14.2,274.327,.006,.006,.006,-.107,-.108,-.109,0
VZ140201,MYBVZ1402016,DANAINFRA IMTN 5.290% 22.07.2044 - Tranche No 25,12-NOV-2020,3.946,3.91,3.874,120.558,121.185,121.818,14.249,278.801,.006,.006,.006,-.105,-.107,-.107,0
VZ140366,MYBVZ1403667,DANAINFRA IMTN 5.160% 25.11.2044 - Tranche No 30,12-NOV-2020,3.959,3.923,3.887,118.509,119.135,119.764,14.337,284.431,.007,.007,.007,-.123,-.123,-.124,0
VZ190274,MYBVZ1902742,DANAINFRA IMTN 4.170% 25.11.2044 - Tranche No 95,12-NOV-2020,3.959,3.923,3.887,103.251,103.82,104.393,14.995,304.585,.007,.007,.007,-.11,-.111,-.112,0
VZ150046,MYBVZ1500462,DANAINFRA IMTN 5.05% 06.04.2045 - Tranche No 36,12-NOV-2020,3.962,3.931,3.9,116.913,117.451,117.992,14.755,296.901,.008,.008,.008,-.14,-.141,-.142,1.7
VZ200200,MYBVZ2002005,DANAINFRA IMTN 3.870% 22.09.2045 - Tranche No 106,12-NOV-2020,3.983,3.947,3.911,98.223,98.784,99.348,15.727,330.705,.01,.01,.01,-.156,-.156,-.158,0
VZ150258,MYBVZ1502583,DANAINFRA IMTN 5.150% 10.11.2045 - Tranche No 42,12-NOV-2020,3.987,3.951,3.915,118.295,118.933,119.576,14.951,305.764,.009,.009,.009,-.161,-.162,-.163,0
VZ160131,MYBVZ1601310,DANAINFRA IMTN 5.020% 03.05.2046 - Tranche No 48,12-NOV-2020,3.987,3.966,3.945,116.431,116.803,117.176,15.171,315.717,.01,.01,.01,-.178,-.178,-.179,3
VZ160323,MYBVZ1603233,DANAINFRA IMTN 4.950% 19.10.2046 - Tranche No 54,12-NOV-2020,4.033,4.002,3.971,114.662,115.209,115.759,15.313,323.346,.011,.011,.011,-.194,-.195,-.197,1.7
VZ170121,MYBVZ1701219,DANAINFRA IMTN 5.180% 21.03.2047 - Tranche No 60,12-NOV-2020,4.068,4.032,3.996,117.873,118.525,119.182,15.235,323.727,.013,.013,.013,-.236,-.238,-.239,0
VZ170164,MYBVZ1701649,DANAINFRA IMTN 5.250% 24.05.2047 - Tranche No 67,12-NOV-2020,4.071,4.04,4.009,119.017,119.584,120.154,15.025,320.283,.012,.012,.012,-.22,-.221,-.223,1.3
VZ170378,MYBVZ1703785,DANAINFRA IMTN 5.350% 15.11.2047 - Tranche No 72,12-NOV-2020,4.101,4.075,4.049,120.28,120.762,121.246,15.066,324.483,.014,.014,.014,-.26,-.261,-.264,2
VZ180074,MYBVZ1800748,DANAINFRA IMTN 5.360% 21.02.2048 - Tranche No 77,12-NOV-2020,4.127,4.096,4.065,120.064,120.64,121.22,15.302,331.765,.014,.014,.014,-.261,-.262,-.264,1.7
VZ190074,MYBVZ1900746,DANAINFRA IMTN 4.820% 01.04.2048 - Tranche No 90,12-NOV-2020,4.13,4.104,4.078,111.249,111.707,112.168,15.742,346.702,.015,.015,.015,-.264,-.266,-.267,2.3
VZ180333,MYBVZ1803338,DANAINFRA IMTN 5.170% 26.11.2048 - Tranche No 84,12-NOV-2020,4.174,4.143,4.112,116.366,116.935,117.508,15.437,342.761,.016,.016,.016,-.294,-.296,-.298,1.3
VZ190275,MYBVZ1902759,DANAINFRA IMTN 4.290% 26.11.2049 - Tranche No 96,12-NOV-2020,4.24,4.214,4.188,100.829,101.265,101.703,16.277,378.796,.018,.018,.018,-.301,-.303,-.305,2
VZ200078,MYBVZ2000785,DANAINFRA IMTN 3.890% 20.05.2050 - Tranche No 101,12-NOV-2020,4.272,4.241,4.21,93.625,94.121,94.62,16.724,398.482,.021,.021,.021,-.335,-.338,-.341,1.7
VZ200201,MYBVZ2002013,DANAINFRA IMTN 4.010% 23.09.2050 - Tranche No 107,12-NOV-2020,4.289,4.253,4.217,95.323,95.908,96.499,16.937,405.392,.021,.021,.021,-.34,-.344,-.347,0
VK140353,MYBVK1403537,FRL IMTN 4.850% 27.10.2021,12-NOV-2020,2.687,2.662,2.637,102.027,102.051,102.075,.932,1.334,-.011,-.011,-.011,.005,.005,.005,3
VL130166,MYBVL1301663,KIMANIS IMTN 4.850% 14.12.2020 - Tranche No 24,12-NOV-2020,2.501,2.427,2.353,100.198,100.204,100.211,.086,.015,-.011,-.01,-.009,-.005,-.006,-.006,0
VL130167,MYBVL1301671,KIMANIS IMTN 4.850% 14.06.2021 - Tranche No 25,12-NOV-2020,2.658,2.584,2.51,101.265,101.308,101.351,.567,.607,-.012,-.011,-.01,.002,.001,-.001,0
VM120297,MYBVM1202976,KIMANIS IMTN 4.850% 06.08.2021 - Tranche No. 6,12-NOV-2020,2.673,2.604,2.535,101.563,101.613,101.664,.711,.861,-.012,-.011,-.01,.003,.002,.002,1.7
VM130168,MYBVM1301687,KIMANIS IMTN 4.850% 14.12.2021 - Tranche No 26,12-NOV-2020,2.753,2.679,2.605,102.227,102.307,102.387,1.038,1.616,-.011,-.01,-.009,.007,.005,.004,0
VM130169,MYBVM1301695,KIMANIS IMTN 4.850% 14.06.2022 - Tranche No 27,12-NOV-2020,2.851,2.777,2.703,103.077,103.193,103.31,1.497,3.053,-.006,-.005,-.004,.005,.003,.001,0
VN120298,MYBVN1202982,KIMANIS IMTN 4.950% 08.08.2022 - Tranche No. 7,12-NOV-2020,2.865,2.796,2.727,103.504,103.623,103.742,1.644,3.589,-.004,-.003,-.002,.001,0,-.003,1.7
VN130170,MYBVN1301701,KIMANIS IMTN 4.850% 14.12.2022 - Tranche No 28,12-NOV-2020,2.925,2.851,2.777,103.866,104.019,104.172,1.946,4.899,-.001,0,.001,-.003,-.005,-.007,0
VN130171,MYBVN1301719,KIMANIS IMTN 4.850% 14.06.2023 - Tranche No 29,12-NOV-2020,2.991,2.917,2.843,104.591,104.779,104.968,2.385,7.134,0,.001,.002,-.005,-.008,-.01,0
VO120299,MYBVO1202998,KIMANIS IMTN 5.050% 08.08.2023 - Tranche No. 8,12-NOV-2020,2.998,2.924,2.85,105.349,105.549,105.749,2.527,7.914,0,.001,.002,-.005,-.008,-.011,0
VO130172,MYBVO1301725,KIMANIS IMTN 4.850% 14.12.2023 - Tranche No 30,12-NOV-2020,3.015,2.951,2.887,105.367,105.56,105.754,2.814,9.744,-.002,-.001,0,.002,-.002,-.005,2.7
VP120300,MYBVP1203001,KIMANIS IMTN 5.100% 08.08.2024 - Tranche No. 9,12-NOV-2020,3.085,3.011,2.937,107.056,107.327,107.598,3.37,13.692,-.002,-.001,0,.002,-.001,-.005,0
VQ120301,MYBVQ1203017,KIMANIS IMTN 5.250% 08.08.2025 - Tranche No. 10,12-NOV-2020,3.172,3.103,3.034,109.068,109.386,109.704,4.164,20.718,-.001,0,.001,0,-.005,-.01,1.3
VR120302,MYBVR1203023,KIMANIS IMTN 5.300% 07.08.2026 - Tranche No. 11,12-NOV-2020,3.272,3.203,3.134,110.52,110.9,111.283,4.922,28.889,-.001,0,.001,.001,-.005,-.01,1.7
VS120303,MYBVS1203039,KIMANIS IMTN 5.400% 06.08.2027 - Tranche No. 12,12-NOV-2020,3.377,3.308,3.239,112.085,112.527,112.971,5.635,38,-.001,0,.001,.002,-.004,-.011,1.3
VT120304,MYBVT1203045,KIMANIS IMTN 5.500% 08.08.2028 - Tranche No. 13,12-NOV-2020,3.489,3.415,3.341,113.527,114.066,114.607,6.317,48.042,-.001,0,.001,.003,-.004,-.012,0
UN120038,MYBUN1200384,SABAHDEV MTN 4.55% 3652D 08.8.2022 - MTN 3,12-NOV-2020,2.754,2.694,2.634,103.022,103.125,103.229,1.65,3.607,-.004,-.004,-.004,.002,.002,.002,0
VI170105,MYBVI1701058,SME BANK IMTN 4.100% 09.03.2022,12-NOV-2020,2.024,1.993,1.962,102.698,102.739,102.78,1.282,2.303,-.017,-.017,-.017,.017,.017,.017,1.7
VI170174,MYBVI1701744,SME BANK IMTN 4.060% 13.06.2022,12-NOV-2020,2.06,2.024,1.988,103.099,103.156,103.213,1.511,3.093,-.011,-.011,-.011,.012,.012,.012,0
VN120306,MYBVN1203063,SME BANK IMTN 3.69% 12.08.2022,12-NOV-2020,2.076,2.045,2.014,102.754,102.808,102.862,1.678,3.704,-.007,-.007,-.007,.008,.008,.008,1.7
VI190056,MYBVI1900569,SME BANK IMTN 4.030% 22.03.2024,12-NOV-2020,2.209,2.178,2.147,105.864,105.967,106.071,3.133,11.739,.021,.021,.021,-.075,-.075,-.075,1.3
VI200063,MYBVI2000633,SME BANK IMTN 3.020% 23.04.2025,12-NOV-2020,2.347,2.326,2.305,102.824,102.914,103.004,4.143,19.857,.015,.015,.015,-.066,-.066,-.066,3
VK190057,MYBVK1900573,SME BANK IMTN 4.100% 20.03.2026,12-NOV-2020,2.49,2.459,2.428,108.022,108.184,108.346,4.8,26.884,.006,.006,.006,-.035,-.035,-.035,1.3
VK200064,MYBVK2000647,SME BANK IMTN 3.300% 23.04.2027,12-NOV-2020,2.648,2.622,2.596,103.839,103.996,104.152,5.787,38.409,.001,.001,.001,-.007,-.007,-.008,2.7
VM120321,MYBVM1203214,TANJUNG BP IMTN 4.790% 16.08.2021,12-NOV-2020,2.583,2.548,2.513,101.644,101.671,101.697,.738,.914,-.011,-.011,-.011,.002,.003,.002,1.7
VN120322,MYBVN1203220,TANJUNG BP IMTN 4.840% 16.08.2022,12-NOV-2020,2.825,2.795,2.765,103.43,103.482,103.534,1.667,3.675,-.002,-.002,-.002,-.001,-.002,-.002,2
VO120323,MYBVO1203236,TANJUNG BP IMTN 4.900% 16.08.2023,12-NOV-2020,2.931,2.891,2.851,105.178,105.286,105.395,2.554,8.055,0,0,0,-.005,-.005,-.005,0
VP120324,MYBVP1203241,TANJUNG BP IMTN 5.010% 16.08.2024,12-NOV-2020,3.015,2.98,2.945,107.035,107.164,107.293,3.396,13.878,-.001,-.001,-.001,-.001,-.001,-.001,1.3
VQ120325,MYBVQ1203256,TANJUNG BP IMTN 5.120% 15.08.2025,12-NOV-2020,3.093,3.058,3.023,108.897,109.058,109.22,4.194,20.963,0,0,0,-.004,-.005,-.005,1.3
VR120328,MYBVR1203288,TANJUNG BP IMTN 5.230% 14.08.2026,12-NOV-2020,3.176,3.146,3.116,110.718,110.885,111.051,4.95,29.167,0,0,0,-.005,-.004,-.005,2
VS120327,MYBVS1203278,TANJUNG BP IMTN 5.280% 16.08.2027,12-NOV-2020,3.26,3.23,3.2,112.16,112.353,112.547,5.683,38.515,0,0,0,-.004,-.005,-.005,2
VT120326,MYBVT1203268,TANJUNG BP IMTN 5.340% 16.08.2028,12-NOV-2020,3.345,3.315,3.285,113.529,113.749,113.969,6.372,48.688,0,0,0,-.004,-.004,-.004,2.3
VU120320,MYBVU1203209,TANJUNG BP IMTN 5.450% 16.08.2029,12-NOV-2020,3.459,3.429,3.399,114.929,115.174,115.419,7.015,59.481,-.001,-.001,-.001,.004,.004,.004,2
