STOCK CODE,ISIN CODE,STOCK NAME,VALUE DATE,EVAL UPPER THRESHOLD YIELD,EVAL MID YIELD,EVAL LOWER THRESHOLD YIELD,EVAL LOWER THRESHOLD PRICE,EVAL MID PRICE,EVAL UPPER THRESHOLD PRICE,MODIFIED DURATION,CONVEXITY,EVAL UPPER THRESHOLD YIELD CHANGE,EVAL MID YIELD CHANGE,EVAL LOWER THRESHOLD YIELD CHANGE,EVAL LOWER THRESHOLD PRICE CHANGE,EVAL MID PRICE CHANGE,EVAL UPPER THRESHOLD PRICE CHANGE,COMPOSITE LIQUIDITY SCORE (T-1)
UG180155,MYBUG1801557,SABAHDEV MTN 1096D 10.8.2021 - Issue No. 197,19-OCT-2020,2.537,2.474,2.411,101.915,101.966,102.017,.787,1.013,-.017,-.019,-.021,-.005,-.004,-.003,0
UG190027,MYBUG1900276,SABAHDEV MTN 1096D 01.3.2022 - Issue No. 199,19-OCT-2020,2.672,2.609,2.546,103.238,103.324,103.411,1.315,2.407,-.002,-.004,-.006,-.017,-.015,-.012,0
UI170069,MYBUI1700698,SABAHDEV MTN 1826D 28.4.2022,19-OCT-2020,2.702,2.639,2.576,103.851,103.947,104.043,1.43,2.831,0,-.002,-.004,-.02,-.017,-.015,0
UI190028,MYBUI1900280,SABAHDEV MTN 1827D 01.3.2024 - Issue No. 200,19-OCT-2020,3.05,2.997,2.944,107.147,107.323,107.499,3.074,11.429,.001,-.001,-.003,-.02,-.014,-.008,2
UI190152,MYBUI1901528,SABAHDEV MTN 1827D 24.4.2024 - Issue No. 203,19-OCT-2020,3.064,3.011,2.958,107.392,107.575,107.758,3.138,12.091,.001,-.001,-.003,-.019,-.013,-.007,2
UJ190269,MYBUJ1902698,SABAHDEV MTN 2191D 15.8.2025 - Issue No. 205,19-OCT-2020,3.198,3.135,3.072,105.993,106.283,106.573,4.3,21.82,.001,-.001,-.003,-.014,-.005,.003,0
UJ190270,MYBUJ1902706,SABAHDEV MTN 2192D 21.8.2025 - Issue No. 206,19-OCT-2020,3.198,3.135,3.072,106.012,106.303,106.594,4.316,21.968,.001,-.001,-.003,-.014,-.005,.003,0
UJ190311,MYBUJ1903118,SABAHDEV MTN 2192D 07.10.2025 - Issue No. 207,19-OCT-2020,3.211,3.148,3.085,105.646,105.943,106.241,4.451,23.193,.001,-.001,-.003,-.013,-.004,.005,0
UK190029,MYBUK1900294,SABAHDEV MTN 2555D 27.2.2026 - Issue No. 201,19-OCT-2020,3.255,3.202,3.149,110.96,111.235,111.512,4.652,25.717,.001,-.001,-.003,-.02,-.011,0,2.3
UK190153,MYBUK1901532,SABAHDEV MTN 2557D 24.4.2026 - Issue No. 204,19-OCT-2020,3.269,3.216,3.163,111.17,111.453,111.737,4.683,26.523,.001,-.001,-.003,-.02,-.01,.001,2.3
UL190312,MYBUL1903122,SABAHDEV MTN 2922D 07.10.2027 - Issue No. 208,19-OCT-2020,3.492,3.429,3.366,107.106,107.509,107.914,5.96,41.67,.001,-.001,-.003,-.014,-.002,.011,0
UN190313,MYBUN1903136,SABAHDEV MTN 3651D 05.10.2029 - Issue No. 209,19-OCT-2020,3.819,3.756,3.693,107.761,108.258,108.758,7.298,63.397,.001,-.001,-.003,-.014,.001,.017,0
VN110023,MYBVN1100236,GOVCO IMTN 4.45% 23.02.2021,19-OCT-2020,1.798,1.77,1.742,100.902,100.912,100.921,.342,.234,-.013,-.011,-.009,-.017,-.018,-.019,3
VI170039,MYBVI1700399,GOVCO IMTN 4.100% 22.02.2022,19-OCT-2020,1.937,1.894,1.851,102.848,102.906,102.963,1.299,2.355,-.009,-.007,-.005,-.005,-.008,-.012,0
VI170280,MYBVI1702809,GOVCO IMTN 4.040% 28.09.2022,19-OCT-2020,2.021,1.978,1.935,103.826,103.909,103.993,1.867,4.471,-.003,-.001,.001,-.01,-.015,-.019,0
VK160153,MYBVK1601536,GOVCO IMTN 4.270% 06.06.2023,19-OCT-2020,2.084,2.041,1.998,105.564,105.678,105.791,2.458,7.503,-.014,-.012,-.01,.02,.015,.009,0
VK170038,MYBVK1700387,GOVCO IMTN 4.290% 22.02.2024,19-OCT-2020,2.159,2.116,2.073,106.831,106.975,107.119,3.104,11.566,-.028,-.026,-.024,.077,.071,.064,0
VK170279,MYBVK1702797,GOVCO IMTN 4.270% 27.09.2024,19-OCT-2020,2.252,2.209,2.166,107.566,107.734,107.903,3.631,15.573,-.029,-.027,-.025,.098,.09,.082,0
VN160152,MYBVN1601522,GOVCO IMTN 4.400% 05.06.2026,19-OCT-2020,2.466,2.428,2.39,110.101,110.312,110.522,4.946,28.881,-.019,-.017,-.015,.091,.081,.069,1.3
VN170037,MYBVN1700373,GOVCO IMTN 4.550% 22.02.2027,19-OCT-2020,2.545,2.507,2.469,111.67,111.906,112.143,5.525,35.785,-.016,-.014,-.012,.086,.073,.061,1.7
VN170278,MYBVN1702783,GOVCO IMTN 4.470% 28.09.2027,19-OCT-2020,2.603,2.575,2.547,111.787,111.975,112.165,6.013,42.208,-.013,-.011,-.009,.075,.061,.048,3
VS160151,MYBVS1601513,GOVCO IMTN 4.730% 06.06.2031,19-OCT-2020,2.991,2.953,2.915,115.732,116.108,116.485,8.406,85.515,-.003,-.001,.001,.019,0,-.021,1.7
VS160273,MYBVS1602735,GOVCO IMTN 4.410% 19.09.2031,19-OCT-2020,3.024,2.981,2.938,112.804,113.232,113.661,8.775,91.754,-.002,0,.002,.012,-.008,-.029,0
VS170036,MYBVS1700364,GOVCO IMTN 4.950% 20.02.2032,19-OCT-2020,3.064,3.026,2.988,117.942,118.342,118.744,8.853,94.941,-.002,0,.002,.01,-.012,-.033,1.7
VS170277,MYBVS1702774,GOVCO IMTN 4.880% 28.09.2032,19-OCT-2020,3.115,3.087,3.059,117.488,117.794,118.101,9.276,104.164,-.002,0,.002,.012,-.01,-.033,3
VN110029,MYBVN1100293,AMAN IMTN 4.550% 26.02.2021 - Tranche No. 4,19-OCT-2020,2.194,2.148,2.102,100.818,100.834,100.851,.349,.244,-.022,-.021,-.02,-.011,-.012,-.012,2.3
VK140143,MYBVK1401432,AMAN IMTN 4.530% 28.05.2021 - Tranche No 33,19-OCT-2020,2.205,2.159,2.113,101.389,101.417,101.445,.588,.642,-.021,-.02,-.019,-.005,-.006,-.007,2.7
VN110401,MYBVN1104014,AMAN IMTN 4.100% 21.10.2021 - Tranche No. 10,19-OCT-2020,2.278,2.227,2.176,101.799,101.85,101.901,.964,1.429,-.013,-.012,-.011,-.001,-.002,-.004,1.7
VN120176,MYBVN1201760,AMAN IMTN 4.130% 12.04.2022 - Tranche No. 16,19-OCT-2020,2.352,2.306,2.26,102.572,102.64,102.708,1.435,2.79,-.005,-.004,-.003,-.007,-.009,-.01,2.7
VK150070,MYBVK1500704,AMAN IMTN 4.290% 06.05.2022 - Tranche No 39,19-OCT-2020,2.373,2.322,2.271,102.891,102.969,103.048,1.467,2.944,-.004,-.003,-.002,-.008,-.011,-.012,1.7
VN120281,MYBVN1202818,AMAN IMTN 3.900% 27.07.2022 - Tranche No. 22,19-OCT-2020,2.407,2.361,2.315,102.569,102.65,102.73,1.694,3.768,-.003,-.002,-.001,-.006,-.008,-.011,2.3
VP110030,MYBVP1100306,AMAN IMTN 4.750% 28.02.2023 - Tranche No. 5,19-OCT-2020,2.506,2.455,2.404,105.103,105.223,105.343,2.22,6.177,-.002,-.001,0,-.013,-.015,-.018,1.3
VN130094,MYBVN1300943,AMAN IMTN 4.100% 08.03.2023 - Tranche No 28,19-OCT-2020,2.514,2.468,2.422,103.651,103.759,103.868,2.264,6.374,-.002,-.001,0,-.008,-.011,-.013,2
VP110402,MYBVP1104027,AMAN IMTN 4.250% 20.10.2023 - Tranche No. 11,19-OCT-2020,2.595,2.549,2.503,104.749,104.885,105.021,2.762,9.386,-.002,-.001,0,-.007,-.01,-.013,2
VP120177,MYBVP1201773,AMAN IMTN 4.250% 12.04.2024 - Tranche No. 17,19-OCT-2020,2.64,2.599,2.558,105.32,105.46,105.6,3.234,12.451,-.002,-.001,0,-.006,-.009,-.013,3
VN140144,MYBVN1401444,AMAN IMTN 4.780% 30.05.2024 - Tranche No 34,19-OCT-2020,2.672,2.616,2.56,107.208,107.408,107.608,3.271,12.955,-.002,-.001,0,-.008,-.012,-.016,0
VP120282,MYBVP1202821,AMAN IMTN 4.080% 26.07.2024 - Tranche No. 23,19-OCT-2020,2.679,2.628,2.577,104.985,105.172,105.36,3.461,14.261,-.002,-.001,0,-.003,-.007,-.011,1.7
VP130095,MYBVP1300955,AMAN IMTN 4.220% 07.03.2025 - Tranche No 29,19-OCT-2020,2.734,2.688,2.642,106.099,106.295,106.491,3.99,18.725,-.002,-.001,0,-.002,-.007,-.011,2.7
VN150071,MYBVN1500716,AMAN IMTN 4.470% 08.05.2025 - Tranche No 40,19-OCT-2020,2.744,2.698,2.652,107.335,107.539,107.744,4.053,19.618,-.002,-.001,0,-.004,-.009,-.013,2
VS110031,MYBVS1100318,AMAN IMTN 5.050% 27.02.2026 - Tranche No. 6,19-OCT-2020,2.818,2.772,2.726,111.018,111.26,111.503,4.7,26.102,-.002,-.001,0,-.006,-.011,-.016,2
VP140145,MYBVP1401456,AMAN IMTN 4.930% 29.05.2026 - Tranche No 35,19-OCT-2020,2.845,2.794,2.743,110.735,111.014,111.294,4.854,28.091,-.002,-.001,0,-.003,-.009,-.015,1.7
VS110403,MYBVS1104039,AMAN IMTN 4.450% 21.10.2026 - Tranche No. 12,19-OCT-2020,2.882,2.836,2.79,108.588,108.853,109.118,5.188,31.988,-.002,-.001,0,.001,-.005,-.012,2.3
VS120178,MYBVS1201785,AMAN IMTN 4.400% 12.04.2027 - Tranche No. 18,19-OCT-2020,2.922,2.881,2.84,108.668,108.921,109.174,5.662,37.349,-.002,-.001,0,.002,-.004,-.011,3.3
VP150072,MYBVP1500729,AMAN IMTN 4.570% 07.05.2027 - Tranche No 41,19-OCT-2020,2.935,2.889,2.843,109.674,109.962,110.251,5.591,37.162,-.002,-.001,0,.001,-.005,-.011,2.7
VS120283,MYBVS1202833,AMAN IMTN 4.230% 27.07.2027 - Tranche No. 24,19-OCT-2020,2.952,2.906,2.86,107.787,108.08,108.374,5.857,40.205,-.002,-.001,0,.005,-.002,-.009,2.3
VS130096,MYBVS1300967,AMAN IMTN 4.250% 08.03.2028 - Tranche No 30,19-OCT-2020,3.022,2.966,2.91,108.074,108.46,108.847,6.343,47.015,-.002,-.001,0,.006,-.001,-.009,0
VS140146,MYBVS1401468,AMAN IMTN 5.130% 30.05.2029 - Tranche No 36,19-OCT-2020,3.135,3.084,3.033,114.95,115.366,115.784,6.965,58.537,-.002,-.001,0,.004,-.005,-.013,1.3
VS150073,MYBVS1500731,AMAN IMTN 4.700% 08.05.2030 - Tranche No 42,19-OCT-2020,3.212,3.166,3.12,112.154,112.556,112.961,7.656,70.783,-.001,0,.001,.001,-.01,-.018,2
VI160033,MYBVI1600334,GIC IMTN 5.100% 16.03.2021,19-OCT-2020,2.492,2.446,2.4,101.053,101.072,101.091,.406,.329,-.021,-.02,-.019,-.012,-.013,-.014,2.7
VN120196,MYBVN1201968,GIC IMTN 5.100% 20.06.2022,19-OCT-2020,2.762,2.706,2.65,103.783,103.876,103.969,1.576,3.337,-.003,-.002,-.001,-.013,-.015,-.018,0
VS120197,MYBVS1201975,GIC IMTN 5.300% 18.06.2027,19-OCT-2020,3.318,3.262,3.206,111.756,112.112,112.469,5.584,37.36,-.002,-.001,0,-.001,-.007,-.013,0
US160072,MYBUS1600723,SCSB ABSMTN 5412D 01.4.2031 (Sub Class 5),19-OCT-2020,14.414,14.064,13.714,102.872,104.661,106.495,4.91,35.002,-.003,-.003,-.003,.01,.01,.009,0
UT150036,MYBUT1500368,SCSB ABSMTN 5825D 01.4.2031 (Sub Class 3),19-OCT-2020,14.414,14.064,13.714,102.872,104.661,106.495,4.91,35.002,-.003,-.003,-.003,.01,.01,.009,0
US160122,MYBUS1601226,SCSB ABSMTN 5264D 01.4.2031 (Sub Class 6),19-OCT-2020,14.414,14.064,13.714,102.872,104.661,106.495,4.91,35.002,-.003,-.003,-.003,.01,.01,.009,0
UX110015,MYBUX1100153,SCSB ABSMTN 7305D 01.4.2031 (Sub Class1),19-OCT-2020,14.414,14.064,13.714,102.872,104.661,106.495,4.91,35.002,-.003,-.003,-.003,.01,.01,.009,0
UT150083,MYBUT1500830,SCSB ABSMTN 5654D 01.4.2031 (Sub Class 4),19-OCT-2020,14.414,14.064,13.714,102.872,104.661,106.495,4.91,35.002,-.003,-.003,-.003,.01,.01,.009,0
UU140169,MYBUU1401698,SCSB ABSMTN 5961D 01.4.2031 (Sub Class 2),19-OCT-2020,14.414,14.064,13.714,102.872,104.661,106.495,4.91,35.002,-.003,-.003,-.003,.01,.01,.009,0
UI200083,MYBUI2000833,SCSB SENIOR CLASS A MTNS (SERIES 4),19-OCT-2020,3.286,3.23,3.174,102.247,102.38,102.512,2.309,6.605,-.002,-.001,0,-.003,-.005,-.009,0
VN110219,MYBVN1102190,TELEKOM IMTN 4.500% 25.06.2021,19-OCT-2020,2.091,2.05,2.009,101.621,101.649,101.677,.665,.776,-.02,-.019,-.018,-.005,-.006,-.007,3
VN110356,MYBVN1103560,TELEKOM IMTN 4.200% 13.09.2021,19-OCT-2020,2.11,2.069,2.028,101.855,101.892,101.929,.882,1.219,-.015,-.014,-.013,-.003,-.004,-.005,3.3
VN110485,MYBVN1104857,TELEKOM IMTN 4.200% 10.12.2021,19-OCT-2020,2.159,2.108,2.057,102.286,102.344,102.403,1.099,1.776,-.01,-.009,-.008,-.005,-.007,-.007,1.7
VN120191,MYBVN1201919,TELEKOM IMTN 4.000% 13.05.2022,19-OCT-2020,2.227,2.176,2.125,102.71,102.789,102.869,1.491,3.023,-.004,-.003,-.002,-.007,-.01,-.011,1.3
VN120455,MYBVN1204558,TELEKOM IMTN 3.950% 19.12.2022,19-OCT-2020,2.297,2.256,2.215,103.47,103.559,103.647,2.05,5.344,-.002,-.001,0,-.009,-.011,-.013,3
VN130121,MYBVN1301214,TELEKOM IMTN 3.950% 28.04.2023,19-OCT-2020,2.344,2.298,2.252,103.912,104.027,104.142,2.359,6.958,-.002,-.001,0,-.007,-.01,-.013,2.3
VN130174,MYBVN1301743,TELEKOM IMTN 3.930% 23.06.2023,19-OCT-2020,2.36,2.309,2.258,104.047,104.182,104.317,2.511,7.773,-.002,-.001,0,-.006,-.009,-.013,1.3
VK140094,MYBVK1400947,WESTPORTS IMTN 4.600% 02.04.2021,19-OCT-2020,2.253,2.19,2.127,101.051,101.08,101.108,.449,.403,-.115,-.117,-.119,.034,.035,.035,0
VN110050,MYBVN1100509,WESTPORTS IMTN 4.95% 03.05.2021,19-OCT-2020,2.257,2.194,2.131,101.438,101.472,101.507,.523,.538,-.125,-.127,-.129,.047,.048,.049,0
VH170393,MYBVH1703932,WESTPORTS IMTN 4.530% 13.12.2021,19-OCT-2020,2.402,2.339,2.276,102.397,102.47,102.542,1.105,1.792,-.073,-.075,-.077,.067,.07,.071,0
VL140093,MYBVL1400937,WESTPORTS IMTN 4.68% 01.04.2022,19-OCT-2020,2.462,2.399,2.336,103.14,103.232,103.323,1.4,2.679,-.053,-.055,-.057,.059,.062,.064,0
VO110051,MYBVO1100515,WESTPORTS IMTN 5.1% 03.05.2022,19-OCT-2020,2.458,2.41,2.362,103.97,104.044,104.118,1.452,2.902,-.053,-.055,-.057,.062,.065,.068,3
VI170394,MYBVI1703948,WESTPORTS IMTN 4.580% 13.12.2022,19-OCT-2020,2.56,2.497,2.434,104.197,104.332,104.466,2.019,5.217,-.018,-.02,-.022,.023,.027,.03,0
VM140092,MYBVM1400927,WESTPORTS IMTN 4.750% 03.04.2023,19-OCT-2020,2.587,2.539,2.491,105.114,105.231,105.348,2.317,6.661,-.003,-.005,-.007,-.009,-.005,-.001,3.3
VP110052,MYBVP1100520,WESTPORTS IMTN 5.15% 03.05.2023,19-OCT-2020,2.603,2.555,2.507,106.222,106.343,106.465,2.336,6.896,.002,0,-.002,-.024,-.02,-.015,3.3
VN140091,MYBVN1400917,WESTPORTS IMTN 4.85% 03.04.2024,19-OCT-2020,2.737,2.674,2.611,106.921,107.137,107.352,3.184,12.146,.002,0,-.002,-.023,-.016,-.01,0
VQ110053,MYBVQ1100536,WESTPORTS IMTN 5.250% 03.05.2024,19-OCT-2020,2.749,2.686,2.623,108.382,108.604,108.826,3.176,12.343,.002,0,-.002,-.025,-.019,-.012,0
VO130252,MYBVO1302525,WESTPORTS IMTN 4.580% 23.10.2024,19-OCT-2020,2.779,2.726,2.673,106.791,106.999,107.207,3.596,15.595,.002,0,-.002,-.021,-.013,-.006,2
VP130115,MYBVP1301151,WESTPORTS IMTN 4.430% 01.04.2025,19-OCT-2020,2.827,2.774,2.721,106.658,106.887,107.117,4.038,19.168,.002,0,-.002,-.021,-.012,-.004,2
VR110054,MYBVR1100542,WESTPORTS IMTN 5.320% 02.05.2025,19-OCT-2020,2.84,2.787,2.734,110.488,110.726,110.965,3.973,19.08,.002,0,-.002,-.027,-.018,-.009,2.7
VP130251,MYBVP1302514,WESTPORTS IMTN 4.680% 23.10.2025,19-OCT-2020,2.881,2.833,2.785,108.338,108.572,108.806,4.392,23.071,.002,0,-.002,-.022,-.012,-.003,3.3
VQ130116,MYBVQ1301167,WESTPORTS IMTN 4.480% 01.04.2026,19-OCT-2020,2.952,2.889,2.826,107.64,107.969,108.3,4.842,27.403,.002,0,-.002,-.021,-.011,-.001,0
VS110055,MYBVS1100557,WESTPORTS IMTN 5.380% 30.04.2026,19-OCT-2020,2.942,2.889,2.836,112.38,112.669,112.958,4.738,27.031,.002,0,-.002,-.028,-.017,-.007,2.3
VQ130250,MYBVQ1302504,WESTPORTS IMTN 4.760% 23.10.2026,19-OCT-2020,2.991,2.928,2.865,109.666,110.03,110.395,5.152,31.702,.002,0,-.002,-.023,-.012,-.002,0
VR130117,MYBVR1301173,WESTPORTS IMTN 4.530% 01.04.2027,19-OCT-2020,3.021,2.963,2.905,108.783,109.138,109.495,5.611,36.803,.002,0,-.002,-.022,-.011,.001,1.7
VR130249,MYBVR1302494,WESTPORTS IMTN 4.840% 22.10.2027,19-OCT-2020,3.054,3.001,2.948,111.191,111.545,111.9,5.873,41.324,.002,0,-.002,-.025,-.012,.001,2.3
VN170395,MYBVN1703955,WESTPORTS IMTN 4.900% 13.12.2027,19-OCT-2020,3.072,3.009,2.946,111.651,112.08,112.512,6.004,42.962,.002,0,-.002,-.025,-.013,.001,0
VS130118,MYBVS1301189,WESTPORTS IMTN 4.580% 31.03.2028,19-OCT-2020,3.091,3.033,2.975,109.84,110.246,110.653,6.347,47.236,.002,0,-.002,-.024,-.01,.003,1.3
VS130248,MYBVS1302484,WESTPORTS IMTN 4.900% 23.10.2028,19-OCT-2020,3.149,3.086,3.023,112.312,112.788,113.266,6.568,51.929,.002,0,-.002,-.026,-.011,.004,0
VN110206,MYBVN1102067,RP II IMTN 5.550% 17.06.2021,19-OCT-2020,2.771,2.736,2.701,101.804,101.827,101.851,.639,.73,-.023,-.021,-.019,-.007,-.009,-.01,2.3
VO110207,MYBVO1102073,RP II IMTN 5.700% 17.06.2022,19-OCT-2020,3,2.965,2.93,104.339,104.397,104.455,1.559,3.282,-.003,-.001,.001,-.016,-.019,-.023,2
VP110208,MYBVP1102088,RP II IMTN 5.150% 16.06.2023,19-OCT-2020,2.859,2.813,2.767,105.821,105.942,106.064,2.449,7.488,-.001,0,.001,-.014,-.018,-.02,2.3
VQ110209,MYBVQ1102094,RP II IMTN 5.250% 17.06.2024,19-OCT-2020,3.007,2.951,2.895,107.717,107.919,108.121,3.289,13.128,-.001,0,.001,-.013,-.017,-.021,0
VR110210,MYBVR1102100,RP II IMTN 5.350% 17.06.2025,19-OCT-2020,3.097,3.041,2.985,109.705,109.96,110.216,4.084,20.035,-.001,0,.001,-.011,-.016,-.021,0
VS110211,MYBVS1102116,RP II IMTN 5.450% 17.06.2026,19-OCT-2020,3.175,3.119,3.063,111.699,112.007,112.316,4.839,28.071,-.001,0,.001,-.01,-.016,-.022,0
VT110212,MYBVT1102122,RP II IMTN 5.500% 17.06.2027,19-OCT-2020,3.257,3.201,3.145,113.33,113.689,114.049,5.56,37.146,-.001,0,.001,-.008,-.015,-.022,0
VU110213,MYBVU1102138,RP II IMTN 5.600% 16.06.2028,19-OCT-2020,3.336,3.28,3.224,115.185,115.595,116.006,6.236,47.001,-.001,0,.001,-.007,-.014,-.022,0
VV110214,MYBVV1102144,RP II IMTN 5.700% 15.06.2029,19-OCT-2020,3.407,3.356,3.305,117.059,117.477,117.896,6.875,57.58,-.001,0,.001,-.006,-.014,-.023,1.7
VN110216,MYBVN1102166,SEB IMTN 5.150% 23.06.2021,19-OCT-2020,2.216,2.17,2.124,101.957,101.988,102.019,.657,.763,-.02,-.019,-.018,-.009,-.011,-.012,2.7
VN120027,MYBVN1200275,SEB IMTN 4.500% 19.01.2022,19-OCT-2020,2.317,2.271,2.225,102.667,102.724,102.782,1.202,2.065,-.008,-.007,-.006,-.007,-.009,-.01,2.7
VN140171,MYBVN1401717,SEB IMTN 5.000% 04.07.2024,19-OCT-2020,2.607,2.561,2.515,108.399,108.569,108.739,3.355,13.58,-.001,0,.001,-.014,-.018,-.022,2
VN150159,MYBVN1501599,SEB IMTN 4.750% 18.08.2025,19-OCT-2020,2.707,2.666,2.625,109.188,109.383,109.578,4.308,21.925,-.001,0,.001,-.01,-.015,-.02,3
VS110215,MYBVS1102157,SEB IMTN 5.650% 23.06.2026,19-OCT-2020,2.775,2.729,2.683,115,115.261,115.522,4.853,28.246,-.001,0,.001,-.014,-.02,-.027,2
VS120026,MYBVS1200266,SEB IMTN 4.850% 19.01.2027,19-OCT-2020,2.81,2.769,2.728,111.611,111.86,112.11,5.383,34.272,-.001,0,.001,-.008,-.014,-.021,3
VN180337,MYBVN1803375,SEB IMTN 4.700% 24.11.2028,19-OCT-2020,2.966,2.92,2.874,112.394,112.747,113.101,6.702,53.642,-.001,0,.001,-.004,-.011,-.02,2.7
VS140170,MYBVS1401708,SEB IMTN 5.500% 04.07.2029,19-OCT-2020,3.022,2.971,2.92,118.841,119.272,119.705,7.001,59.235,-.001,0,.001,-.007,-.016,-.024,1.7
VN200089,MYBVN2000898,SEB IMTN 3.300% 14.06.2030,19-OCT-2020,3.113,3.062,3.011,101.546,101.973,102.403,8.143,77.397,-.001,0,.001,.007,-.002,-.01,1.7
VS160109,MYBVS1601091,SEB IMTN 5.040% 25.04.2031,19-OCT-2020,3.176,3.13,3.084,116.552,117.001,117.451,8.184,82.024,-.001,0,.001,-.001,-.011,-.022,2
VS170389,MYBVS1703897,SEB IMTN 5.320% 03.12.2032,19-OCT-2020,3.302,3.256,3.21,120.021,120.532,121.047,9.096,102.678,-.001,0,.001,0,-.012,-.022,2.7
VS180336,MYBVS1803366,SEB IMTN 4.950% 25.11.2033,19-OCT-2020,3.373,3.332,3.291,116.582,117.056,117.533,9.749,118.21,-.001,0,.001,.004,-.009,-.021,3
VS200088,MYBVS2000889,SEB IMTN 3.650% 15.06.2035,19-OCT-2020,3.485,3.439,3.393,101.878,102.41,102.945,11.192,152.753,-.001,0,.001,.011,-.001,-.013,2.3
VX150158,MYBVX1501580,SEB IMTN 5.280% 17.08.2035,19-OCT-2020,3.492,3.446,3.4,120.552,121.148,121.748,10.65,142.735,-.001,0,.001,.004,-.009,-.022,2.3
VX160108,MYBVX1601083,SEB IMTN 5.180% 25.04.2036,19-OCT-2020,3.574,3.533,3.492,118.999,119.542,120.087,10.872,151.523,-.001,0,.001,.006,-.007,-.021,3
PN110033,MYBPN1100337,BESRAYA 4.800% 28.07.2021,19-OCT-2020,2.682,2.606,2.53,101.609,101.668,101.726,.753,.944,-.012,-.011,-.01,-.007,-.008,-.011,1.3
PO110034,MYBPO1100343,BESRAYA 4.880% 28.07.2022,19-OCT-2020,2.906,2.825,2.744,103.386,103.528,103.671,1.682,3.732,-.004,-.003,-.002,-.008,-.011,-.013,0
PP110035,MYBPP1100357,BESRAYA 4.960% 28.07.2023,19-OCT-2020,3.03,2.949,2.868,105.094,105.315,105.537,2.567,8.128,-.002,-.001,0,-.009,-.013,-.015,0
PQ110036,MYBPQ1100363,BESRAYA 5.040% 26.07.2024,19-OCT-2020,3.14,3.059,2.978,106.699,106.997,107.296,3.403,13.929,-.002,-.001,0,-.007,-.011,-.015,0
PR110037,MYBPR1100379,BESRAYA 5.120% 28.07.2025,19-OCT-2020,3.244,3.163,3.082,108.231,108.604,108.979,4.209,21.093,-.002,-.001,0,-.004,-.009,-.015,0
PS110038,MYBPS1100385,BESRAYA 5.200% 28.07.2026,19-OCT-2020,3.314,3.233,3.152,109.833,110.281,110.73,4.97,29.368,-.002,-.001,0,-.002,-.007,-.014,0
PT110039,MYBPT1100391,BESRAYA 5.280% 28.07.2027,19-OCT-2020,3.391,3.31,3.229,111.343,111.863,112.385,5.693,38.642,-.002,-.001,0,.001,-.006,-.014,0
PU110040,MYBPU1100407,BESRAYA 5.360% 28.07.2028,19-OCT-2020,3.467,3.396,3.325,112.798,113.316,113.836,6.378,48.779,-.002,-.001,0,.002,-.004,-.012,2
UK140147,MYBUK1401475,YTL POWER MTN 2557D 13.10.2021,19-OCT-2020,2.773,2.72,2.667,101.857,101.908,101.96,.959,1.399,.002,0,-.002,-.017,-.016,-.015,2.3
UN120032,MYBUN1200327,YTL POWER MTN 3651D 10.6.2022,19-OCT-2020,2.859,2.806,2.753,102.689,102.775,102.861,1.555,3.253,.002,0,-.002,-.016,-.013,-.011,2
UN130032,MYBUN1300325,YTL POWER MTN 3651D 24.3.2023,19-OCT-2020,2.949,2.896,2.843,103.588,103.715,103.841,2.293,6.532,.002,0,-.002,-.017,-.012,-.008,2.7
UI180163,MYBUI1801637,YTL POWER MTN 1826D 24.8.2023,19-OCT-2020,2.987,2.939,2.891,104.502,104.636,104.77,2.647,8.574,.002,0,-.002,-.019,-.013,-.008,3
UN140148,MYBUN1401487,YTL POWER MTN 3651D 11.10.2024,19-OCT-2020,3.131,3.078,3.025,106.753,106.958,107.163,3.613,15.497,.002,0,-.002,-.021,-.014,-.007,2
US130057,MYBUS1300571,YTL POWER MTN 5479D 14.6.2028,19-OCT-2020,3.552,3.489,3.426,107.084,107.521,107.96,6.374,48.392,.002,0,-.002,-.02,-.007,.007,0
UN180162,MYBUN1801629,YTL POWER MTN 3653D 24.8.2028,19-OCT-2020,3.553,3.505,3.457,109.761,110.106,110.452,6.5,50.263,.002,0,-.002,-.023,-.009,.004,3.3
UN110074,MYBUN1100741,TVSB MTN 3651D 08.10.2021 (Series 6),19-OCT-2020,2.315,2.259,2.203,102.999,103.054,103.108,.946,1.369,-.013,-.012,-.011,-.012,-.014,-.016,0
UO110076,MYBUO1100764,TVSB MTN 4018D 10.10.2022 (Series 7),19-OCT-2020,2.461,2.405,2.349,105.862,105.974,106.085,1.877,4.53,-.002,-.001,0,-.021,-.022,-.025,0
UP110075,MYBUP1100753,TVSB MTN 4383D 10.10.2023 (Series 8),19-OCT-2020,2.578,2.522,2.466,108.573,108.741,108.909,2.754,9.246,-.002,-.001,0,-.017,-.02,-.024,0
UQ110077,MYBUQ1100777,TVSB MTN 4749D 10.10.2024 (Series 9),19-OCT-2020,2.678,2.622,2.566,111.219,111.443,111.667,3.589,15.378,-.002,-.001,0,-.014,-.018,-.023,0
UR110078,MYBUR1100783,TVSB MTN 5114D 10.10.2025 (Series 10),19-OCT-2020,2.78,2.724,2.668,113.764,114.044,114.324,4.378,22.727,-.002,-.001,0,-.012,-.017,-.023,0
