STOCK CODE,ISIN CODE,STOCK NAME,VALUE DATE,EVAL UPPER THRESHOLD YIELD,EVAL MID YIELD,EVAL LOWER THRESHOLD YIELD,EVAL LOWER THRESHOLD PRICE,EVAL MID PRICE,EVAL UPPER THRESHOLD PRICE,MODIFIED DURATION,CONVEXITY,EVAL UPPER THRESHOLD YIELD CHANGE,EVAL MID YIELD CHANGE,EVAL LOWER THRESHOLD YIELD CHANGE,EVAL LOWER THRESHOLD PRICE CHANGE,EVAL MID PRICE CHANGE,EVAL UPPER THRESHOLD PRICE CHANGE,COMPOSITE LIQUIDITY SCORE (T-1)
UN110074,MYBUN1100741,TVSB MTN 3651D 08.10.2021 (Series 6),16-OCT-2020,2.328,2.271,2.214,103.011,103.068,103.124,.954,1.389,-.011,-.011,-.011,.002,.003,.003,0
UO110076,MYBUO1100764,TVSB MTN 4018D 10.10.2022 (Series 7),16-OCT-2020,2.463,2.406,2.349,105.883,105.996,106.11,1.885,4.565,0,0,0,-.008,-.009,-.009,0
UP110075,MYBUP1100753,TVSB MTN 4383D 10.10.2023 (Series 8),16-OCT-2020,2.58,2.523,2.466,108.59,108.761,108.933,2.762,9.295,-.001,-.001,-.001,-.005,-.005,-.005,0
UQ110077,MYBUQ1100777,TVSB MTN 4749D 10.10.2024 (Series 9),16-OCT-2020,2.68,2.623,2.566,111.233,111.461,111.69,3.597,15.44,.004,.004,.004,-.023,-.024,-.024,0
UR110078,MYBUR1100783,TVSB MTN 5114D 10.10.2025 (Series 10),16-OCT-2020,2.782,2.725,2.668,113.776,114.061,114.347,4.386,22.802,.009,.009,.009,-.052,-.052,-.052,0
US110079,MYBUS1100799,TVSB MTN 5478D 09.10.2026 (Series 11),16-OCT-2020,2.888,2.831,2.774,116.224,116.565,116.906,5.131,31.212,.01,.01,.01,-.067,-.067,-.068,0
VM110426,MYBVM1104263,MANJUNG IMTN 4.120% 25.11.2020 - Series 1 (5),16-OCT-2020,2.043,1.996,1.949,100.215,100.22,100.225,.105,.022,-.01,-.01,-.01,-.005,-.005,-.005,2
VN110427,MYBVN1104279,MANJUNG IMTN 4.150% 25.11.2021 - Series 1 (6),16-OCT-2020,2.238,2.191,2.144,102.074,102.126,102.178,1.064,1.682,-.01,-.01,-.01,.006,.006,.006,2.3
VO110428,MYBVO1104285,MANJUNG IMTN 4.220% 25.11.2022 - Series 1 (7),16-OCT-2020,2.343,2.291,2.239,103.832,103.941,104.05,1.984,5.054,0,0,0,-.005,-.005,-.005,1.3
VP110429,MYBVP1104290,MANJUNG IMTN 4.290% 24.11.2023 - Series 1 (8),16-OCT-2020,2.443,2.391,2.339,105.485,105.644,105.804,2.863,10.009,0,0,0,-.004,-.005,-.005,1.3
VQ110430,MYBVQ1104306,MANJUNG IMTN 4.360% 25.11.2024 - Series 1 (9),16-OCT-2020,2.536,2.484,2.432,107.067,107.277,107.488,3.71,16.454,.004,.004,.004,-.021,-.021,-.021,1.3
VR110431,MYBVR1104312,MANJUNG IMTN 4.430% 25.11.2025 - Series 1 (10),16-OCT-2020,2.609,2.562,2.515,108.649,108.884,109.119,4.519,24.202,.01,.01,.01,-.055,-.055,-.055,2.7
VS110432,MYBVS1104328,MANJUNG IMTN 4.500% 25.11.2026 - Series 1 (11),16-OCT-2020,2.727,2.675,2.623,109.907,110.215,110.523,5.29,33.116,.01,.01,.01,-.063,-.063,-.064,1.3
VT110433,MYBVT1104334,MANJUNG IMTN 4.580% 25.11.2027 - Series 1 (12),16-OCT-2020,2.8,2.753,2.706,111.394,111.715,112.038,6.026,43.083,.01,.01,.01,-.073,-.073,-.072,2.7
VU110434,MYBVU1104340,MANJUNG IMTN 4.660% 24.11.2028 - Series 1 (13),16-OCT-2020,2.929,2.877,2.825,112.403,112.803,113.204,6.721,53.883,.011,.011,.011,-.088,-.088,-.089,1.7
VV110435,MYBVV1104355,MANJUNG IMTN 4.740% 23.11.2029 - Series 1 (14),16-OCT-2020,3.019,2.962,2.905,113.602,114.089,114.579,7.385,65.497,.016,.016,.016,-.14,-.141,-.141,0
VW110436,MYBVW1104361,MANJUNG IMTN 4.820% 25.11.2030 - Series 1 (15),16-OCT-2020,3.12,3.063,3.006,114.635,115.168,115.705,8.021,77.88,.02,.02,.02,-.19,-.192,-.193,0
VX110437,MYBVX1104377,MANJUNG IMTN 4.900% 25.11.2031 - Series 2 (1),16-OCT-2020,3.209,3.157,3.105,115.69,116.218,116.749,8.619,90.74,.022,.022,.022,-.226,-.227,-.229,1.3
VM110445,MYBVM1104453,ANIH IMTN 5.00% 27.11.2020 - Tranche 7,16-OCT-2020,2.395,2.353,2.311,100.283,100.288,100.293,.111,.025,-.01,-.01,-.01,-.006,-.006,-.006,1.7
VN110446,MYBVN1104469,ANIH IMTN 5.10% 29.11.2021 - Tranche 8,16-OCT-2020,2.612,2.58,2.548,102.717,102.753,102.789,1.066,1.692,-.01,-.01,-.01,.004,.005,.005,3
VO110447,MYBVO1104475,ANIH IMTN 5.22% 29.11.2022 - Tranche 9,16-OCT-2020,2.751,2.709,2.667,105.039,105.128,105.217,1.97,5.014,0,0,0,-.007,-.006,-.006,1.7
VP110448,MYBVP1104480,ANIH IMTN 5.34% 29.11.2023 - Tranche 10,16-OCT-2020,2.87,2.833,2.796,107.31,107.424,107.539,2.827,9.854,-.001,-.001,-.001,-.003,-.003,-.003,2
VQ110449,MYBVQ1104496,ANIH IMTN 5.46% 29.11.2024 - Tranche 11,16-OCT-2020,2.981,2.934,2.887,109.533,109.724,109.916,3.64,16.042,-.001,-.001,-.001,-.002,-.002,-.002,0
VR110450,MYBVR1104502,ANIH IMTN 5.58% 28.11.2025 - Tranche 12,16-OCT-2020,3.051,3.009,2.967,111.887,112.098,112.31,4.407,23.398,0,0,0,-.006,-.006,-.006,1.3
VS110451,MYBVS1104518,ANIH IMTN 5.70% 27.11.2026 - Tranche 13,16-OCT-2020,3.148,3.101,3.054,114.083,114.364,114.645,5.132,31.774,0,0,0,-.005,-.005,-.006,0
VT110452,MYBVT1104524,ANIH IMTN 5.85% 29.11.2027 - Tranche 14,16-OCT-2020,3.238,3.191,3.144,116.479,116.805,117.131,5.822,41.092,0,0,0,-.006,-.005,-.006,0
VU110453,MYBVU1104530,ANIH IMTN 6.00% 29.11.2028 - Tranche 15,16-OCT-2020,3.308,3.271,3.234,119.021,119.311,119.603,6.467,51.091,0,0,0,-.005,-.006,-.006,2
VV110454,MYBVV1104546,ANIH IMTN 6.15% 29.11.2029 - Tranche 16,16-OCT-2020,3.393,3.356,3.319,121.459,121.783,122.109,7.073,61.689,0,0,0,-.005,-.006,-.005,2.3
VP120431,MYBVP1204314,SATSSB IMTN 4.118% 14.06.2024,16-OCT-2020,2.22,2.175,2.13,106.635,106.798,106.962,3.364,13.553,.005,.005,.005,-.023,-.023,-.023,0
VQ110438,MYBVQ1104389,SATSSB IMTN 4.218% 29.11.2024,16-OCT-2020,2.287,2.242,2.197,107.543,107.727,107.911,3.737,16.644,.004,.004,.004,-.021,-.021,-.021,0
UE190366,MYBUE1903663,SPARROW MTN 366D 10.12.2020,16-OCT-2020,3.151,3.094,3.037,100.171,100.18,100.188,.149,.044,-.011,-.011,-.011,-.002,-.001,-.002,0
UE190365,MYBUE1903655,SPARROW MTN 366D 10.12.2020,16-OCT-2020,3.151,3.094,3.037,100.171,100.18,100.188,.149,.044,-.011,-.011,-.011,-.002,-.001,-.002,0
VN110513,MYBVN1105136,SCC IMTN 4.450% 22.12.2021,16-OCT-2020,2.575,2.524,2.473,102.166,102.226,102.286,1.136,1.876,-.006,-.009,-.012,.002,.005,.009,2
VN120224,MYBVN1202248,SCC IMTN 4.400% 24.06.2022,16-OCT-2020,2.695,2.634,2.573,102.791,102.893,102.995,1.604,3.432,0,-.003,-.006,-.005,0,.005,0
VS110514,MYBVS1105143,SCC IMTN 4.850% 22.12.2026,16-OCT-2020,3.184,3.123,3.062,109.278,109.637,109.997,5.299,33.355,.007,.004,.001,-.045,-.027,-.01,0
VM120008,MYBVM1200087,PLUS BERHAD IMTN 4.310% 12.01.2021 - Series 1 (5),16-OCT-2020,2.205,2.158,2.111,100.49,100.502,100.513,.236,.111,-.012,-.012,-.012,-.003,-.003,-.003,2
VN120009,MYBVN1200093,PLUS BERHAD IMTN 4.400% 12.01.2022 - Series 1 (6),16-OCT-2020,2.422,2.365,2.308,102.393,102.463,102.534,1.191,2.033,0,0,0,-.005,-.006,-.005,0
VO120010,MYBVO1200109,PLUS BERHAD IMTN 4.480% 12.01.2023 - Series 1 (7),16-OCT-2020,2.52,2.463,2.406,104.234,104.36,104.487,2.107,5.622,0,0,0,-.005,-.006,-.006,0
VP120011,MYBVP1200114,PLUS BERHAD IMTN 4.560% 12.01.2024 - Series 1 (8),16-OCT-2020,2.615,2.568,2.521,105.996,106.146,106.297,2.982,10.778,0,0,0,-.005,-.005,-.005,2.7
VQ120012,MYBVQ1200120,PLUS BERHAD IMTN 4.640% 10.01.2025 - Series 1 (9),16-OCT-2020,2.717,2.67,2.623,107.634,107.829,108.025,3.812,17.304,0,0,0,-.005,-.005,-.005,2
VR120013,MYBVR1200136,PLUS BERHAD IMTN 4.720% 12.01.2026 - Series 1 (10),16-OCT-2020,2.807,2.76,2.713,109.253,109.492,109.733,4.614,25.188,0,0,0,-.004,-.005,-.005,2
VS120014,MYBVS1200142,PLUS BERHAD IMTN 4.800% 12.01.2027 - Series 1 (11),16-OCT-2020,2.909,2.862,2.815,110.711,110.994,111.278,5.373,34.151,0,0,0,-.004,-.004,-.004,2.3
VT120015,MYBVT1200157,PLUS BERHAD IMTN 4.880% 12.01.2028 - Series 1 (12),16-OCT-2020,3.018,2.971,2.924,112.02,112.345,112.671,6.095,44.098,0,0,0,-.004,-.004,-.004,2.3
VU120016,MYBVU1200163,PLUS BERHAD IMTN 4.960% 12.01.2029 - Series 1 (13),16-OCT-2020,3.103,3.056,3.009,113.402,113.768,114.136,6.782,54.924,0,0,0,-.004,-.004,-.004,2
VV120017,MYBVV1200179,PLUS BERHAD IMTN 5.000% 11.01.2030 - Series 1 (14),16-OCT-2020,3.184,3.137,3.09,114.426,114.831,115.238,7.441,66.565,-.005,0,.005,.04,-.004,-.047,2.3
VW120018,MYBVW1200185,PLUS BERHAD IMTN 5.070% 10.01.2031 - Series 1 (15),16-OCT-2020,3.254,3.207,3.16,115.691,116.136,116.582,8.063,78.808,0,0,0,-.004,-.003,-.004,2
VX120019,MYBVX1200191,PLUS BERHAD IMTN 5.150% 12.01.2032 - Series 1 (16),16-OCT-2020,3.323,3.276,3.229,117.011,117.494,117.978,8.659,91.702,.001,.001,.001,-.014,-.013,-.014,2
VY120020,MYBVY1200207,PLUS BERHAD IMTN 5.270% 12.01.2033 - Series 1 (17),16-OCT-2020,3.405,3.358,3.311,118.532,119.051,119.574,9.204,104.706,-.005,0,.005,.052,-.004,-.059,2.3
VZ120021,MYBVZ1200212,PLUS BERHAD IMTN 5.390% 12.01.2034 - Series 1 (18),16-OCT-2020,3.48,3.428,3.376,120.116,120.732,121.351,9.718,118.018,0,0,0,-.003,-.003,-.003,1.3
VZ120022,MYBVZ1200220,PLUS BERHAD IMTN 5.510% 12.01.2035 - Series 1 (19),16-OCT-2020,3.546,3.494,3.442,121.801,122.456,123.116,10.203,131.535,0,0,0,-.003,-.003,-.003,1.3
VZ120023,MYBVZ1200238,PLUS BERHAD IMTN 5.630% 11.01.2036 - Series 1 (20),16-OCT-2020,3.613,3.561,3.509,123.466,124.159,124.858,10.655,145.095,0,0,0,-.003,-.004,-.004,1.7
VZ120024,MYBVZ1200246,PLUS BERHAD IMTN 5.750% 12.01.2037 - Series 1 (21),16-OCT-2020,3.685,3.633,3.581,125.058,125.788,126.525,11.082,158.765,0,0,0,-.003,-.004,-.003,1.3
VZ120002,MYBVZ1200022,PLUS BERHAD IMTN 4.860% 12.01.2038 - Series 1,16-OCT-2020,3.595,3.555,3.515,116.143,116.706,117.272,11.968,183.291,.027,.027,.027,-.381,-.384,-.387,1.7
VZ120003,MYBVZ1200030,PLUS BERHAD IMTN 5.000% 31.12.2038 - Series 2,16-OCT-2020,3.654,3.614,3.574,117.787,118.376,118.969,12.347,197.381,.021,.021,.021,-.31,-.313,-.315,1.7
VM120078,MYBVM1200780,TBEI IMTN 5.080% 16.03.2021,16-OCT-2020,2.465,2.383,2.301,101.077,101.112,101.146,.414,.342,-.01,-.01,-.01,-.003,-.003,-.003,0
VN120079,MYBVN1200796,TBEI IMTN 5.130% 15.09.2021,16-OCT-2020,2.556,2.474,2.392,102.311,102.386,102.462,.892,1.241,-.011,-.011,-.011,.003,.003,.003,0
VN120080,MYBVN1200804,TBEI IMTN 5.180% 16.03.2022,16-OCT-2020,2.652,2.57,2.488,103.493,103.609,103.725,1.364,2.561,-.005,-.005,-.005,.001,0,0,0
VO120081,MYBVO1200810,TBEI IMTN 5.250% 15.09.2022,16-OCT-2020,2.715,2.633,2.551,104.697,104.854,105.011,1.818,4.28,.003,.003,.003,-.013,-.013,-.013,0
VO120082,MYBVO1200828,TBEI IMTN 5.300% 16.03.2023,16-OCT-2020,2.765,2.683,2.601,105.887,106.085,106.283,2.266,6.417,.006,.006,.006,-.021,-.021,-.021,0
VP120106,MYBVP1201062,TBEI IMTN 5.350% 15.09.2023,16-OCT-2020,2.824,2.742,2.66,107.018,107.256,107.495,2.697,8.898,.004,.004,.004,-.018,-.019,-.018,0
VP120084,MYBVP1200841,TBEI IMTN 5.400% 15.03.2024,16-OCT-2020,2.872,2.8,2.728,108.165,108.409,108.654,3.12,11.744,.004,.004,.004,-.02,-.02,-.02,2
VQ120085,MYBVQ1200856,TBEI IMTN 5.450% 13.09.2024,16-OCT-2020,2.924,2.852,2.78,109.265,109.544,109.824,3.526,14.88,.004,.004,.004,-.022,-.022,-.022,2
VQ120086,MYBVQ1200864,TBEI IMTN 5.500% 14.03.2025,16-OCT-2020,2.982,2.9,2.818,110.335,110.693,111.052,3.93,18.387,.005,.005,.005,-.028,-.028,-.028,0
VR120087,MYBVR1200870,TBEI IMTN 5.550% 15.09.2025,16-OCT-2020,3.027,2.945,2.863,111.439,111.837,112.236,4.323,22.19,.005,.005,.005,-.03,-.03,-.03,0
VR120088,MYBVR1200888,TBEI IMTN 5.600% 16.03.2026,16-OCT-2020,3.064,2.982,2.9,112.569,113.005,113.444,4.706,26.273,.004,.004,.004,-.027,-.028,-.028,0
VS120089,MYBVS1200894,TBEI IMTN 5.650% 15.09.2026,16-OCT-2020,3.099,3.017,2.935,113.688,114.163,114.642,5.074,30.56,.003,.003,.003,-.023,-.024,-.023,0
VS120090,MYBVS1200902,TBEI IMTN 5.700% 16.03.2027,16-OCT-2020,3.133,3.056,2.979,114.816,115.3,115.786,5.437,35.142,.001,.001,.001,-.012,-.012,-.012,1.7
VT120091,MYBVT1200918,TBEI IMTN 5.750% 15.09.2027,16-OCT-2020,3.181,3.099,3.017,115.831,116.384,116.94,5.785,39.882,0,0,0,-.006,-.006,-.006,0
VT120093,MYBVT1200934,TBEI IMTN 5.800% 16.03.2028,16-OCT-2020,3.223,3.141,3.059,116.879,117.47,118.065,6.129,44.892,-.001,-.001,-.001,.001,.001,.002,0
VU120094,MYBVU1200940,TBEI IMTN 5.850% 15.09.2028,16-OCT-2020,3.27,3.188,3.106,117.861,118.489,119.121,6.458,50.018,-.001,-.001,-.001,.002,.002,.001,0
VU120095,MYBVU1200957,TBEI IMTN 5.900% 16.03.2029,16-OCT-2020,3.312,3.235,3.158,118.874,119.498,120.127,6.783,55.389,-.001,-.001,-.001,.003,.002,.003,1.7
VV120096,MYBVV1200963,TBEI IMTN 5.950% 14.09.2029,16-OCT-2020,3.366,3.284,3.202,119.75,120.451,121.157,7.09,60.798,-.001,-.001,-.001,.003,.003,.003,0
VV120097,MYBVV1200971,TBEI IMTN 6.000% 15.03.2030,16-OCT-2020,3.403,3.326,3.249,120.768,121.46,122.157,7.398,66.478,-.001,-.001,-.001,.004,.003,.003,1.3
VW120098,MYBVW1200987,TBEI IMTN 6.050% 13.09.2030,16-OCT-2020,3.445,3.368,3.291,121.709,122.435,123.165,7.689,72.163,0,0,0,-.005,-.005,-.006,1.7
VW120099,MYBVW1200995,TBEI IMTN 6.100% 14.03.2031,16-OCT-2020,3.485,3.408,3.331,122.668,123.427,124.191,7.98,78.097,0,0,0,-.005,-.005,-.006,1.7
VX120100,MYBVX1201009,TBEI IMTN 6.150% 15.09.2031,16-OCT-2020,3.555,3.478,3.401,123.303,124.092,124.888,8.258,84.067,0,0,0,-.005,-.006,-.005,1.3
VX120101,MYBVX1201017,TBEI IMTN 6.200% 16.03.2032,16-OCT-2020,3.616,3.539,3.462,123.993,124.813,125.639,8.528,90.14,-.001,-.001,-.001,.006,.006,.006,1.3
PM120011,MYBPM1200113,SASARAN 4.550% 23.04.2021,16-OCT-2020,2.47,2.409,2.348,101.063,101.095,101.126,.501,.503,-.007,-.01,-.013,-.002,0,.001,0
PN120010,MYBPN1200103,SASARAN 4.600% 22.04.2022,16-OCT-2020,2.652,2.591,2.53,102.874,102.966,103.057,1.432,2.826,-.003,-.006,-.009,0,.004,.008,0
PO120009,MYBPO1200093,SASARAN 4.750% 24.04.2023,16-OCT-2020,2.82,2.759,2.698,104.663,104.815,104.967,2.325,6.82,.003,0,-.003,-.013,-.005,.002,0
PP120008,MYBPP1200082,SASARAN 4.900% 24.04.2024,16-OCT-2020,2.95,2.889,2.828,106.475,106.685,106.896,3.169,12.264,-.003,-.006,-.009,.006,.016,.026,0
PQ120007,MYBPQ1200072,SASARAN 5.000% 24.04.2025,16-OCT-2020,3.078,3.017,2.956,108.053,108.321,108.589,3.972,19.024,-.002,-.005,-.008,.005,.018,.03,0
PR120006,MYBPR1200062,SASARAN 5.100% 24.04.2026,16-OCT-2020,3.196,3.135,3.074,109.566,109.889,110.214,4.735,26.942,-.002,-.005,-.008,.007,.022,.038,0
PS120005,MYBPS1200052,SASARAN 5.200% 23.04.2027,16-OCT-2020,3.302,3.241,3.18,111.048,111.426,111.806,5.455,35.843,-.003,-.006,-.009,.015,.033,.052,0
PN150015,MYBPN1500155,MAYBANK 4.900% 17.10.2025,16-OCT-2020,2.116,2.06,2.004,100.019,100.019,100.02,.007,0,-.014,-.017,-.02,-.007,-.008,-.007,1.7
PN150016,MYBPN1500163,MAYBANK 4.900% 27.10.2025,16-OCT-2020,2.123,2.072,2.021,100.078,100.08,100.081,.029,.002,-.01,-.013,-.016,-.008,-.007,-.008,2.3
PM120032,MYBPM1200329,ENCORP 4.740% 18.11.2020,16-OCT-2020,2.229,2.178,2.127,100.213,100.217,100.221,.086,.015,-.006,-.009,-.012,-.006,-.006,-.006,2
PM120031,MYBPM1200311,ENCORP 4.790% 18.05.2021,16-OCT-2020,2.349,2.288,2.227,101.411,101.447,101.483,.568,.609,-.008,-.011,-.014,-.002,0,.002,0
PN120030,MYBPN1200301,ENCORP 4.840% 18.11.2021,16-OCT-2020,2.428,2.372,2.316,102.568,102.629,102.69,1.039,1.621,-.007,-.01,-.013,.001,.004,.007,1.3
PN120029,MYBPN1200293,ENCORP 4.900% 18.05.2022,16-OCT-2020,2.502,2.441,2.38,103.705,103.801,103.898,1.499,3.062,-.002,-.005,-.008,-.003,.001,.006,0
PO120028,MYBPO1200283,ENCORP 4.950% 18.11.2022,16-OCT-2020,2.556,2.495,2.434,104.832,104.959,105.086,1.948,4.912,.003,0,-.003,-.012,-.006,0,0
PO120027,MYBPO1200275,ENCORP 5.000% 18.05.2023,16-OCT-2020,2.604,2.543,2.482,105.953,106.11,106.268,2.386,7.148,.003,0,-.003,-.014,-.007,.001,0
PP120026,MYBPP1200264,ENCORP 5.050% 17.11.2023,16-OCT-2020,2.653,2.592,2.531,107.05,107.237,107.425,2.81,9.734,.003,0,-.003,-.015,-.006,.003,0
PP120025,MYBPP1200256,ENCORP 5.100% 17.05.2024,16-OCT-2020,2.697,2.636,2.575,108.154,108.371,108.589,3.227,12.68,.002,-.001,-.004,-.013,-.002,.008,0
PQ120024,MYBPQ1200247,ENCORP 5.150% 18.11.2024,16-OCT-2020,2.714,2.663,2.612,109.36,109.567,109.774,3.636,15.978,.002,-.001,-.004,-.014,-.002,.01,2
PQ120023,MYBPQ1200239,ENCORP 5.200% 16.05.2025,16-OCT-2020,2.735,2.689,2.643,110.543,110.752,110.962,4.028,19.521,.003,0,-.003,-.02,-.006,.008,3
PR120022,MYBPR1200229,ENCORP 5.250% 18.11.2025,16-OCT-2020,2.813,2.752,2.691,111.472,111.779,112.086,4.419,23.435,.003,0,-.003,-.021,-.005,.009,0
PR120021,MYBPR1200211,ENCORP 5.300% 18.05.2026,16-OCT-2020,2.884,2.823,2.762,112.381,112.716,113.053,4.794,27.569,.003,0,-.003,-.022,-.006,.011,0
PS120020,MYBPS1200201,ENCORP 5.350% 18.11.2026,16-OCT-2020,2.944,2.883,2.822,113.315,113.679,114.044,5.159,31.956,.002,-.001,-.004,-.017,.001,.018,0
PS120019,MYBPS1200193,ENCORP 5.400% 18.05.2027,16-OCT-2020,2.999,2.938,2.877,114.251,114.643,115.037,5.515,36.579,.002,-.001,-.004,-.018,.001,.02,0
PT120018,MYBPT1200183,ENCORP 5.450% 18.11.2027,16-OCT-2020,3.053,2.992,2.931,115.168,115.588,116.01,5.862,41.42,.003,0,-.003,-.026,-.005,.015,0
PT120017,MYBPT1200175,ENCORP 5.520% 18.05.2028,16-OCT-2020,3.092,3.046,3,116.304,116.642,116.982,6.196,46.43,.004,.001,-.002,-.035,-.013,.009,3
UN120030,MYBUN1200301,GENTING CAP MTN 4.42% 08.6.2022 - Issue No. 1,16-OCT-2020,3.234,3.173,3.112,101.88,101.978,102.077,1.556,3.255,.039,.036,.033,-.066,-.062,-.057,0
US120031,MYBUS1200318,GENTING CAP MTN 4.86% 08.6.2027 - Issue No. 2,16-OCT-2020,3.649,3.593,3.537,107.083,107.425,107.768,5.603,37.457,.007,.004,.001,-.045,-.027,-.009,1.7
VN120195,MYBVN1201950,JOHORCORP IMTN 3.840% 14.06.2022,16-OCT-2020,1.957,1.917,1.877,103.059,103.126,103.192,1.59,3.377,-.022,-.022,-.022,.031,.032,.031,1.7
VN120202,MYBVN1202024,PTPTN IMTN 3.850% 15.06.2022 - Issue No. 1,16-OCT-2020,1.935,1.9,1.865,103.117,103.175,103.234,1.593,3.387,-.022,-.022,-.022,.031,.031,.032,2.7
VN120343,MYBVN1203436,PTPTN IMTN 3.800% 15.09.2022 - Issue No. 2,16-OCT-2020,1.985,1.945,1.905,103.393,103.469,103.546,1.843,4.369,-.022,-.022,-.022,.038,.037,.037,1.3
VN120219,MYBVN1202198,UGB IMTN 4.73% 21.06.2022 - Issue No. 1,16-OCT-2020,2.682,2.645,2.608,103.338,103.399,103.461,1.592,3.391,-.004,-.004,-.004,.002,.001,.001,2
PN120068,MYBPN1200681,POI 7.600% 27.06.2022 (Tranche 1),16-OCT-2020,5.452,5.297,5.142,103.423,103.677,103.932,1.55,3.264,.005,0,-.005,-.013,-.006,.002,1.7
VP120268,MYBVP1202680,ARSB IMTN 5.600% 12.07.2024 - Class D,16-OCT-2020,3.466,3.384,3.302,103.567,103.708,103.849,1.634,3.555,.004,.004,.004,-.012,-.012,-.012,0
VP120267,MYBVP1202672,ARSB IMTN 5.300% 12.07.2024 - Class C,16-OCT-2020,3.166,3.119,3.072,103.579,103.66,103.741,1.64,3.575,-.003,-.003,-.003,-.001,-.001,-.001,0
VP120266,MYBVP1202664,ARSB IMTN 4.950% 12.07.2024 - Class B,16-OCT-2020,2.909,2.848,2.787,103.434,103.539,103.644,1.647,3.597,0,-.003,-.006,-.005,0,.005,0
VP120265,MYBVP1202656,ARSB IMTN 4.500% 12.07.2024 - Class A,16-OCT-2020,2.444,2.387,2.33,103.478,103.577,103.676,1.656,3.631,-.003,-.003,-.003,0,0,0,0
ZL140002,MYBZL1400029,SPK 2/2014 4.345% 07.10.2021,16-OCT-2020,1.635,1.599,1.563,102.611,102.647,102.682,.957,1.396,-.017,-.017,-.017,.009,.01,.009,0
ZN120001,MYBZN1200011,SPK 2/2012 3.691% 12.07.2022,16-OCT-2020,1.931,1.9,1.869,102.994,103.048,103.102,1.671,3.676,-.005,-.005,-.005,.005,.005,.005,1.3
ZN130001,MYBZN1300019,SPK 1/2013 3.729% 22.03.2023,16-OCT-2020,1.889,1.858,1.827,104.355,104.43,104.506,2.325,6.677,.005,.005,.005,-.017,-.018,-.017,1.7
ZO120037,MYBZO1200373,SPK 37/2012 3.701% 25.04.2023,16-OCT-2020,1.978,1.947,1.916,104.222,104.3,104.378,2.372,7.02,.038,.038,.038,-.1,-.1,-.1,1.7
ZN140001,MYBZN1400017,SPK 1/2014 4.731% 21.02.2024,16-OCT-2020,2.084,2.058,2.032,108.513,108.601,108.689,3.094,11.53,.006,.006,.006,-.029,-.029,-.029,2
VK130275,MYBVK1302754,DANAINFRA IMTN 3.850% 30.10.2020 - Tranche No 9,16-OCT-2020,1.746,1.701,1.656,100.077,100.078,100.08,.037,.003,-.02,-.02,-.02,-.004,-.005,-.005,0
VK140098,MYBVK1400988,DANAINFRA IMTN 4.400% 21.04.2021 - Tranche No 14,16-OCT-2020,1.808,1.763,1.718,101.316,101.339,101.362,.497,.499,-.02,-.02,-.02,.004,.003,.003,0
VK140196,MYBVK1401960,DANAINFRA IMTN 4.230% 23.07.2021 - Tranche No 20,16-OCT-2020,1.815,1.78,1.745,101.829,101.856,101.883,.75,.94,-.02,-.02,-.02,.009,.009,.009,2
VG180240,MYBVG1802405,DANAINFRA IMTN 3.950% 20.08.2021 - Tranche No 78,16-OCT-2020,1.836,1.791,1.746,101.76,101.798,101.836,.827,1.098,-.02,-.02,-.02,.011,.011,.011,0
VK140362,MYBVK1403628,DANAINFRA IMTN 4.160% 26.11.2021 - Tranche No 26,16-OCT-2020,1.862,1.827,1.792,102.507,102.546,102.585,1.069,1.695,-.021,-.021,-.021,.017,.017,.017,2
VI170116,MYBVI1701165,DANAINFRA IMTN 4.120% 21.03.2022 - Tranche No 55,16-OCT-2020,1.912,1.872,1.832,103.102,103.16,103.217,1.389,2.641,-.022,-.022,-.022,.026,.026,.025,1.7
VK150051,MYBVK1500514,DANAINFRA IMTN 4.150% 06.04.2022 - Tranche No 31,16-OCT-2020,1.927,1.882,1.837,103.212,103.278,103.345,1.429,2.775,-.021,-.021,-.021,.025,.025,.025,0
VI170158,MYBVI1701587,DANAINFRA IMTN 4.060% 25.05.2022 - Tranche No 61,16-OCT-2020,1.927,1.892,1.857,103.355,103.411,103.467,1.533,3.174,-.022,-.022,-.022,.03,.03,.029,2.7
VN120270,MYBVN1202701,DANAINFRA IMTN 3.740% 20.07.2022 - Tranche No 2,16-OCT-2020,1.947,1.912,1.877,103.083,103.145,103.206,1.689,3.749,-.022,-.022,-.022,.034,.034,.033,2
VK150253,MYBVK1502536,DANAINFRA IMTN 4.450% 11.11.2022 - Tranche No 37,16-OCT-2020,1.98,1.945,1.91,104.977,105.05,105.123,1.945,4.889,-.019,-.019,-.019,.033,.033,.033,2
VN130071,MYBVN1300711,DANAINFRA IMTN 4.000% 08.02.2023 - Tranche No 5,16-OCT-2020,2.027,1.992,1.957,104.43,104.511,104.592,2.196,6.037,-.015,-.015,-.015,.029,.029,.03,2
VK160126,MYBVK1601262,DANAINFRA IMTN 4.100% 03.05.2023 - Tranche No 43,16-OCT-2020,2.057,2.022,1.987,105.04,105.129,105.218,2.379,7.076,-.01,-.01,-.01,.02,.02,.02,2.7
VI180241,MYBVI1802419,DANAINFRA IMTN 4.080% 18.08.2023 - Tranche No 79,16-OCT-2020,2.09,2.06,2.03,105.454,105.539,105.624,2.67,8.684,-.004,-.004,-.004,.006,.006,.006,3.3
