STOCK CODE,ISIN CODE,STOCK NAME,VALUE DATE,EVAL UPPER THRESHOLD YIELD,EVAL MID YIELD,EVAL LOWER THRESHOLD YIELD,EVAL LOWER THRESHOLD PRICE,EVAL MID PRICE,EVAL UPPER THRESHOLD PRICE,MODIFIED DURATION,CONVEXITY,EVAL UPPER THRESHOLD YIELD CHANGE,EVAL MID YIELD CHANGE,EVAL LOWER THRESHOLD YIELD CHANGE,EVAL LOWER THRESHOLD PRICE CHANGE,EVAL MID PRICE CHANGE,EVAL UPPER THRESHOLD PRICE CHANGE,COMPOSITE LIQUIDITY SCORE (T-1)
VT130338,MYBVT1303381,MALAKOFF POW IMTN 6.050% 17.12.2029,03-NOV-2020,3.514,3.439,3.364,119.636,120.285,120.939,7.084,61.827,-.001,0,.001,.004,-.005,-.014,0
VU130337,MYBVU1303371,MALAKOFF POW IMTN 6.150% 17.12.2030,03-NOV-2020,3.607,3.532,3.457,121.395,122.108,122.826,7.663,73.047,-.001,0,.001,.005,-.005,-.014,0
VV130336,MYBVV1303361,MALAKOFF POW IMTN 6.250% 17.12.2031,03-NOV-2020,3.691,3.616,3.541,123.161,123.935,124.716,8.21,84.705,-.001,0,.001,.006,-.005,-.016,0
VK140367,MYBVK1403677,IMTIAZ II IMTN 4.650% 24.11.2021,03-NOV-2020,2.443,2.412,2.381,102.28,102.313,102.345,1.008,1.54,0,0,0,-.006,-.006,-.006,2.3
VI170168,MYBVI1701686,IMTIAZ II IMTN 4.580% 27.05.2022,03-NOV-2020,2.527,2.491,2.455,103.123,103.179,103.235,1.479,2.986,0,0,0,-.005,-.005,-.005,1.7
VI170323,MYBVI1703237,IMTIAZ II IMTN 4.570% 17.10.2022,03-NOV-2020,2.581,2.54,2.499,103.764,103.844,103.923,1.865,4.469,0,0,0,-.005,-.005,-.006,0
UN170035,MYBUN1700359,AMBANK MTN 3652D 15.3.2027 (SUB-NOTES),03-NOV-2020,2.707,2.642,2.577,103.307,103.395,103.483,1.307,2.382,-.001,0,.001,-.005,-.007,-.009,2.3
UN170161,MYBUN1701613,AMBANK MTN 3651D 15.10.2027 (SUB-NOTES),03-NOV-2020,2.776,2.701,2.626,104.009,104.154,104.3,1.859,4.446,-.002,-.001,0,-.002,-.004,-.006,0
UN180026,MYBUN1800266,AMBANK MTN 3652D 23.2.2028,03-NOV-2020,2.785,2.72,2.655,105.421,105.57,105.72,2.157,5.879,-.001,0,.001,-.004,-.007,-.009,2.3
UN180034,MYBUN1800340,AMBANK MTN 3653D 14.3.2028,03-NOV-2020,2.805,2.73,2.655,105.494,105.67,105.846,2.209,6.129,-.001,0,.001,-.003,-.006,-.009,0
UN180216,MYBUN1802163,AMBANK MTN 3653D 15.11.2028,03-NOV-2020,2.954,2.884,2.814,105.834,106.043,106.253,2.757,9.406,-.001,0,.001,-.002,-.005,-.008,1.7
VK130386,MYBVK1303869,BGSM MGMT IMTN 5.250% 24.12.2020 - Issue No 8,03-NOV-2020,2.52,2.46,2.4,100.375,100.384,100.392,.138,.087,-.001,0,.001,-.008,-.007,-.008,3
VE200090,MYBVE2000905,BGSM MGMT IMTN 3.000% 17.06.2021 - Issue No 19,03-NOV-2020,2.592,2.517,2.442,100.247,100.293,100.339,.604,.667,-.001,0,.001,-.001,-.001,-.002,0
VH170239,MYBVH1702397,BGSM MGMT IMTN 4.670% 27.08.2021 - Issue No 12,03-NOV-2020,2.597,2.537,2.477,101.655,101.704,101.752,.792,1.024,-.001,0,.001,-.005,-.005,-.007,3
VG180272,MYBVG1802728,BGSM MGMT IMTN 4.580% 28.09.2021 - Issue No 15,03-NOV-2020,2.601,2.541,2.481,101.749,101.803,101.857,.879,1.212,-.001,0,.001,-.005,-.006,-.007,3
VE200222,MYBVE2002224,BGSM MGMT IMTN 2.550% 18.10.2021 - Issue No 22,03-NOV-2020,2.61,2.545,2.48,99.943,100.004,100.065,.938,1.346,-.001,0,.001,.001,0,-.001,2.3
VM130384,MYBVM1303840,BGSM MGMT IMTN 7.100% 28.12.2022 - Issue No 6,03-NOV-2020,2.694,2.629,2.564,109.136,109.279,109.422,1.967,5.047,-.001,0,.001,-.009,-.012,-.014,2
VI180273,MYBVI1802732,BGSM MGMT IMTN 4.680% 28.09.2023 - Issue No 16,03-NOV-2020,2.766,2.706,2.646,105.299,105.47,105.642,2.704,8.908,-.016,0,.016,.041,-.005,-.051,3
VN130387,MYBVN1303871,BGSM MGMT IMTN 5.600% 27.12.2023 - Issue No 9,03-NOV-2020,2.803,2.733,2.663,108.364,108.584,108.805,2.849,10.005,-.001,0,.001,-.004,-.007,-.01,1.7
VN140164,MYBVN1401642,BGSM MGMT IMTN 5.450% 28.06.2024 - Issue No 10,03-NOV-2020,2.836,2.776,2.716,108.998,109.216,109.434,3.271,13.022,-.001,0,.001,-.003,-.006,-.01,3
VL170240,MYBVL1702407,BGSM MGMT IMTN 4.920% 29.08.2025 - Issue No 13,03-NOV-2020,2.933,2.873,2.813,108.874,109.156,109.439,4.275,21.652,-.001,0,.001,0,-.005,-.009,3
VN160032,MYBVN1600326,BGSM MGMT IMTN 5.350% 09.03.2026 - Issue No 11,03-NOV-2020,2.995,2.925,2.855,111.556,111.924,112.292,4.662,25.792,-.001,0,.001,-.001,-.005,-.011,1.7
VK190282,MYBVK1902827,BGSM MGMT IMTN 4.050% 04.12.2026 - Issue No 17,03-NOV-2020,3.049,2.989,2.929,105.518,105.86,106.203,5.31,33.193,-.001,0,.001,.004,-.002,-.008,3.3
VK200091,MYBVK2000910,BGSM MGMT IMTN 3.500% 16.06.2027 - Issue No 20,03-NOV-2020,3.124,3.049,2.974,102.229,102.681,103.136,5.809,39.295,-.001,0,.001,.005,-.001,-.007,0
VL190281,MYBVL1902817,BGSM MGMT IMTN 4.130% 03.12.2027 - Issue No 18,03-NOV-2020,3.162,3.097,3.032,106.096,106.521,106.948,6.051,43.213,-.001,0,.001,.004,-.002,-.009,2.7
VL200092,MYBVL2000926,BGSM MGMT IMTN 3.600% 16.06.2028 - Issue No 21,03-NOV-2020,3.23,3.155,3.08,102.478,102.989,103.504,6.553,50.178,-.001,0,.001,.006,-.001,-.008,0
PO140001,MYBPO1400016,TNB WE 5.060% 30.07.2024 - Tranche 1,03-NOV-2020,2.574,2.526,2.478,108.799,108.978,109.158,3.383,13.785,0,0,0,-.007,-.007,-.006,0
PO140002,MYBPO1400024,TNB WE 5.100% 30.01.2025 - Tranche 2,03-NOV-2020,2.615,2.572,2.529,109.901,110.083,110.265,3.791,17.194,0,0,0,-.006,-.006,-.006,1.7
PP140003,MYBPP1400039,TNB WE 5.140% 30.07.2025 - Tranche 3,03-NOV-2020,2.659,2.611,2.563,110.97,111.196,111.422,4.189,20.914,0,0,0,-.006,-.006,-.007,0
PP140004,MYBPP1400047,TNB WE 5.180% 30.01.2026 - Tranche 4,03-NOV-2020,2.682,2.644,2.606,112.125,112.322,112.52,4.578,24.928,0,0,0,-.006,-.006,-.007,2
PQ140005,MYBPQ1400052,TNB WE 5.210% 30.07.2026 - Tranche 5,03-NOV-2020,2.737,2.689,2.641,113.043,113.316,113.589,4.957,29.221,-.001,-.001,-.001,0,0,0,0
PQ140006,MYBPQ1400060,TNB WE 5.230% 29.01.2027 - Tranche 6,03-NOV-2020,2.779,2.736,2.693,113.937,114.201,114.466,5.327,33.754,-.001,-.001,-.001,.001,0,0,1.7
PR140007,MYBPR1400076,TNB WE 5.260% 30.07.2027 - Tranche 7,03-NOV-2020,2.833,2.785,2.737,114.786,115.103,115.422,5.691,38.582,-.001,-.001,-.001,.002,.001,.001,0
PR140008,MYBPR1400084,TNB WE 5.290% 28.01.2028 - Tranche 8,03-NOV-2020,2.88,2.832,2.784,115.627,115.967,116.308,6.039,43.543,0,0,0,-.005,-.005,-.005,0
PS140009,MYBPS1400090,TNB WE 5.320% 28.07.2028 - Tranche 9,03-NOV-2020,2.929,2.881,2.833,116.431,116.792,117.155,6.383,48.781,.002,.002,.002,-.02,-.021,-.021,0
PS140010,MYBPS1400108,TNB WE 5.350% 30.01.2029 - Tranche 10,03-NOV-2020,2.967,2.929,2.891,117.296,117.6,117.905,6.725,54.295,.004,.004,.004,-.037,-.037,-.037,2
PT140011,MYBPT1400114,TNB WE 5.370% 30.07.2029 - Tranche 11,03-NOV-2020,3.023,2.98,2.937,117.898,118.261,118.624,7.054,59.94,.006,.006,.006,-.056,-.055,-.056,1.7
PT140012,MYBPT1400122,TNB WE 5.440% 30.01.2030 - Tranche 12,03-NOV-2020,3.074,3.031,2.988,118.895,119.277,119.66,7.365,65.636,.008,.008,.008,-.076,-.076,-.076,1.7
PU140013,MYBPU1400138,TNB WE 5.460% 30.07.2030 - Tranche 13,03-NOV-2020,3.131,3.083,3.035,119.412,119.858,120.306,7.677,71.602,.009,.009,.009,-.088,-.088,-.089,0
PU140014,MYBPU1400146,TNB WE 5.480% 30.01.2031 - Tranche 14,03-NOV-2020,3.184,3.136,3.088,119.919,120.384,120.852,7.982,77.713,.01,.01,.01,-.101,-.102,-.103,0
PV140015,MYBPV1400151,TNB WE 5.500% 30.07.2031 - Tranche 15,03-NOV-2020,3.235,3.187,3.139,120.402,120.887,121.374,8.279,83.964,.01,.01,.01,-.105,-.106,-.107,0
PV140016,MYBPV1400169,TNB WE 5.520% 30.01.2032 - Tranche 16,03-NOV-2020,3.279,3.231,3.183,120.917,121.421,121.927,8.569,90.355,.01,.01,.01,-.109,-.109,-.111,0
PW140017,MYBPW1400175,TNB WE 5.540% 30.07.2032 - Tranche 17,03-NOV-2020,3.332,3.284,3.236,121.298,121.821,122.346,8.85,96.835,.008,.008,.008,-.091,-.091,-.092,0
PW140018,MYBPW1400183,TNB WE 5.760% 28.01.2033 - Tranche 18,03-NOV-2020,3.382,3.334,3.286,123.654,124.199,124.748,9.064,102.416,.007,.007,.007,-.083,-.085,-.085,0
PX140019,MYBPX1400199,TNB WE 5.780% 29.07.2033 - Tranche 19,03-NOV-2020,3.428,3.38,3.332,124.099,124.663,125.23,9.332,109.075,.007,.007,.007,-.086,-.087,-.087,0
PX140020,MYBPX1400207,TNB WE 5.800% 30.01.2034 - Tranche 20,03-NOV-2020,3.457,3.414,3.371,124.713,125.235,125.759,9.595,115.864,.005,.005,.005,-.065,-.065,-.065,1.3
VN150344,MYBVN1503447,AISL IMTN 5.35% 19.12.2025,03-NOV-2020,2.531,2.466,2.401,100.364,100.372,100.381,.13,.081,-.002,-.001,0,-.007,-.008,-.008,2
VN160463,MYBVN1604633,AISL IMTN 5.500% 30.12.2026,03-NOV-2020,2.685,2.615,2.545,103.179,103.26,103.341,1.102,1.79,-.002,-.001,0,-.005,-.006,-.008,1.3
VN170115,MYBVN1701157,AISL IMTN 5.200% 15.03.2027,03-NOV-2020,2.707,2.642,2.577,103.307,103.395,103.483,1.307,2.382,-.001,0,.001,-.005,-.007,-.009,2.3
VN180079,MYBVN1800793,AISL IMTN 5.230% 23.02.2028,03-NOV-2020,2.785,2.72,2.655,105.421,105.57,105.72,2.157,5.879,-.001,0,.001,-.004,-.007,-.009,2.7
VN180280,MYBVN1802807,AISL IMTN 4.880% 18.10.2028,03-NOV-2020,2.828,2.763,2.698,105.778,105.968,106.158,2.751,9.196,-.001,0,.001,-.003,-.005,-.008,2.3
VN140037,MYBVN1400370,PRASARANA IMTN 4.67% 12.03.2024 - Tranche 2,03-NOV-2020,2.085,2.059,2.033,108.338,108.426,108.514,3.106,11.607,.008,.01,.012,-.034,-.041,-.048,2.3
VN190052,MYBVN1900528,PRASARANA IMTN 4.200% 12.03.2029 - Tranche 3,03-NOV-2020,2.827,2.796,2.765,110.154,110.396,110.64,7.069,58.558,.01,.012,.014,-.081,-.098,-.113,1.7
VP190053,MYBVP1900531,PRASARANA IMTN 4.380% 12.03.2031 - Tranche 4,03-NOV-2020,2.997,2.971,2.945,112.233,112.48,112.727,8.396,83.837,.007,.009,.011,-.069,-.088,-.108,2.3
VS190054,MYBVS1900543,PRASARANA IMTN 4.530% 10.03.2034 - Tranche 5,03-NOV-2020,3.295,3.269,3.243,113.25,113.552,113.854,10.165,126.221,.001,.003,.005,-.014,-.037,-.06,2.3
VI190119,MYBVI1901195,BUMITAMA IMTN 4.100% 22.07.2024,03-NOV-2020,3.053,2.988,2.923,103.647,103.879,104.112,3.401,13.818,-.001,0,.001,.001,-.003,-.006,2
VK190120,MYBVK1901209,BUMITAMA IMTN 4.200% 22.07.2026,03-NOV-2020,3.232,3.167,3.102,105.01,105.358,105.706,5.022,29.64,-.001,0,.001,.003,-.002,-.008,2.7
VK140089,MYBVK1400897,PTPTN IMTN 4.450% 26.03.2021,03-NOV-2020,1.733,1.697,1.661,101.065,101.08,101.094,.393,.309,.003,.005,.007,-.009,-.009,-.01,0
VK140208,MYBVK1402083,PTPTN IMTN 4.190% 27.08.2021,03-NOV-2020,1.767,1.741,1.715,101.947,101.968,101.989,.797,1.034,.003,.005,.007,-.009,-.011,-.013,2
VN140090,MYBVN1400909,PTPTN IMTN 4.670% 28.03.2024,03-NOV-2020,2.077,2.051,2.025,108.471,108.56,108.65,3.15,11.901,.008,.01,.012,-.034,-.041,-.048,2.7
VN140396,MYBVN1403960,PTPTN IMTN 4.550% 20.12.2024,03-NOV-2020,2.19,2.159,2.128,109.263,109.391,109.519,3.729,16.622,.003,.005,.007,-.018,-.027,-.036,1.3
VP140207,MYBVP1402074,PTPTN IMTN 4.530% 27.08.2026,03-NOV-2020,2.457,2.426,2.395,111.164,111.341,111.52,5.116,30.713,-.001,.001,.003,.001,-.011,-.022,1.3
VS150025,MYBVS1500251,PTPTN IMTN 4.630% 12.02.2030,03-NOV-2020,2.874,2.843,2.812,114.201,114.472,114.744,7.592,68.608,.014,.011,.008,-.126,-.1,-.075,1.7
VX140397,MYBVX1403977,PTPTN IMTN 4.880% 22.12.2034,03-NOV-2020,3.426,3.39,3.354,116.177,116.618,117.06,10.355,134.138,-.001,.001,.003,.01,-.014,-.04,0
PN160001,MYBPN1600013,MAYBANKISLM 4.650% 13.02.2026,03-NOV-2020,2.288,2.228,2.168,100.653,100.67,100.687,.279,.156,-.001,-.001,-.001,-.006,-.006,-.006,0
PN190003,MYBPN1900033,MAYBANKISLM 4.500% 05.04.2029,03-NOV-2020,2.736,2.676,2.616,105.721,105.922,106.124,3.163,11.978,0,0,0,-.004,-.005,-.005,0
VK140095,MYBVK1400954,IJM IMTN 4.850% 09.04.2021,03-NOV-2020,2.841,2.776,2.711,100.852,100.88,100.908,.426,.364,-.002,-.001,0,-.005,-.006,-.006,2.3
VL140150,MYBVL1401505,IJM IMTN 4.830% 10.06.2022,03-NOV-2020,3.035,2.97,2.905,102.78,102.883,102.986,1.509,3.095,-.002,-.001,0,-.001,-.003,-.005,2
VL150127,MYBVL1501270,IJM IMTN 4.640% 02.06.2023,03-NOV-2020,3.142,3.077,3.012,103.68,103.843,104.007,2.381,7.103,-.001,0,.001,-.001,-.004,-.007,2.3
VL160317,MYBVL1603175,IJM IMTN 4.600% 17.10.2024,03-NOV-2020,3.266,3.196,3.126,104.909,105.174,105.44,3.604,15.393,-.001,0,.001,.001,-.003,-.008,1.3
VN150062,MYBVN1500625,IJM IMTN 4.900% 21.04.2025,03-NOV-2020,3.313,3.248,3.183,106.535,106.813,107.092,4.008,18.973,-.001,0,.001,.001,-.004,-.008,2.3
VN180242,MYBVN1802427,IJM IMTN 5.050% 18.08.2028,03-NOV-2020,3.653,3.588,3.523,109.391,109.853,110.317,6.427,49.318,-.001,0,.001,.005,-.003,-.011,2
VN190085,MYBVN1900858,IJM IMTN 4.760% 10.04.2029,03-NOV-2020,3.721,3.656,3.591,107.46,107.948,108.439,6.96,57.423,-.001,0,.001,.005,-.003,-.01,2.7
VN200178,MYBVN2001789,IJM IMTN 3.850% 23.08.2030,03-NOV-2020,3.877,3.802,3.727,99.777,100.385,100.998,8.047,76.564,-.001,0,.001,.008,-.001,-.009,0
VK140108,MYBVK1401085,MIDCITISUKUK IMTN 4.550% 23.04.2021,03-NOV-2020,2.19,2.142,2.094,101.096,101.119,101.141,.465,.433,0,0,0,-.007,-.006,-.007,0
VN140109,MYBVN1401097,MIDCITISUKUK IMTN 4.800% 25.04.2024,03-NOV-2020,2.577,2.529,2.481,107.344,107.51,107.675,3.208,12.308,-.001,-.001,-.001,-.002,-.002,-.003,0
VK190089,MYBVK1900896,MIDCITISUKUK IMTN 4.200% 24.04.2026,03-NOV-2020,2.794,2.746,2.698,107.089,107.341,107.594,4.896,27.887,0,0,0,-.003,-.003,-.003,0
VF180367,MYBVF1803678,SCC IMTN 4.410% 18.12.2020,03-NOV-2020,2.24,2.185,2.13,100.259,100.266,100.273,.122,.03,0,0,0,-.006,-.006,-.006,1.7
VF190061,MYBVF1900615,SCC IMTN 4.345% 26.03.2021,03-NOV-2020,2.357,2.297,2.237,100.776,100.799,100.823,.392,.308,-.001,-.001,-.001,-.005,-.006,-.006,0
VK140202,MYBVK1402026,SCC IMTN 5.100% 23.07.2021,03-NOV-2020,2.393,2.333,2.273,101.911,101.955,101.998,.697,.837,-.001,-.001,-.001,-.007,-.006,-.007,0
VG180261,MYBVG1802611,SCC IMTN 4.533% 17.09.2021,03-NOV-2020,2.432,2.372,2.312,101.798,101.85,101.902,.85,1.148,-.001,-.001,-.001,-.005,-.005,-.005,0
VK150027,MYBVK1500274,SCC IMTN 4.900% 16.02.2022,03-NOV-2020,2.572,2.512,2.452,102.917,102.994,103.071,1.233,2.157,0,0,0,-.006,-.006,-.007,0
VK150067,MYBVK1500670,SCC IMTN 05.05.2022,03-NOV-2020,2.605,2.555,2.505,103.167,103.242,103.317,1.416,2.777,-.001,-.001,-.001,-.005,-.004,-.004,2.3
VL150141,MYBVL1501411,SCC IMTN 4.835% 23.06.2023,03-NOV-2020,2.787,2.727,2.667,105.166,105.323,105.479,2.437,7.41,-.001,-.001,-.001,-.003,-.002,-.003,0
VK190106,MYBVK1901068,SCC IMTN 4.450% 19.06.2026,03-NOV-2020,3.105,3.045,2.985,106.889,107.21,107.531,4.911,28.547,.01,0,-.01,-.057,-.003,.05,0
VK190227,MYBVK1902272,SCC IMTN 4.145% 23.10.2026,03-NOV-2020,3.128,3.078,3.028,105.498,105.778,106.058,5.283,32.44,0,0,0,-.003,-.002,-.002,2.7
VM190237,MYBVM1902377,SCC IMTN 4.180% 15.11.2028,03-NOV-2020,3.339,3.279,3.219,105.879,106.314,106.751,6.708,53.46,.002,.002,.002,-.016,-.016,-.016,0
VN190118,MYBVN1901187,SCC IMTN 4.330% 24.07.2029,03-NOV-2020,3.415,3.355,3.295,106.846,107.315,107.785,7.21,61.688,.002,.002,.002,-.018,-.017,-.018,0
VZ140130,MYBVZ1401307,SDEB IMTN 31.12.2038 - SERIES 1,03-NOV-2020,5.63,5.42,5.21,106.11,109.058,112.105,13.031,202.381,0,0,0,.013,.012,.013,0
VZ140131,MYBVZ1401315,SDEB IMTN 30.12.2039 - SERIES 2,03-NOV-2020,5.633,5.423,5.213,109.091,112.233,115.484,13.506,218.366,0,0,0,.013,.013,.013,0
VZ140132,MYBVZ1401323,SDEB IMTN 31.12.2040 - SERIES 3,03-NOV-2020,5.629,5.419,5.209,112.035,115.372,118.829,13.963,234.452,0,0,0,.014,.014,.014,0
VZ140133,MYBVZ1401331,SDEB IMTN 31.12.2041 - SERIES 4,03-NOV-2020,5.629,5.419,5.209,114.749,118.274,121.929,14.395,250.315,0,0,0,.014,.014,.014,0
VZ140134,MYBVZ1401349,SDEB IMTN 31.12.2042 - SERIES 5,03-NOV-2020,5.627,5.417,5.207,117.352,121.06,124.911,14.808,266.105,0,0,0,.014,.014,.014,0
VZ140135,MYBVZ1401356,SDEB IMTN 31.12.2043 - SERIES 6,03-NOV-2020,5.627,5.417,5.207,119.783,123.669,127.71,15.202,281.77,0,0,0,.015,.014,.014,0
VZ140136,MYBVZ1401364,SDEB IMTN 30.12.2044 - SERIES 7,03-NOV-2020,5.629,5.419,5.209,122.045,126.103,130.328,15.579,297.296,0,0,0,.015,.015,.015,0
VZ140137,MYBVZ1401372,SDEB IMTN 29.12.2045 - SERIES 8,03-NOV-2020,5.631,5.421,5.211,124.174,128.399,132.802,15.94,312.66,0,0,0,.016,.015,.015,0
VZ140138,MYBVZ1401380,SDEB IMTN 31.12.2046 - SERIES 9,03-NOV-2020,5.633,5.423,5.213,126.199,130.588,135.166,16.288,328.027,0,0,0,.016,.016,.016,0
VZ140139,MYBVZ1401398,SDEB IMTN 31.12.2047 - SERIES 10,03-NOV-2020,5.634,5.424,5.214,128.12,132.667,137.416,16.622,343.199,0,0,0,.016,.016,.016,0
PN170009,MYBPN1700094,RHBA 4.88% 27.04.2027(Series 2),03-NOV-2020,2.804,2.734,2.664,102.99,103.093,103.196,1.426,2.766,-.002,-.001,0,-.003,-.004,-.006,1.7
PN190004,MYBPN1900041,RHBA 4.320% 21.05.2029(Series 3),03-NOV-2020,3.015,2.955,2.895,104.355,104.561,104.767,3.222,12.571,-.001,0,.001,0,-.003,-.007,3
UE200106,MYBUE2001061,GRSB MTN 3.60% 31.5.2021- Issue No. 6,03-NOV-2020,3.05,3.002,2.954,100.307,100.334,100.361,.553,.582,0,0,0,-.001,-.001,-.001,0
UE200136,MYBUE2001368,GRSB MTN 3.60% 30.6.2021 - Issue No. 7,03-NOV-2020,3.059,3.011,2.963,100.345,100.376,100.407,.636,.723,-.001,-.001,-.001,-.001,-.001,-.001,0
UM140054,MYBUM1400549,GRSB MTN 5% 26.5.2023 - Issue No. 1,03-NOV-2020,3.398,3.35,3.302,103.892,104.012,104.132,2.347,6.943,0,0,0,-.004,-.004,-.004,0
UM140179,MYBUM1401794,GRSB MTN 4.85% 26.5.2023 - Issue No. 2,03-NOV-2020,3.393,3.35,3.307,103.54,103.647,103.754,2.352,6.96,0,0,0,-.004,-.004,-.004,1.3
VN170225,MYBVN1702254,PIBB T2 SubSukuk Murabahah 4.650% 03.08.2027,03-NOV-2020,2.589,2.534,2.479,103.496,103.592,103.688,1.661,3.651,0,0,0,-.006,-.006,-.005,1.7
VN190233,MYBVN1902334,PIBB T3 SubSukuk Murabahah 3.750% 31.10.2029,03-NOV-2020,2.908,2.858,2.808,103.16,103.35,103.541,3.693,15.996,0,0,0,-.002,-.003,-.003,2.3
VG180234,MYBVG1802348,PIBB SENIOR SUKUK MURABAHAH 4.300% 27.07.2021,03-NOV-2020,2.163,2.125,2.087,101.534,101.562,101.59,.711,.862,0,0,0,-.006,-.006,-.005,2.3
PN180004,MYBPN1800043,HLBANK 4.860% 23.06.2028 (Tranche 2),03-NOV-2020,2.825,2.765,2.705,105.146,105.303,105.46,2.444,7.448,0,0,0,-.005,-.005,-.005,0
PN190005,MYBPN1900058,HLBANK 4.230% 14.06.2029 (Tranche 3),03-NOV-2020,2.944,2.884,2.824,104.372,104.582,104.792,3.293,13.06,0,0,0,-.003,-.003,-.003,0
PN160009,MYBPN1600096,CIMB THAI 5.350% 10.07.2026 - Tranche No 2,03-NOV-2020,2.95,2.885,2.82,101.617,101.662,101.707,.665,.776,-.001,0,.001,-.006,-.007,-.007,2
PN180003,MYBPN1800035,CIMB THAI 5.200% 29.03.2028 - Tranche No 3,03-NOV-2020,3.284,3.214,3.144,104.391,104.556,104.722,2.248,6.32,-.001,0,.001,-.003,-.005,-.007,1.7
PN190008,MYBPN1900082,CIMB THAI 4.150% 06.07.2029 - Tranche No 4,03-NOV-2020,3.403,3.333,3.263,102.557,102.801,103.046,3.352,13.473,-.001,0,.001,.001,-.002,-.006,1.3
PK140035,MYBPK1400352,SBPC 4.600% 02.07.2021 (SERIES 7),03-NOV-2020,2.39,2.33,2.27,101.436,101.476,101.516,.642,.734,0,0,0,-.006,-.006,-.006,0
PL140036,MYBPL1400368,SBPC 4.700% 01.07.2022 (SERIES 8),03-NOV-2020,2.586,2.536,2.486,103.405,103.488,103.57,1.571,3.316,-.001,-.001,-.001,-.004,-.004,-.004,2
PM140037,MYBPM1400374,SBPC 4.800% 03.07.2023 (SERIES 9),03-NOV-2020,2.716,2.666,2.616,105.315,105.447,105.579,2.466,7.565,0,0,0,-.006,-.006,-.006,2.3
PN140038,MYBPN1400380,SBPC 4.900% 03.07.2024 (SERIES 10),03-NOV-2020,2.868,2.808,2.748,107.014,107.23,107.447,3.311,13.256,-.001,-.001,-.001,-.002,-.002,-.001,0
PO140039,MYBPO1400396,SBPC 5.000% 03.07.2025 (SERIES 11),03-NOV-2020,2.979,2.934,2.889,108.734,108.939,109.144,4.116,20.25,0,0,0,-.005,-.005,-.005,3
PP140040,MYBPP1400401,SBPC 5.100% 03.07.2026 (SERIES 12),03-NOV-2020,3.107,3.052,2.997,110.272,110.573,110.875,4.879,28.395,0,0,0,-.005,-.005,-.005,1.7
UI190238,MYBUI1902385,NOTABLE CLASS A ABSMTN 1827D 12.7.2024,03-NOV-2020,5.344,5.296,5.248,98.359,98.516,98.674,3.281,13.039,-.001,-.001,-.001,.005,.004,.004,0
UI190239,MYBUI1902393,NOTABLE CLASS B ABSMTN 1827D 12.7.2024,03-NOV-2020,13.694,13.344,12.994,68.769,69.563,70.368,3.245,12.524,-.001,-.001,-.001,.021,.02,.02,0
UI190240,MYBUI1902401,NOTABLE CLASS C ABSMTN 1827D 12.7.2024,03-NOV-2020,22.635,22.215,21.795,50.482,51.154,51.837,3.114,11.545,-.001,-.001,-.001,.026,.025,.025,0
VK140189,MYBVK1401895,AQUASAR IMTN 4.760% 16.07.2021,03-NOV-2020,2.178,2.13,2.082,101.778,101.811,101.845,.68,.804,0,0,0,-.007,-.007,-.007,0
VL140188,MYBVL1401885,AQUASAR IMTN 4.860% 18.07.2022,03-NOV-2020,2.337,2.289,2.241,104.188,104.27,104.352,1.618,3.49,0,0,0,-.006,-.006,-.007,0
VM140187,MYBVM1401875,AQUASAR IMTN 4.920% 18.07.2023,03-NOV-2020,2.428,2.38,2.332,106.481,106.611,106.741,2.508,7.799,-.001,-.001,-.001,-.003,-.003,-.004,0
VN140186,MYBVN1401865,AQUASAR IMTN 4.950% 18.07.2024,03-NOV-2020,2.537,2.489,2.441,108.482,108.659,108.837,3.36,13.607,0,0,0,-.006,-.006,-.006,0
VO140185,MYBVO1401855,AQUASAR IMTN 5.080% 18.07.2025,03-NOV-2020,2.638,2.59,2.542,110.739,110.963,111.188,4.165,20.689,-.001,-.001,-.001,-.001,-.002,-.002,0
VP140184,MYBVP1401845,AQUASAR IMTN 5.170% 17.07.2026,03-NOV-2020,2.732,2.684,2.636,112.793,113.063,113.335,4.93,28.926,0,0,0,-.005,-.006,-.006,0
VQ140183,MYBVQ1401835,AQUASAR IMTN 5.300% 16.07.2027,03-NOV-2020,2.839,2.791,2.743,114.918,115.234,115.552,5.653,38.128,-.001,-.001,-.001,.001,.001,.001,0
VR140182,MYBVR1401825,AQUASAR IMTN 5.350% 18.07.2028,03-NOV-2020,2.946,2.898,2.85,116.467,116.828,117.19,6.356,48.429,.001,.001,.001,-.013,-.013,-.013,0
VS140181,MYBVS1401815,AQUASAR IMTN 5.430% 18.07.2029,03-NOV-2020,3.062,3.014,2.966,117.978,118.381,118.786,7.012,59.37,.006,.006,.006,-.055,-.056,-.056,0
VK140345,MYBVK1403453,KESAS IMTN 4.650% 08.10.2021,03-NOV-2020,2.585,2.549,2.513,101.881,101.915,101.948,.906,1.273,-.001,-.001,-.001,-.005,-.004,-.005,1.7
VL140346,MYBVL1403469,KESAS IMTN 4.750% 10.10.2022,03-NOV-2020,2.757,2.716,2.675,103.727,103.806,103.884,1.842,4.374,0,0,0,-.005,-.005,-.006,0
VM140347,MYBVM1403475,KESAS IMTN 4.850% 10.08.2023,03-NOV-2020,2.844,2.803,2.762,105.304,105.416,105.528,2.583,8.171,-.001,-.001,-.001,-.002,-.002,-.002,0
