STOCK CODE,ISIN CODE,STOCK NAME,VALUE DATE,EVAL UPPER THRESHOLD YIELD,EVAL MID YIELD,EVAL LOWER THRESHOLD YIELD,EVAL LOWER THRESHOLD PRICE,EVAL MID PRICE,EVAL UPPER THRESHOLD PRICE,MODIFIED DURATION,CONVEXITY,EVAL UPPER THRESHOLD YIELD CHANGE,EVAL MID YIELD CHANGE,EVAL LOWER THRESHOLD YIELD CHANGE,EVAL LOWER THRESHOLD PRICE CHANGE,EVAL MID PRICE CHANGE,EVAL UPPER THRESHOLD PRICE CHANGE,COMPOSITE LIQUIDITY SCORE (T-1)
VR110431,MYBVR1104312,MANJUNG IMTN 4.430% 25.11.2025 - Series 1 (10),04-NOV-2020,2.566,2.528,2.49,108.78,108.969,109.157,4.469,23.726,0,0,0,-.005,-.004,-.005,2.3
VS110432,MYBVS1104328,MANJUNG IMTN 4.500% 25.11.2026 - Series 1 (11),04-NOV-2020,2.69,2.647,2.604,110.048,110.3,110.554,5.24,32.564,0,0,0,-.004,-.005,-.004,1.3
VT110433,MYBVT1104334,MANJUNG IMTN 4.580% 25.11.2027 - Series 1 (12),04-NOV-2020,2.772,2.734,2.696,111.51,111.768,112.027,5.976,42.456,0,0,0,-.004,-.004,-.004,2.7
VU110434,MYBVU1104340,MANJUNG IMTN 4.660% 24.11.2028 - Series 1 (13),04-NOV-2020,2.904,2.861,2.818,112.524,112.853,113.183,6.671,53.187,-.001,-.001,-.001,.004,.004,.003,1.3
VV110435,MYBVV1104355,MANJUNG IMTN 4.740% 23.11.2029 - Series 1 (14),04-NOV-2020,3,2.952,2.904,113.697,114.105,114.515,7.334,64.731,0,0,0,-.003,-.004,-.004,0
VW110436,MYBVW1104361,MANJUNG IMTN 4.820% 25.11.2030 - Series 1 (15),04-NOV-2020,3.094,3.056,3.018,114.814,115.168,115.524,7.97,77.048,-.001,-.001,-.001,.006,.006,.006,2.3
VX110437,MYBVX1104377,MANJUNG IMTN 4.900% 25.11.2031 - Series 2 (1),04-NOV-2020,3.193,3.155,3.117,115.791,116.176,116.562,8.568,89.839,0,0,0,-.003,-.003,-.003,2
VM110445,MYBVM1104453,ANIH IMTN 5.00% 27.11.2020 - Tranche 7,04-NOV-2020,2.33,2.294,2.258,100.154,100.156,100.158,.059,.007,-.01,-.01,-.01,-.007,-.007,-.007,1.7
VN110446,MYBVN1104469,ANIH IMTN 5.10% 29.11.2021 - Tranche 8,04-NOV-2020,2.548,2.517,2.486,102.661,102.694,102.727,1.015,1.561,-.006,-.011,-.016,-.001,.005,.01,2.7
VO110447,MYBVO1104475,ANIH IMTN 5.22% 29.11.2022 - Tranche 9,04-NOV-2020,2.699,2.668,2.637,105.027,105.091,105.155,1.919,4.791,-.021,-.021,-.021,.037,.037,.037,2
VP110448,MYBVP1104480,ANIH IMTN 5.34% 29.11.2023 - Tranche 10,04-NOV-2020,2.815,2.784,2.753,107.362,107.456,107.551,2.777,9.547,-.026,-.026,-.026,.073,.073,.073,2
VQ110449,MYBVQ1104496,ANIH IMTN 5.46% 29.11.2024 - Tranche 11,04-NOV-2020,2.935,2.894,2.853,109.606,109.771,109.936,3.589,15.655,-.02,-.02,-.02,.075,.075,.075,0
VR110450,MYBVR1104502,ANIH IMTN 5.58% 28.11.2025 - Tranche 12,04-NOV-2020,3.022,2.986,2.95,111.921,112.1,112.28,4.357,22.931,-.01,-.01,-.01,.044,.044,.044,1.3
VS110451,MYBVS1104518,ANIH IMTN 5.70% 27.11.2026 - Tranche 13,04-NOV-2020,3.119,3.078,3.037,114.147,114.39,114.634,5.082,31.237,-.01,-.01,-.01,.054,.053,.053,0
VT110452,MYBVT1104524,ANIH IMTN 5.85% 29.11.2027 - Tranche 14,04-NOV-2020,3.208,3.167,3.126,116.58,116.862,117.145,5.772,40.492,-.01,-.01,-.01,.064,.063,.064,0
VU110453,MYBVU1104530,ANIH IMTN 6.00% 29.11.2028 - Tranche 15,04-NOV-2020,3.294,3.258,3.222,119.025,119.306,119.588,6.417,50.421,-.001,-.001,-.001,.002,.002,.002,1.7
VV110454,MYBVV1104546,ANIH IMTN 6.15% 29.11.2029 - Tranche 16,04-NOV-2020,3.379,3.348,3.317,121.478,121.748,122.019,7.023,60.955,0,0,0,-.005,-.006,-.006,2
VP120431,MYBVP1204314,SATSSB IMTN 4.118% 14.06.2024,04-NOV-2020,2.13,2.094,2.058,106.867,106.997,107.127,3.314,13.197,.004,.004,.004,-.02,-.019,-.019,0
VQ110438,MYBVQ1104389,SATSSB IMTN 4.218% 29.11.2024,04-NOV-2020,2.204,2.168,2.132,107.787,107.933,108.079,3.688,16.252,.009,.009,.009,-.042,-.042,-.042,0
UE190366,MYBUE1903663,SPARROW MTN 366D 10.12.2020,04-NOV-2020,3.054,3.006,2.958,100.12,100.125,100.13,.097,.019,0,0,0,-.004,-.004,-.004,0
UE190365,MYBUE1903655,SPARROW MTN 366D 10.12.2020,04-NOV-2020,3.054,3.006,2.958,100.12,100.125,100.13,.097,.019,0,0,0,-.004,-.004,-.004,0
VN110513,MYBVN1105136,SCC IMTN 4.450% 22.12.2021,04-NOV-2020,2.516,2.457,2.398,102.139,102.205,102.272,1.085,1.738,.004,0,-.004,-.01,-.006,-.001,1.7
VN120224,MYBVN1202248,SCC IMTN 4.400% 24.06.2022,04-NOV-2020,2.637,2.573,2.509,102.801,102.905,103.009,1.553,3.247,.004,0,-.004,-.011,-.005,.001,0
VS110514,MYBVS1105143,SCC IMTN 4.850% 22.12.2026,04-NOV-2020,3.151,3.087,3.023,109.4,109.774,110.15,5.25,32.808,.004,0,-.004,-.027,-.004,.019,0
VM120008,MYBVM1200087,PLUS BERHAD IMTN 4.310% 12.01.2021 - Series 1 (5),04-NOV-2020,2.019,1.981,1.943,100.417,100.424,100.431,.184,.068,-.002,-.002,-.002,-.006,-.006,-.006,2
VN120009,MYBVN1200093,PLUS BERHAD IMTN 4.400% 12.01.2022 - Series 1 (6),04-NOV-2020,2.278,2.24,2.202,102.464,102.509,102.554,1.141,1.89,0,0,0,-.006,-.006,-.006,2
VO120010,MYBVO1200109,PLUS BERHAD IMTN 4.480% 12.01.2023 - Series 1 (7),04-NOV-2020,2.411,2.363,2.315,104.375,104.479,104.584,2.057,5.388,-.001,-.001,-.001,-.003,-.004,-.003,0
VP120011,MYBVP1200114,PLUS BERHAD IMTN 4.560% 12.01.2024 - Series 1 (8),04-NOV-2020,2.523,2.485,2.447,106.193,106.313,106.433,2.932,10.459,0,0,0,-.005,-.005,-.005,2.7
VQ120012,MYBVQ1200120,PLUS BERHAD IMTN 4.640% 10.01.2025 - Series 1 (9),04-NOV-2020,2.632,2.594,2.556,107.895,108.051,108.208,3.762,16.906,-.001,-.001,-.001,0,-.001,-.001,2
VR120013,MYBVR1200136,PLUS BERHAD IMTN 4.720% 12.01.2026 - Series 1 (10),04-NOV-2020,2.737,2.699,2.661,109.521,109.714,109.907,4.565,24.713,0,0,0,-.005,-.005,-.005,2
VS120014,MYBVS1200142,PLUS BERHAD IMTN 4.800% 12.01.2027 - Series 1 (11),04-NOV-2020,2.844,2.806,2.768,111.018,111.246,111.474,5.325,33.607,0,0,0,-.004,-.004,-.005,2
VT120015,MYBVT1200157,PLUS BERHAD IMTN 4.880% 12.01.2028 - Series 1 (12),04-NOV-2020,2.956,2.918,2.88,112.368,112.63,112.893,6.047,43.492,-.001,-.001,-.001,.002,.002,.002,2
VU120016,MYBVU1200163,PLUS BERHAD IMTN 4.960% 12.01.2029 - Series 1 (13),04-NOV-2020,3.057,3.014,2.971,113.684,114.018,114.353,6.735,54.252,0,0,0,-.004,-.004,-.005,1.7
VV120017,MYBVV1200179,PLUS BERHAD IMTN 5.000% 11.01.2030 - Series 1 (14),04-NOV-2020,3.149,3.111,3.073,114.656,114.983,115.311,7.393,65.819,0,0,0,-.004,-.004,-.004,2
VW120018,MYBVW1200185,PLUS BERHAD IMTN 5.070% 10.01.2031 - Series 1 (15),04-NOV-2020,3.238,3.195,3.152,115.775,116.18,116.587,8.014,77.983,.005,0,-.005,-.05,-.003,.044,1.7
VX120019,MYBVX1200191,PLUS BERHAD IMTN 5.150% 12.01.2032 - Series 1 (16),04-NOV-2020,3.322,3.279,3.236,116.956,117.396,117.837,8.607,90.785,0,0,0,-.004,-.003,-.004,1.7
VY120020,MYBVY1200207,PLUS BERHAD IMTN 5.270% 12.01.2033 - Series 1 (17),04-NOV-2020,3.408,3.37,3.332,118.436,118.854,119.274,9.15,103.702,0,0,0,-.003,-.003,-.003,2
VZ120021,MYBVZ1200212,PLUS BERHAD IMTN 5.390% 12.01.2034 - Series 1 (18),04-NOV-2020,3.505,3.457,3.409,119.761,120.325,120.892,9.66,116.881,0,0,0,-.003,-.003,-.004,0
VZ120022,MYBVZ1200220,PLUS BERHAD IMTN 5.510% 12.01.2035 - Series 1 (19),04-NOV-2020,3.569,3.526,3.483,121.452,121.99,122.532,10.143,130.305,0,0,0,-.003,-.004,-.003,1.3
VZ120023,MYBVZ1200238,PLUS BERHAD IMTN 5.630% 11.01.2036 - Series 1 (20),04-NOV-2020,3.638,3.595,3.552,123.075,123.645,124.218,10.593,143.773,0,0,0,-.003,-.003,-.003,1.7
VZ120024,MYBVZ1200246,PLUS BERHAD IMTN 5.750% 12.01.2037 - Series 1 (21),04-NOV-2020,3.711,3.668,3.625,124.637,125.237,125.841,11.018,157.352,0,0,0,-.003,-.003,-.003,1.3
VZ120002,MYBVZ1200022,PLUS BERHAD IMTN 4.860% 12.01.2038 - Series 1,04-NOV-2020,3.642,3.611,3.58,115.452,115.884,116.318,11.895,181.556,.001,.001,.001,-.016,-.016,-.016,1.7
VZ120003,MYBVZ1200030,PLUS BERHAD IMTN 5.000% 31.12.2038 - Series 2,04-NOV-2020,3.698,3.667,3.636,117.109,117.561,118.015,12.272,195.554,.001,.001,.001,-.016,-.016,-.017,1.3
VM120078,MYBVM1200780,TBEI IMTN 5.080% 16.03.2021,04-NOV-2020,2.416,2.341,2.266,100.96,100.988,101.015,.363,.263,0,0,0,-.007,-.007,-.008,0
VN120079,MYBVN1200796,TBEI IMTN 5.130% 15.09.2021,04-NOV-2020,2.511,2.436,2.361,102.219,102.284,102.349,.84,1.127,0,0,0,-.007,-.007,-.007,0
VN120080,MYBVN1200804,TBEI IMTN 5.180% 16.03.2022,04-NOV-2020,2.611,2.536,2.461,103.422,103.524,103.627,1.312,2.399,0,0,0,-.006,-.007,-.007,0
VO120081,MYBVO1200810,TBEI IMTN 5.250% 15.09.2022,04-NOV-2020,2.675,2.6,2.525,104.646,104.786,104.926,1.767,4.072,0,0,0,-.007,-.007,-.007,0
VO120082,MYBVO1200828,TBEI IMTN 5.300% 16.03.2023,04-NOV-2020,2.723,2.648,2.573,105.862,106.039,106.217,2.215,6.163,0,0,0,-.007,-.007,-.007,0
VP120106,MYBVP1201062,TBEI IMTN 5.350% 15.09.2023,04-NOV-2020,2.776,2.701,2.626,107.034,107.248,107.462,2.647,8.602,0,0,0,-.006,-.006,-.007,0
VP120084,MYBVP1200841,TBEI IMTN 5.400% 15.03.2024,04-NOV-2020,2.819,2.754,2.689,108.222,108.44,108.658,3.069,11.407,0,0,0,-.007,-.006,-.007,2
VQ120085,MYBVQ1200856,TBEI IMTN 5.450% 13.09.2024,04-NOV-2020,2.867,2.807,2.747,109.365,109.595,109.826,3.476,14.504,0,0,0,-.007,-.007,-.007,3
VQ120086,MYBVQ1200864,TBEI IMTN 5.500% 14.03.2025,04-NOV-2020,2.933,2.858,2.783,110.431,110.755,111.08,3.88,17.971,0,0,0,-.006,-.006,-.007,0
VR120087,MYBVR1200870,TBEI IMTN 5.550% 15.09.2025,04-NOV-2020,2.982,2.907,2.832,111.541,111.901,112.263,4.273,21.735,0,0,0,-.006,-.007,-.007,0
VR120088,MYBVR1200888,TBEI IMTN 5.600% 16.03.2026,04-NOV-2020,3.027,2.952,2.877,112.651,113.048,113.446,4.656,25.779,0,0,0,-.006,-.006,-.006,0
VS120089,MYBVS1200894,TBEI IMTN 5.650% 15.09.2026,04-NOV-2020,3.071,2.996,2.921,113.737,114.169,114.603,5.024,30.027,0,0,0,-.006,-.006,-.007,0
VS120090,MYBVS1200902,TBEI IMTN 5.700% 16.03.2027,04-NOV-2020,3.109,3.039,2.969,114.856,115.292,115.731,5.387,34.572,0,0,0,-.005,-.006,-.006,1.7
VT120091,MYBVT1200918,TBEI IMTN 5.750% 15.09.2027,04-NOV-2020,3.16,3.085,3.01,115.863,116.366,116.871,5.735,39.276,0,0,0,-.006,-.006,-.006,0
VT120093,MYBVT1200934,TBEI IMTN 5.800% 16.03.2028,04-NOV-2020,3.205,3.13,3.055,116.901,117.439,117.979,6.079,44.251,0,0,0,-.006,-.006,-.006,0
VU120094,MYBVU1200940,TBEI IMTN 5.850% 15.09.2028,04-NOV-2020,3.254,3.179,3.104,117.878,118.45,119.024,6.407,49.343,0,0,0,-.006,-.005,-.006,0
VU120095,MYBVU1200957,TBEI IMTN 5.900% 16.03.2029,04-NOV-2020,3.298,3.228,3.158,118.883,119.448,120.017,6.732,54.679,0,0,0,-.006,-.006,-.005,1.3
VV120096,MYBVV1200963,TBEI IMTN 5.950% 14.09.2029,04-NOV-2020,3.354,3.279,3.204,119.752,120.39,121.032,7.04,60.056,0,0,0,-.005,-.005,-.005,0
VV120097,MYBVV1200971,TBEI IMTN 6.000% 15.03.2030,04-NOV-2020,3.392,3.322,3.252,120.767,121.393,122.024,7.347,65.704,0,0,0,-.005,-.006,-.005,1.3
VW120098,MYBVW1200987,TBEI IMTN 6.050% 13.09.2030,04-NOV-2020,3.434,3.364,3.294,121.715,122.371,123.032,7.638,71.361,0,0,0,-.005,-.006,-.006,1.7
VW120099,MYBVW1200995,TBEI IMTN 6.100% 14.03.2031,04-NOV-2020,3.474,3.404,3.334,122.68,123.367,124.059,7.929,77.266,0,0,0,-.005,-.005,-.005,1.7
VX120100,MYBVX1201009,TBEI IMTN 6.150% 15.09.2031,04-NOV-2020,3.534,3.469,3.404,123.424,124.088,124.757,8.208,83.221,0,0,0,-.005,-.005,-.005,2.7
VX120101,MYBVX1201017,TBEI IMTN 6.200% 16.03.2032,04-NOV-2020,3.599,3.529,3.459,124.082,124.825,125.574,8.479,89.272,0,0,0,-.005,-.005,-.005,1.3
PM120011,MYBPM1200113,SASARAN 4.550% 23.04.2021,04-NOV-2020,2.398,2.334,2.27,100.992,101.022,101.052,.462,.427,.003,-.001,-.005,-.008,-.006,-.004,0
PN120010,MYBPN1200103,SASARAN 4.600% 22.04.2022,04-NOV-2020,2.597,2.533,2.469,102.859,102.952,103.046,1.414,2.722,.004,0,-.004,-.011,-.006,.001,0
PO120009,MYBPO1200093,SASARAN 4.750% 24.04.2023,04-NOV-2020,2.771,2.707,2.643,104.692,104.848,105.005,2.328,6.719,.003,-.001,-.005,-.013,-.003,.007,0
PP120008,MYBPP1200082,SASARAN 4.900% 24.04.2024,04-NOV-2020,2.906,2.842,2.778,106.535,106.754,106.972,3.192,12.206,.004,0,-.004,-.019,-.005,.008,0
PQ120007,MYBPQ1200072,SASARAN 5.000% 24.04.2025,04-NOV-2020,3.031,2.967,2.903,108.172,108.451,108.73,4.015,19.047,.004,0,-.004,-.022,-.005,.012,0
PR120006,MYBPR1200062,SASARAN 5.100% 24.04.2026,04-NOV-2020,3.147,3.083,3.019,109.743,110.08,110.419,4.797,27.081,.004,0,-.004,-.025,-.005,.016,0
PS120005,MYBPS1200052,SASARAN 5.200% 23.04.2027,04-NOV-2020,3.245,3.181,3.117,111.321,111.717,112.114,5.535,36.136,.004,0,-.004,-.029,-.004,.02,0
PM120032,MYBPM1200329,ENCORP 4.740% 18.11.2020,04-NOV-2020,2.175,2.121,2.067,100.086,100.088,100.09,.034,.002,.002,-.002,-.006,-.007,-.007,-.007,2
PM120031,MYBPM1200311,ENCORP 4.790% 18.05.2021,04-NOV-2020,2.274,2.21,2.146,101.328,101.362,101.396,.517,.528,.004,0,-.004,-.009,-.007,-.005,0
PN120030,MYBPN1200301,ENCORP 4.840% 18.11.2021,04-NOV-2020,2.361,2.302,2.243,102.517,102.578,102.64,.988,1.492,.003,-.001,-.005,-.01,-.006,-.001,1.3
PN120029,MYBPN1200293,ENCORP 4.900% 18.05.2022,04-NOV-2020,2.448,2.384,2.32,103.669,103.767,103.866,1.448,2.887,.004,0,-.004,-.013,-.007,0,0
PO120028,MYBPO1200283,ENCORP 4.950% 18.11.2022,04-NOV-2020,2.504,2.44,2.376,104.821,104.951,105.081,1.897,4.691,.004,0,-.004,-.014,-.006,.001,0
PO120027,MYBPO1200275,ENCORP 5.000% 18.05.2023,04-NOV-2020,2.556,2.492,2.428,105.96,106.121,106.284,2.335,6.884,.004,0,-.004,-.016,-.007,.004,0
PP120026,MYBPP1200264,ENCORP 5.050% 17.11.2023,04-NOV-2020,2.611,2.547,2.483,107.064,107.257,107.451,2.76,9.427,.004,0,-.004,-.018,-.006,.006,0
PP120025,MYBPP1200256,ENCORP 5.100% 17.05.2024,04-NOV-2020,2.66,2.596,2.532,108.172,108.397,108.622,3.176,12.332,.004,0,-.004,-.02,-.006,.008,0
PQ120024,MYBPQ1200247,ENCORP 5.150% 18.11.2024,04-NOV-2020,2.68,2.626,2.572,109.384,109.601,109.818,3.586,15.589,.004,0,-.004,-.022,-.006,.01,2
PQ120023,MYBPQ1200239,ENCORP 5.200% 16.05.2025,04-NOV-2020,2.708,2.654,2.6,110.553,110.796,111.04,3.977,19.094,.004,0,-.004,-.024,-.006,.012,2.7
PR120022,MYBPR1200229,ENCORP 5.250% 18.11.2025,04-NOV-2020,2.781,2.717,2.653,111.523,111.842,112.162,4.369,22.971,.004,0,-.004,-.026,-.006,.014,0
PR120021,MYBPR1200211,ENCORP 5.300% 18.05.2026,04-NOV-2020,2.852,2.788,2.724,112.45,112.799,113.15,4.744,27.069,.004,0,-.004,-.027,-.006,.016,0
PS120020,MYBPS1200201,ENCORP 5.350% 18.11.2026,04-NOV-2020,2.912,2.848,2.784,113.401,113.781,114.162,5.11,31.422,.004,0,-.004,-.029,-.005,.018,0
PS120019,MYBPS1200193,ENCORP 5.400% 18.05.2027,04-NOV-2020,2.967,2.903,2.839,114.354,114.764,115.175,5.466,36.013,.004,0,-.004,-.031,-.005,.02,0
PT120018,MYBPT1200183,ENCORP 5.450% 18.11.2027,04-NOV-2020,3.021,2.957,2.893,115.288,115.727,116.168,5.813,40.823,.004,0,-.004,-.033,-.006,.022,0
PT120017,MYBPT1200175,ENCORP 5.520% 18.05.2028,04-NOV-2020,3.066,3.012,2.958,116.396,116.792,117.189,6.147,45.803,.004,0,-.004,-.035,-.005,.024,2.3
UN120030,MYBUN1200301,GENTING CAP MTN 4.42% 08.6.2022 - Issue No. 1,04-NOV-2020,3.216,3.152,3.088,101.851,101.951,102.051,1.505,3.074,.004,0,-.004,-.009,-.003,.003,0
US120031,MYBUS1200318,GENTING CAP MTN 4.86% 08.6.2027 - Issue No. 2,04-NOV-2020,3.624,3.565,3.506,107.187,107.545,107.904,5.554,36.879,.004,0,-.004,-.026,-.002,.021,1.3
VN120195,MYBVN1201950,JOHORCORP IMTN 3.840% 14.06.2022,04-NOV-2020,1.884,1.853,1.822,103.083,103.133,103.183,1.539,3.192,0,0,0,-.005,-.005,-.005,1.3
VN120202,MYBVN1202024,PTPTN IMTN 3.850% 15.06.2022 - Issue No. 1,04-NOV-2020,1.869,1.843,1.817,103.128,103.17,103.212,1.542,3.202,0,0,0,-.005,-.005,-.005,2.7
VN120343,MYBVN1203436,PTPTN IMTN 3.800% 15.09.2022 - Issue No. 2,04-NOV-2020,1.916,1.88,1.844,103.43,103.497,103.564,1.792,4.158,0,0,0,-.005,-.005,-.005,0
VN120219,MYBVN1202198,UGB IMTN 4.73% 21.06.2022 - Issue No. 1,04-NOV-2020,2.633,2.597,2.561,103.316,103.375,103.433,1.541,3.206,0,0,0,-.006,-.005,-.006,1.7
PN120068,MYBPN1200681,POI 7.600% 27.06.2022 (Tranche 1),04-NOV-2020,5.352,5.202,5.052,103.483,103.722,103.962,1.5,3.088,-.001,-.001,-.001,-.004,-.004,-.004,2
VP120268,MYBVP1202680,ARSB IMTN 5.600% 12.07.2024 - Class D,04-NOV-2020,3.43,3.355,3.28,103.523,103.648,103.774,1.583,3.366,0,0,0,-.006,-.006,-.006,0
VP120267,MYBVP1202672,ARSB IMTN 5.300% 12.07.2024 - Class C,04-NOV-2020,3.112,3.071,3.03,103.566,103.634,103.703,1.589,3.386,0,0,0,-.005,-.006,-.006,0
VP120266,MYBVP1202664,ARSB IMTN 4.950% 12.07.2024 - Class B,04-NOV-2020,2.856,2.792,2.728,103.422,103.529,103.637,1.596,3.408,.004,0,-.004,-.012,-.006,.001,0
VP120265,MYBVP1202656,ARSB IMTN 4.500% 12.07.2024 - Class A,04-NOV-2020,2.369,2.321,2.273,103.502,103.583,103.664,1.606,3.44,-.001,-.001,-.001,-.004,-.004,-.004,0
ZL140002,MYBZL1400029,SPK 2/2014 4.345% 07.10.2021,04-NOV-2020,1.628,1.592,1.556,102.478,102.512,102.545,.905,1.274,.063,.063,.063,-.066,-.066,-.067,0
ZN120001,MYBZN1200011,SPK 2/2012 3.691% 12.07.2022,04-NOV-2020,1.94,1.909,1.878,102.89,102.943,102.995,1.619,3.482,.054,.054,.054,-.097,-.096,-.097,1.3
ZN130001,MYBZN1300019,SPK 1/2013 3.729% 22.03.2023,04-NOV-2020,1.928,1.892,1.856,104.17,104.256,104.341,2.272,6.41,.052,.047,.042,-.129,-.117,-.106,0
ZO120037,MYBZO1200373,SPK 37/2012 3.701% 25.04.2023,04-NOV-2020,2.015,1.984,1.953,104.047,104.123,104.2,2.362,6.87,.047,.047,.047,-.12,-.12,-.12,1.3
ZN140001,MYBZN1400017,SPK 1/2014 4.731% 21.02.2024,04-NOV-2020,2.145,2.114,2.083,108.186,108.289,108.392,3.042,11.184,.053,.053,.053,-.182,-.183,-.183,1.7
VK140098,MYBVK1400988,DANAINFRA IMTN 4.400% 21.04.2021 - Tranche No 14,04-NOV-2020,1.735,1.699,1.663,101.219,101.236,101.253,.458,.42,0,0,0,-.007,-.007,-.007,0
VK140196,MYBVK1401960,DANAINFRA IMTN 4.230% 23.07.2021 - Tranche No 20,04-NOV-2020,1.752,1.721,1.69,101.751,101.773,101.796,.699,.84,-.001,-.001,-.001,-.006,-.006,-.006,1.7
VG180240,MYBVG1802405,DANAINFRA IMTN 3.950% 20.08.2021 - Tranche No 78,04-NOV-2020,1.77,1.734,1.698,101.704,101.733,101.762,.775,.99,-.001,-.001,-.001,-.006,-.005,-.005,0
VK140362,MYBVK1403628,DANAINFRA IMTN 4.160% 26.11.2021 - Tranche No 26,04-NOV-2020,1.808,1.777,1.746,102.449,102.482,102.514,1.017,1.563,.005,0,-.005,-.011,-.006,-.002,1.7
VI170116,MYBVI1701165,DANAINFRA IMTN 4.120% 21.03.2022 - Tranche No 55,04-NOV-2020,1.853,1.822,1.791,103.072,103.115,103.158,1.338,2.476,0,0,0,-.006,-.006,-.006,1.7
VK150051,MYBVK1500514,DANAINFRA IMTN 4.150% 06.04.2022 - Tranche No 31,04-NOV-2020,1.869,1.833,1.797,103.182,103.233,103.284,1.378,2.606,0,0,0,-.006,-.006,-.007,0
VI170158,MYBVI1701587,DANAINFRA IMTN 4.060% 25.05.2022 - Tranche No 61,04-NOV-2020,1.872,1.846,1.82,103.334,103.374,103.415,1.482,2.994,.005,.005,.005,-.013,-.014,-.013,2.3
VN120270,MYBVN1202701,DANAINFRA IMTN 3.740% 20.07.2022 - Tranche No 2,04-NOV-2020,1.884,1.858,1.832,103.101,103.145,103.19,1.638,3.554,.005,.005,.005,-.013,-.014,-.013,2
VK150253,MYBVK1502536,DANAINFRA IMTN 4.450% 11.11.2022 - Tranche No 37,04-NOV-2020,1.92,1.889,1.858,104.977,105.04,105.103,1.894,4.668,.01,.005,0,-.027,-.017,-.007,1.7
VN130071,MYBVN1300711,DANAINFRA IMTN 4.000% 08.02.2023 - Tranche No 5,04-NOV-2020,1.958,1.927,1.896,104.488,104.558,104.629,2.145,5.792,.009,.009,.009,-.026,-.026,-.026,1.3
VK160126,MYBVK1601262,DANAINFRA IMTN 4.100% 03.05.2023 - Tranche No 43,04-NOV-2020,1.977,1.951,1.925,105.148,105.213,105.278,2.379,6.967,.009,.009,.009,-.028,-.028,-.029,2.3
VI180241,MYBVI1802419,DANAINFRA IMTN 4.080% 18.08.2023 - Tranche No 79,04-NOV-2020,2.012,1.991,1.97,105.574,105.632,105.691,2.619,8.392,.014,.014,.014,-.044,-.045,-.045,3
VK160318,MYBVK1603185,DANAINFRA IMTN 3.920% 20.10.2023 - Tranche No 49,04-NOV-2020,2.044,2.018,1.992,105.359,105.436,105.513,2.795,9.421,.015,.015,.015,-.049,-.049,-.049,2.3
VN130276,MYBVN1302766,DANAINFRA IMTN 4.210% 31.10.2023 - Tranche No 10,04-NOV-2020,2.044,2.018,1.992,106.255,106.333,106.411,2.813,9.546,.015,.015,.015,-.051,-.051,-.051,2.7
VK170117,MYBVK1701179,DANAINFRA IMTN 4.350% 21.03.2024 - Tranche No 56,04-NOV-2020,2.098,2.072,2.046,107.308,107.396,107.484,3.141,11.816,.017,.017,.017,-.063,-.064,-.064,2
VN140099,MYBVN1400990,DANAINFRA IMTN 4.550% 19.04.2024 - Tranche No 15,04-NOV-2020,2.123,2.087,2.051,108.046,108.171,108.296,3.208,12.292,.018,.018,.018,-.068,-.069,-.069,0
VK170159,MYBVK1701591,DANAINFRA IMTN 4.270% 24.05.2024 - Tranche No 62,04-NOV-2020,2.13,2.104,2.078,107.28,107.372,107.465,3.249,12.752,.021,.021,.021,-.08,-.08,-.08,2
VP120271,MYBVP1202714,DANAINFRA IMTN 3.870% 19.07.2024 - Tranche No 3,04-NOV-2020,2.15,2.129,2.108,106.09,106.167,106.244,3.422,13.947,.021,.021,.021,-.082,-.082,-.082,3
VN140197,MYBVN1401972,DANAINFRA IMTN 4.410% 24.07.2024 - Tranche No 21,04-NOV-2020,2.155,2.129,2.103,108.012,108.109,108.206,3.406,13.892,.021,.021,.021,-.084,-.084,-.084,2
VK170374,MYBVK1703746,DANAINFRA IMTN 4.330% 15.11.2024 - Tranche No 68,04-NOV-2020,2.201,2.18,2.159,108.159,108.243,108.328,3.642,15.911,.028,.028,.028,-.118,-.118,-.118,3.3
VP130072,MYBVP1300724,DANAINFRA IMTN 3.960% 07.02.2025 - Tranche No 6,04-NOV-2020,2.24,2.214,2.188,106.943,107.052,107.161,3.893,17.876,.032,.032,.032,-.139,-.139,-.14,2
VK180070,MYBVK1800708,DANAINFRA IMTN 4.370% 21.02.2025 - Tranche No 73,04-NOV-2020,2.24,2.214,2.188,108.672,108.783,108.895,3.904,18.024,.032,.032,.032,-.142,-.143,-.142,2.3
VN150050,MYBVN1500500,DANAINFRA IMTN 4.330% 04.04.2025 - Tranche No 32,04-NOV-2020,2.256,2.23,2.204,108.667,108.782,108.896,4.025,19.041,.033,.033,.033,-.151,-.15,-.151,2.3
VN150254,MYBVN1502548,DANAINFRA IMTN 4.530% 12.11.2025 - Tranche No 38,04-NOV-2020,2.355,2.324,2.293,110.236,110.391,110.546,4.432,23.399,.039,.039,.039,-.2,-.2,-.2,1.7
VK180329,MYBVK1803298,DANAINFRA IMTN 4.320% 26.11.2025 - Tranche No 80,04-NOV-2020,2.355,2.324,2.293,109.314,109.469,109.624,4.489,23.892,.039,.039,.039,-.2,-.2,-.2,1.7
VK190069,MYBVK1900698,DANAINFRA IMTN 4.030% 01.04.2026 - Tranche No 85,04-NOV-2020,2.407,2.381,2.355,108.18,108.318,108.455,4.861,27.487,.041,.041,.041,-.221,-.221,-.222,2.7
