STOCK CODE,ISIN CODE,STOCK NAME,VALUE DATE,EVAL UPPER THRESHOLD YIELD,EVAL MID YIELD,EVAL LOWER THRESHOLD YIELD,EVAL LOWER THRESHOLD PRICE,EVAL MID PRICE,EVAL UPPER THRESHOLD PRICE,MODIFIED DURATION,CONVEXITY,EVAL UPPER THRESHOLD YIELD CHANGE,EVAL MID YIELD CHANGE,EVAL LOWER THRESHOLD YIELD CHANGE,EVAL LOWER THRESHOLD PRICE CHANGE,EVAL MID PRICE CHANGE,EVAL UPPER THRESHOLD PRICE CHANGE,COMPOSITE LIQUIDITY SCORE (T-1)
VS150043,MYBVS1500434,PRASARANA IMTN 4.64% 22.03.2030 - Series 3,20-OCT-2020,2.864,2.833,2.802,114.575,114.851,115.128,7.74,70.947,-.002,0,.002,.014,-.004,-.021,2
VZ200057,MYBVZ2000579,PRASARANA IMTN 3.90% 24.03.2045 - Series 4,20-OCT-2020,3.932,3.901,3.87,99.498,99.982,100.469,15.617,323.884,-.002,0,.002,.031,0,-.032,2.3
UO150029,MYBUO1500294,ETERNAL ICON SENIOR CLASS MTN 4018D 31.3.2026 (S1),20-OCT-2020,3.069,3.018,2.967,104.278,104.4,104.523,2.296,6.554,-.005,0,.005,.008,-.005,-.017,0
UP150030,MYBUP1500309,ETERNAL ICON SENIOR CLASS MTN 4383D 31.3.2027 (S2),20-OCT-2020,3.221,3.17,3.119,105.749,105.92,106.091,3.154,11.948,-.005,0,.005,.012,-.004,-.021,0
UQ150031,MYBUQ1500315,ETERNAL ICON SENIOR CLASS MTN 4749D 31.3.2028 (S3),20-OCT-2020,3.358,3.307,3.256,107.138,107.356,107.574,3.976,18.728,-.005,0,.005,.017,-.004,-.026,0
UN170158,MYBUN1701589,RHBINVB MTN 3652D 11.10.2027,20-OCT-2020,3.006,2.927,2.848,103.605,103.759,103.914,1.879,4.529,-.002,0,.002,-.001,-.005,-.009,0
PN150017,MYBPN1500171,ISLAM 5.50% 15.12.2025 - Tranche 2,20-OCT-2020,2.619,2.514,2.409,100.429,100.445,100.461,.151,.046,0,0,0,-.007,-.008,-.009,3
PN170025,MYBPN1700250,ISLAM 5.08% 12.11.2027 - Tranche 3,20-OCT-2020,3.219,3.099,2.979,103.686,103.93,104.174,1.917,4.778,0,0,0,-.005,-.005,-.006,0
VK150063,MYBVK1500639,PUTRAJAYA IMTN 4.25% 22.04.2022 - Series No. 1,20-OCT-2020,2.309,2.263,2.217,102.853,102.922,102.991,1.428,2.81,-.006,-.001,.004,.004,-.004,-.011,1.7
VN150064,MYBVN1500641,PUTRAJAYA IMTN 4.40% 24.04.2025 - Series No. 2,20-OCT-2020,2.648,2.607,2.566,107.401,107.582,107.763,4.021,19.329,-.005,0,.005,.018,-.004,-.026,2.3
VN160271,MYBVN1602710,PUTRAJAYA IMTN 07.09.2026 - Series No. 3,20-OCT-2020,2.79,2.749,2.708,107.517,107.748,107.979,5.207,31.606,-.005,0,.005,.025,-.003,-.032,2
VI160021,MYBVI1600219,CENDANA IMTN Tranche 2 5.500% 19.02.2021,20-OCT-2020,17.95,17.53,17.11,96.067,96.195,96.322,.312,.195,-.004,-.004,-.004,.031,.031,.029,0
VK150065,MYBVK1500654,CENDANA IMTN Tranche 1 5.650% 22.04.2022,20-OCT-2020,20.159,19.739,19.319,81.941,82.398,82.859,1.284,2.318,0,0,0,.029,.028,.027,0
VL160149,MYBVL1601492,CENDANA IMTN Tranche 3 5.900% 24.05.2024,20-OCT-2020,21.632,21.212,20.792,62.028,62.783,63.551,2.781,9.888,-.001,-.001,-.001,.022,.021,.022,0
UN170146,MYBUN1701464,RHBBANK MTN 3652D 27.9.2027,20-OCT-2020,2.839,2.76,2.681,103.706,103.858,104.01,1.844,4.381,-.003,-.001,.001,0,-.003,-.007,0
UN200105,MYBUN2001054,RHBBANK MTN 3652D 28.5.2030,20-OCT-2020,3.09,3.016,2.942,101.105,101.423,101.742,4.188,20.575,-.002,0,.002,.008,-.001,-.01,1.7
VK160234,MYBVK1602344,JAMB.KEDUA IMTN 3.910% 28.07.2023,20-OCT-2020,2.089,2.058,2.027,104.874,104.959,105.045,2.607,8.315,-.005,-.003,-.001,.01,.003,-.002,2.3
VN150103,MYBVN1501037,JAMB.KEDUA IMTN 4.300% 28.05.2025,20-OCT-2020,2.329,2.298,2.267,108.554,108.695,108.836,4.131,20.257,-.001,.001,.003,0,-.009,-.019,2
VN160235,MYBVN1602355,JAMB.KEDUA IMTN 4.200% 28.07.2026,20-OCT-2020,2.475,2.444,2.413,109.219,109.393,109.568,5.108,30.533,-.003,-.001,.001,.013,.001,-.01,2
VS150104,MYBVS1501044,JAMB.KEDUA IMTN 4.520% 28.05.2030,20-OCT-2020,2.879,2.843,2.807,113.679,114.004,114.329,7.79,72.703,-.002,0,.002,.014,-.003,-.022,1.3
VS160236,MYBVS1602362,JAMB.KEDUA IMTN 4.520% 28.07.2031,20-OCT-2020,2.992,2.951,2.91,113.976,114.382,114.79,8.602,88.762,-.003,-.001,.001,.027,.007,-.013,0
VZ160237,MYBVZ1602375,JAMB.KEDUA IMTN 4.860% 26.07.2041,20-OCT-2020,3.748,3.707,3.666,115.941,116.591,117.246,13.518,241.074,-.002,0,.002,.03,-.001,-.033,0
VK150145,MYBVK1501454,STSSB IMTN Series 2/2015 06.06.2022,20-OCT-2020,3.208,3.129,3.05,106.356,106.485,106.615,1.512,3.121,-.003,-.001,.001,-.005,-.01,-.013,0
VI170232,MYBVI1702320,STSSB IMTN Series 8/2017 4.900% 06.06.2022,20-OCT-2020,3.208,3.129,3.05,102.662,102.788,102.915,1.546,3.205,-.003,-.001,.001,.001,-.003,-.007,0
VK150154,MYBVK1501546,STSSB IMTN Series 3/2015 06.06.2022,20-OCT-2020,3.208,3.129,3.05,106.358,106.488,106.617,1.52,3.136,-.003,-.001,.001,-.005,-.009,-.013,0
VJ160275,MYBVJ1602759,STSSB IMTN Series 5/2016 06.06.2022,20-OCT-2020,3.198,3.129,3.06,102.051,102.161,102.271,1.558,3.232,.003,0,-.003,-.008,-.003,.001,2.7
VJ160445,MYBVJ1604458,STSSB IMTN Series 7/2016 4.900% 06.06.2022,20-OCT-2020,3.207,3.128,3.049,102.661,102.788,102.915,1.538,3.19,-.003,-.001,.001,0,-.003,-.006,0
VJ160446,MYBVJ1604466,STSSB IMTN Series 6/2016 4.900% 06.06.2022,20-OCT-2020,3.207,3.128,3.049,102.661,102.787,102.914,1.537,3.187,-.003,-.001,.001,.001,-.003,-.007,0
VI170238,MYBVI1702387,STSSB IMTN Series9/2017 4.900% 06.06.2022,20-OCT-2020,3.198,3.129,3.06,102.678,102.789,102.9,1.549,3.211,.002,-.001,-.004,-.008,-.003,.002,2.7
VK150252,MYBVK1502528,STSSB IMTN Series 4/2015 06.06.2022,20-OCT-2020,3.208,3.129,3.05,102.979,103.106,103.233,1.522,3.156,-.003,-.001,.001,0,-.003,-.007,0
VK150128,MYBVK1501280,STSSB IMTN Series 1/2015 06.06.2022,20-OCT-2020,3.209,3.13,3.051,106.353,106.482,106.612,1.506,3.11,-.002,0,.002,-.007,-.011,-.014,0
VN150132,MYBVN1501326,BENIH RESTU IMTN 4.620% 05.06.2025,20-OCT-2020,3.016,2.99,2.964,106.872,106.988,107.105,4.105,20.096,-.004,0,.004,.014,-.004,-.021,3
PL150011,MYBPL1500118,GSNK 5.05% 09.06.2023 (Series 2),20-OCT-2020,2.939,2.86,2.781,103.343,103.471,103.599,1.546,3.819,-.003,-.001,.001,0,-.004,-.008,0
PP150012,MYBPP1500127,GSNK 5.350% 11.06.2027 (Series 3),20-OCT-2020,3.346,3.267,3.188,109.368,109.758,110.151,4.44,24.59,-.002,0,.002,.005,-.005,-.015,0
VK150137,MYBVK1501371,IHSAN IMTN 4.300% 17.06.2022 - First Sukuk Ihsan,20-OCT-2020,2.648,2.597,2.546,102.632,102.716,102.8,1.576,4.057,-.005,0,.005,.004,-.004,-.013,0
VK170233,MYBVK1702334,IHSAN IMTN 4.600% 08.08.2024 - Second Sukuk Ihsan,20-OCT-2020,2.928,2.877,2.826,105.921,106.109,106.298,3.453,15.773,-.005,0,.005,.015,-.004,-.023,0
UH170125,MYBUH1701250,NGISB MTN 1459D 27.8.2021 (SERIES 2),20-OCT-2020,2.556,2.497,2.438,101.751,101.801,101.851,.83,1.105,-.004,0,.004,-.002,-.006,-.01,0
UI170126,MYBUI1701266,NGISB MTN 1826D 29.8.2022 (SERIES 3),20-OCT-2020,2.726,2.667,2.608,103.646,103.755,103.864,1.764,4.055,-.004,0,.004,.002,-.005,-.013,0
UJ170127,MYBUJ1701272,NGISB MTN 2191D 29.8.2023 (SERIES 4),20-OCT-2020,2.815,2.756,2.697,105.418,105.584,105.751,2.653,8.619,-.004,0,.004,.006,-.006,-.017,0
UK170128,MYBUK1701288,NGISB MTN 2557D 29.8.2024 (SERIES 5),20-OCT-2020,2.908,2.849,2.79,107.043,107.266,107.489,3.502,14.644,-.005,-.001,.003,.014,-.001,-.017,0
UL170129,MYBUL1701294,NGISB MTN 2922D 29.8.2025 (SERIES 6),20-OCT-2020,2.997,2.938,2.879,108.773,109.051,109.331,4.308,21.96,-.004,0,.004,.014,-.005,-.024,0
UM170130,MYBUM1701300,NGISB MTN 3286D 28.8.2026 (SERIES 7),20-OCT-2020,3.092,3.033,2.974,110.143,110.475,110.809,5.079,30.46,-.005,-.001,.003,.024,.001,-.022,0
UN170131,MYBUN1701316,NGISB MTN 3650D 27.8.2027 (SERIES 8),20-OCT-2020,3.183,3.124,3.065,111.409,111.794,112.18,5.811,39.97,-.005,-.001,.003,.029,.003,-.024,0
UO170132,MYBUO1701322,NGISB MTN 4018D 29.8.2028 (SERIES 9),20-OCT-2020,3.263,3.204,3.145,112.992,113.429,113.869,6.506,50.383,-.004,0,.004,.025,-.004,-.034,0
UP170133,MYBUP1701337,NGISB MTN 4383D 29.8.2029 (SERIES 10),20-OCT-2020,3.337,3.278,3.219,114.191,114.678,115.168,7.172,61.634,-.005,-.001,.003,.037,.004,-.029,0
UQ170134,MYBUQ1701343,NGISB MTN 4748D 29.8.2030 (SERIES 11),20-OCT-2020,3.408,3.349,3.29,115.319,115.855,116.393,7.805,73.583,-.004,0,.004,.033,-.003,-.041,0
UR170135,MYBUR1701358,NGISB MTN 5113D 29.8.2031 (SERIES 12),20-OCT-2020,3.466,3.417,3.368,116.484,116.968,117.454,8.408,86.13,-.004,0,.004,.036,-.003,-.044,2
US170136,MYBUS1701364,NGISB MTN 5477D 27.8.2032 (SERIES 13),20-OCT-2020,3.586,3.537,3.488,117.385,117.904,118.427,8.955,98.747,-.005,-.001,.003,.05,.007,-.035,2
UT170137,MYBUT1701370,NGISB MTN 5844D 29.8.2033 (SERIES 14),20-OCT-2020,3.716,3.667,3.618,118.112,118.664,119.22,9.469,111.67,-.004,0,.004,.042,-.004,-.049,2.7
VN150157,MYBVN1501573,KLK IMTN 4.580% 12.08.2025 - IMTN 1,20-OCT-2020,2.745,2.696,2.647,108.214,108.444,108.675,4.302,21.834,-.004,0,.004,.015,-.004,-.023,2
VN160111,MYBVN1601118,KLK IMTN 4.650% 24.04.2026 - IMTN 2,20-OCT-2020,2.815,2.766,2.717,109.304,109.566,109.829,4.788,27.343,-.004,0,.004,.017,-.005,-.026,2.7
UI170047,MYBUI1700474,GENM CAPITAL MTN 1826D 31.3.2022,20-OCT-2020,3.198,3.149,3.1,102.215,102.285,102.355,1.389,2.64,-.004,0,.004,.001,-.004,-.01,2.3
UN150064,MYBUN1500643,GENM CAPITAL MTN 3651D 22.8.2025,20-OCT-2020,3.538,3.484,3.43,106.003,106.25,106.498,4.277,21.677,-.004,0,.004,.015,-.004,-.022,1.7
UN170048,MYBUN1700482,GENM CAPITAL MTN 3652D 31.3.2027,20-OCT-2020,3.641,3.587,3.533,107.629,107.951,108.274,5.518,35.884,-.004,0,.004,.021,-.003,-.027,1.7
US170049,MYBUS1700499,GENM CAPITAL MTN 5479D 31.3.2032,20-OCT-2020,3.963,3.904,3.845,111.291,111.868,112.449,8.744,93.481,-.004,0,.004,.036,-.002,-.041,0
VP150181,MYBVP1501818,WCE IMTN 4.950% 27.08.2027,20-OCT-2020,3.034,2.983,2.932,111.77,112.105,112.441,5.833,40.194,-.006,-.001,.004,.035,.002,-.031,0
VQ150184,MYBVQ1501840,WCE IMTN 5.000% 28.08.2028,20-OCT-2020,3.123,3.072,3.021,112.981,113.361,113.742,6.541,50.777,-.005,0,.005,.033,-.004,-.042,0
VR150183,MYBVR1501830,WCE IMTN 5.040% 28.08.2029,20-OCT-2020,3.207,3.156,3.105,114.029,114.452,114.876,7.215,62.173,-.005,0,.005,.038,-.003,-.046,0
VS150182,MYBVS1501820,WCE IMTN 5.080% 28.08.2030,20-OCT-2020,3.292,3.241,3.19,114.94,115.404,115.87,7.857,74.286,-.005,0,.005,.042,-.004,-.05,0
VT150190,MYBVT1501901,WCE IMTN 5.120% 28.08.2031,20-OCT-2020,3.38,3.329,3.278,115.696,116.2,116.706,8.468,87.006,-.006,-.001,.004,.056,.007,-.044,0
VU150189,MYBVU1501891,WCE IMTN 5.160% 27.08.2032,20-OCT-2020,3.456,3.405,3.354,116.452,116.994,117.538,9.047,100.219,-.005,0,.005,.05,-.003,-.057,0
VV150188,MYBVV1501881,WCE IMTN 5.200% 26.08.2033,20-OCT-2020,3.528,3.477,3.426,117.15,117.728,118.31,9.598,113.867,-.005,0,.005,.054,-.003,-.06,0
VW150187,MYBVW1501871,WCE IMTN 5.240% 28.08.2034,20-OCT-2020,3.586,3.535,3.484,117.931,118.545,119.164,10.132,128.085,-.005,0,.005,.057,-.003,-.064,0
VX150186,MYBVX1501861,WCE IMTN 5.290% 28.08.2035,20-OCT-2020,3.656,3.61,3.564,118.596,119.181,119.769,10.625,142.313,-.005,0,.005,.06,-.003,-.067,1.7
VY150185,MYBVY1501851,WCE IMTN 5.330% 28.08.2036,20-OCT-2020,3.736,3.685,3.634,118.936,119.615,120.298,11.095,156.772,-.005,0,.005,.064,-.002,-.07,0
VP150180,MYBVP1501800,WCE IMTN 5.000% 27.08.2027,20-OCT-2020,3.083,3.032,2.981,111.756,112.09,112.426,5.823,40.097,-.005,0,.005,.029,-.004,-.037,0
VQ150179,MYBVQ1501790,WCE IMTN 5.050% 28.08.2028,20-OCT-2020,3.171,3.12,3.069,112.97,113.349,113.73,6.529,50.641,-.005,0,.005,.033,-.004,-.042,0
VR150178,MYBVR1501780,WCE IMTN 5.090% 28.08.2029,20-OCT-2020,3.255,3.204,3.153,114.014,114.436,114.86,7.201,61.99,-.006,-.001,.004,.046,.004,-.037,0
VS150177,MYBVS1501770,WCE IMTN 5.130% 28.08.2030,20-OCT-2020,3.339,3.288,3.237,114.931,115.394,115.859,7.84,74.051,-.005,0,.005,.042,-.004,-.05,0
VT150176,MYBVT1501760,WCE IMTN 5.170% 28.08.2031,20-OCT-2020,3.425,3.374,3.323,115.704,116.207,116.712,8.448,86.713,-.005,0,.005,.046,-.003,-.053,0
VU150175,MYBVU1501750,WCE IMTN 5.210% 27.08.2032,20-OCT-2020,3.504,3.453,3.402,116.426,116.966,117.51,9.024,99.847,-.005,0,.005,.05,-.004,-.057,0
VV150174,MYBVV1501741,WCE IMTN 5.250% 26.08.2033,20-OCT-2020,3.571,3.52,3.469,117.177,117.754,118.334,9.573,113.435,-.005,0,.005,.054,-.003,-.06,0
VW150173,MYBVW1501731,WCE IMTN 5.290% 28.08.2034,20-OCT-2020,3.634,3.583,3.532,117.897,118.509,119.126,10.103,127.547,-.005,0,.005,.057,-.003,-.063,0
VX150172,MYBVX1501721,WCE IMTN 5.340% 28.08.2035,20-OCT-2020,3.71,3.659,3.608,118.482,119.127,119.777,10.593,141.675,-.005,0,.005,.061,-.003,-.067,0
VY150171,MYBVY1501711,WCE IMTN 5.380% 28.08.2036,20-OCT-2020,3.784,3.733,3.682,118.893,119.57,120.251,11.059,156.037,-.005,0,.005,.063,-.002,-.07,0
UN150067,MYBUN1500676,MALAYSIAN RE MTN 3650D 29.8.2025,20-OCT-2020,2.691,2.612,2.533,100.812,100.841,100.87,.362,.263,-.003,-.001,.001,-.005,-.006,-.007,0
VJ150195,MYBVJ1501951,PROJEK SMART IMTN 5.000% 30.09.2021,20-OCT-2020,4.006,3.886,3.766,100.911,101.022,101.133,.915,1.292,-.001,-.001,-.001,-.001,-.002,-.003,0
VK150194,MYBVK1501942,PROJEK SMART IMTN 5.100% 30.09.2022,20-OCT-2020,4.218,4.098,3.978,101.628,101.853,102.078,1.835,4.343,0,0,0,-.002,-.002,-.003,0
VL150209,MYBVL1502096,PROJEK SMART IMTN 5.200% 29.09.2023,20-OCT-2020,4.347,4.227,4.107,102.33,102.663,102.998,2.704,8.928,0,0,0,-.002,-.002,-.003,0
VM150208,MYBVM1502086,PROJEK SMART IMTN 5.300% 30.09.2024,20-OCT-2020,4.509,4.389,4.269,102.827,103.265,103.705,3.531,14.903,0,0,0,-.002,-.002,-.002,0
VN150207,MYBVN1502076,PROJEK SMART IMTN 5.4% 30.09.2025,20-OCT-2020,4.652,4.532,4.412,103.268,103.804,104.344,4.308,22.049,0,0,0,-.001,-.002,-.002,0
VO150206,MYBVO1502066,PROJEK SMART IMTN 5.500% 30.09.2026,20-OCT-2020,4.778,4.658,4.538,103.695,104.326,104.961,5.039,30.212,0,0,0,-.002,-.002,-.002,0
VP150205,MYBVP1502055,PROJEK SMART IMTN 5.600% 30.09.2027,20-OCT-2020,4.923,4.803,4.683,103.939,104.657,105.38,5.724,39.21,-.001,-.001,-.001,.005,.005,.004,0
VQ150204,MYBVQ1502046,PROJEK SMART IMTN 5.680% 29.09.2028,20-OCT-2020,5.063,4.943,4.823,103.99,104.79,105.596,6.364,48.889,0,0,0,-.002,-.001,-.002,0
VR150203,MYBVR1502036,PROJEK SMART IMTN 5.760% 28.09.2029,20-OCT-2020,5.189,5.069,4.949,104.039,104.914,105.798,6.962,59.128,-.001,-.001,-.001,.006,.006,.006,0
VS150202,MYBVS1502026,PROJEK SMART IMTN 5.800% 30.09.2030,20-OCT-2020,5.307,5.187,5.067,103.768,104.713,105.668,7.536,70.027,0,0,0,-.001,-.001,-.001,0
VT150201,MYBVT1502016,PROJEK SMART IMTN 5.900% 30.09.2031,20-OCT-2020,5.42,5.3,5.18,103.92,104.931,105.954,8.053,80.992,0,0,0,-.001,-.001,-.002,0
VU150200,MYBVU1502006,PROJEK SMART IMTN 5.950% 30.09.2032,20-OCT-2020,5.533,5.413,5.293,103.606,104.675,105.758,8.542,92.308,0,0,0,-.001,-.001,-.002,0
UN150090,MYBUN1500908,ALLIANCEB MTN 3653D 27.10.2025,20-OCT-2020,2.947,2.817,2.687,100.048,100.051,100.053,.018,.001,-.009,-.009,-.009,-.008,-.007,-.008,2
UN150132,MYBUN1501328,ALLIANCEB MTN 3653D 18.12.2025,20-OCT-2020,3.03,2.895,2.76,100.409,100.431,100.453,.16,.051,-.003,-.003,-.003,-.006,-.007,-.007,1.3
VI150261,MYBVI1502613,MMC CORP IMTN 5.200% 12.11.2020,20-OCT-2020,2.606,2.542,2.478,100.149,100.153,100.157,.059,.007,-.002,0,.002,-.007,-.007,-.007,3.3
VK160112,MYBVK1601122,MMC CORP IMTN 5.290% 26.04.2023,20-OCT-2020,3.476,3.407,3.338,104.332,104.501,104.671,2.295,6.686,-.002,0,.002,.001,-.005,-.01,2
VN150260,MYBVN1502605,MMC CORP IMTN 5.800% 12.11.2025,20-OCT-2020,3.743,3.674,3.605,109.398,109.731,110.065,4.308,22.541,-.002,0,.002,.005,-.005,-.015,2
VN170152,MYBVN1701520,MMC CORP IMTN 5.640% 27.04.2027,20-OCT-2020,3.866,3.797,3.728,110.134,110.552,110.973,5.364,34.993,-.002,0,.002,.008,-.004,-.016,2
VP150259,MYBVP1502592,MMC CORP IMTN 5.950% 12.11.2027,20-OCT-2020,3.911,3.842,3.773,112.469,112.922,113.378,5.705,39.772,-.003,-.001,.001,.016,.002,-.011,2.3
VN180095,MYBVN1800959,MMC CORP IMTN 5.700% 24.03.2028,20-OCT-2020,3.934,3.87,3.806,111.277,111.714,112.153,6.1,44.55,-.002,0,.002,.009,-.004,-.018,3
VM150262,MYBVM1502623,PBB ABS-IMTN 5.150% 10.05.2024 (CLASS A),20-OCT-2020,4.133,4.082,4.031,101.986,102.087,102.188,1.901,4.706,-.006,-.001,.004,.009,-.001,-.011,0
VK150263,MYBVK1502635,PBB ABS-IMTN 5.500% 13.05.2022 (CLASS B),20-OCT-2020,4.96,4.881,4.802,100.031,100.036,100.041,.064,.035,-.002,0,.002,-.001,-.002,-.002,0
VK150264,MYBVK1502643,PBB ABS-IMTN 8.000% 13.05.2022 (CLASS C),20-OCT-2020,7.595,7.435,7.275,100.017,100.028,100.038,.063,.035,0,0,0,-.001,-.001,-.002,0
VM150265,MYBVM1502656,PBB ABS-IMTN 5.450% 10.05.2024 (CLASS D),20-OCT-2020,4.432,4.381,4.33,101.98,102.081,102.182,1.892,4.672,-.005,0,.005,.007,-.003,-.012,0
VJ150284,MYBVJ1502843,JEP IMTN 4.980% 04.06.2021 - Tranche 1,20-OCT-2020,2.718,2.639,2.56,101.383,101.432,101.481,.602,.665,-.002,0,.002,-.004,-.006,-.007,0
VJ150285,MYBVJ1502850,JEP IMTN 5.080% 03.12.2021 - Tranche 2,20-OCT-2020,2.841,2.762,2.683,102.446,102.534,102.622,1.068,1.696,-.002,0,.002,-.004,-.006,-.009,0
VK150286,MYBVK1502866,JEP IMTN 5.150% 03.06.2022 - Tranche 3,20-OCT-2020,2.947,2.868,2.789,103.455,103.582,103.709,1.525,3.155,-.002,0,.002,-.002,-.006,-.01,0
VK150287,MYBVK1502874,JEP IMTN 5.170% 02.12.2022 - Tranche 4,20-OCT-2020,3.02,2.946,2.872,104.373,104.528,104.683,1.968,5.005,-.002,0,.002,-.001,-.005,-.01,1.3
VL150288,MYBVL1502880,JEP IMTN 5.220% 02.06.2023 - Tranche 5,20-OCT-2020,3.071,3.002,2.933,105.36,105.538,105.716,2.403,7.243,-.002,0,.002,0,-.005,-.011,2
VL150289,MYBVL1502898,JEP IMTN 5.270% 04.12.2023 - Tranche 6,20-OCT-2020,3.112,3.043,2.974,106.369,106.581,106.794,2.831,9.875,-.002,0,.002,.001,-.006,-.011,2.7
VM150290,MYBVM1502904,JEP IMTN 5.350% 04.06.2024 - Tranche 7,20-OCT-2020,3.134,3.06,2.986,107.528,107.791,108.055,3.243,12.813,-.002,0,.002,.002,-.006,-.013,1.7
VM150291,MYBVM1502912,JEP IMTN 5.400% 04.12.2024 - Tranche 8,20-OCT-2020,3.143,3.074,3.005,108.658,108.937,109.216,3.645,16.076,-.002,0,.002,.002,-.005,-.014,2.3
VN150292,MYBVN1502928,JEP IMTN 5.420% 04.06.2025- Tranche 9,20-OCT-2020,3.156,3.087,3.018,109.662,109.974,110.286,4.039,19.655,-.002,0,.002,.004,-.005,-.015,2.3
VN150293,MYBVN1502936,JEP IMTN 5.450% 04.12.2025 - Tranche 10,20-OCT-2020,3.193,3.124,3.055,110.583,110.927,111.272,4.422,23.512,-.002,0,.002,.005,-.005,-.016,2
VO150294,MYBVO1502942,JEP IMTN 5.520% 04.06.2026 - Tranche 11,20-OCT-2020,3.238,3.169,3.1,111.639,112.016,112.394,4.791,27.603,-.002,0,.002,.005,-.005,-.016,2.7
VO150295,MYBVO1502959,JEP IMTN 5.560% 04.12.2026 - Tranche 12,20-OCT-2020,3.288,3.214,3.14,112.502,112.939,113.379,5.153,31.96,-.002,0,.002,.007,-.006,-.017,1.3
VP150296,MYBVP1502964,JEP IMTN 5.590% 04.06.2027 - Tranche 13,20-OCT-2020,3.331,3.257,3.183,113.321,113.792,114.265,5.506,36.559,-.002,0,.002,.008,-.005,-.019,1.7
VP150297,MYBVP1502972,JEP IMTN 5.620% 03.12.2027 - Tranche 14,20-OCT-2020,3.368,3.299,3.23,114.146,114.616,115.088,5.848,41.345,-.002,0,.002,.009,-.005,-.019,2
VQ150298,MYBVQ1502988,JEP IMTN 5.650% 02.06.2028 - Tranche 15,20-OCT-2020,3.412,3.338,3.264,114.895,115.432,115.971,6.182,46.334,-.002,0,.002,.009,-.005,-.02,1.3
VQ150299,MYBVQ1502996,JEP IMTN 5.680% 04.12.2028 - Tranche 16,20-OCT-2020,3.456,3.377,3.298,115.628,116.236,116.847,6.515,51.618,-.002,0,.002,.011,-.004,-.02,0
VR150300,MYBVR1503000,JEP IMTN 5.740% 04.06.2029 - Tranche 17,20-OCT-2020,3.487,3.413,3.339,116.648,117.25,117.855,6.828,56.95,-.002,0,.002,.011,-.005,-.021,1.3
VR150301,MYBVR1503018,JEP IMTN 5.770% 04.12.2029 - Tranche 18,20-OCT-2020,3.52,3.451,3.382,117.421,118.011,118.605,7.139,62.496,-.002,0,.002,.013,-.005,-.022,2
VS150302,MYBVS1503024,JEP IMTN 5.790% 04.06.2030 - Tranche 19,20-OCT-2020,3.551,3.482,3.413,118.11,118.729,119.352,7.444,68.23,-.002,0,.002,.014,-.004,-.022,2
VS150303,MYBVS1503032,JEP IMTN 5.820% 04.12.2030 - Tranche 20,20-OCT-2020,3.591,3.517,3.443,118.772,119.466,120.165,7.739,74.071,-.002,0,.002,.015,-.005,-.024,1.3
VT150304,MYBVT1503048,JEP IMTN 5.850% 04.06.2031 - Tranche 21,20-OCT-2020,3.62,3.551,3.482,119.515,120.191,120.871,8.026,80.041,-.002,0,.002,.015,-.004,-.024,2
VT150305,MYBVT1503055,JEP IMTN 6.200% 04.12.2031 - Tranche 22,20-OCT-2020,3.663,3.594,3.525,123,123.714,124.432,8.228,84.978,-.002,0,.002,.016,-.004,-.025,2.3
VU150306,MYBVU1503061,JEP IMTN 6.240% 04.06.2032 - Tranche 23,20-OCT-2020,3.723,3.644,3.565,123.566,124.412,125.266,8.491,90.973,-.002,0,.002,.017,-.005,-.027,0
VU150307,MYBVU1503079,JEP IMTN 6.280% 03.12.2032 - Tranche 24,20-OCT-2020,3.772,3.693,3.614,124.211,125.087,125.972,8.743,96.994,-.002,0,.002,.018,-.005,-.027,0
VV150308,MYBVV1503085,JEP IMTN 6.320% 03.06.2033 - Tranche 25,20-OCT-2020,3.823,3.744,3.665,124.808,125.714,126.628,8.99,103.113,-.002,0,.002,.019,-.004,-.028,0
VV150309,MYBVV1503093,JEP IMTN 6.360% 02.12.2033 - Tranche 26,20-OCT-2020,3.878,3.799,3.72,125.324,126.258,127.2,9.225,109.212,-.002,0,.002,.019,-.004,-.028,0
VW150310,MYBVW1503109,JEP IMTN 6.400% 02.06.2034 - Tranche 27,20-OCT-2020,3.933,3.854,3.775,125.812,126.773,127.743,9.456,115.392,-.002,0,.002,.02,-.004,-.028,0
VW150311,MYBVW1503117,JEP IMTN 6.440% 04.12.2034 - Tranche 28,20-OCT-2020,3.989,3.91,3.831,126.263,127.25,128.247,9.683,121.694,-.002,0,.002,.021,-.004,-.029,0
VX150312,MYBVX1503123,JEP IMTN 6.480% 04.06.2035 - Tranche 29,20-OCT-2020,4.039,3.96,3.881,126.75,127.764,128.787,9.9,127.933,-.002,0,.002,.022,-.003,-.03,0
VX150313,MYBVX1503131,JEP IMTN 6.520% 04.12.2035 - Tranche 30,20-OCT-2020,4.089,4.01,3.931,127.21,128.249,129.298,10.109,134.176,-.002,0,.002,.022,-.004,-.031,0
VY150314,MYBVY1503147,JEP IMTN 6.560% 04.06.2036 - Tranche 31,20-OCT-2020,4.138,4.059,3.98,127.657,128.72,129.794,10.311,140.419,-.002,0,.002,.024,-.003,-.031,0
VY150315,MYBVY1503154,JEP IMTN 6.600% 04.12.2036 - Tranche 32,20-OCT-2020,4.185,4.106,4.027,128.104,129.191,130.29,10.507,146.662,-.002,0,.002,.024,-.004,-.032,0
