STOCK CODE,ISIN CODE,STOCK NAME,VALUE DATE,EVAL UPPER THRESHOLD YIELD,EVAL MID YIELD,EVAL LOWER THRESHOLD YIELD,EVAL LOWER THRESHOLD PRICE,EVAL MID PRICE,EVAL UPPER THRESHOLD PRICE,MODIFIED DURATION,CONVEXITY,EVAL UPPER THRESHOLD YIELD CHANGE,EVAL MID YIELD CHANGE,EVAL LOWER THRESHOLD YIELD CHANGE,EVAL LOWER THRESHOLD PRICE CHANGE,EVAL MID PRICE CHANGE,EVAL UPPER THRESHOLD PRICE CHANGE,COMPOSITE LIQUIDITY SCORE (T-1)
UT150083,MYBUT1500830,SCSB ABSMTN 5654D 01.4.2031 (Sub Class 4),5-Nov-20,13.864,13.514,13.164,105.671,107.527,109.43,4.927,35.208,-0.001,-0.001,-0.001,0.003,0.003,0.003,0
UX110015,MYBUX1100153,SCSB ABSMTN 7305D 01.4.2031 (Sub Class1),5-Nov-20,13.864,13.514,13.164,105.671,107.527,109.43,4.927,35.208,-0.001,-0.001,-0.001,0.003,0.003,0.003,0
US160072,MYBUS1600723,SCSB ABSMTN 5412D 01.4.2031 (Sub Class 5),5-Nov-20,13.864,13.514,13.164,105.671,107.527,109.43,4.927,35.208,-0.001,-0.001,-0.001,0.003,0.003,0.003,0
UT150036,MYBUT1500368,SCSB ABSMTN 5825D 01.4.2031 (Sub Class 3),5-Nov-20,13.864,13.514,13.164,105.671,107.527,109.43,4.927,35.208,-0.001,-0.001,-0.001,0.003,0.003,0.003,0
UU140169,MYBUU1401698,SCSB ABSMTN 5961D 01.4.2031 (Sub Class 2),5-Nov-20,13.864,13.514,13.164,105.671,107.527,109.43,4.927,35.208,-0.001,-0.001,-0.001,0.003,0.003,0.003,0
US160122,MYBUS1601226,SCSB ABSMTN 5264D 01.4.2031 (Sub Class 6),5-Nov-20,13.864,13.514,13.164,105.671,107.527,109.43,4.927,35.208,-0.001,-0.001,-0.001,0.003,0.003,0.003,0
UI200083,MYBUI2000833,SCSB SENIOR CLASS A MTNS (SERIES 4),5-Nov-20,3.286,3.238,3.19,102.205,102.316,102.428,2.263,6.372,0.07,0.07,0.07,-0.165,-0.166,-0.166,0
VN110219,MYBVN1102190,TELEKOM IMTN 4.500% 25.06.2021,5-Nov-20,2.13,2.092,2.054,101.486,101.51,101.535,0.618,0.693,0.049,0.049,0.049,-0.038,-0.038,-0.037,2.3
VN110356,MYBVN1103560,TELEKOM IMTN 4.200% 13.09.2021,5-Nov-20,2.15,2.112,2.074,101.725,101.757,101.79,0.836,1.117,0.049,0.049,0.049,-0.047,-0.048,-0.048,2.7
VN110485,MYBVN1104857,TELEKOM IMTN 4.200% 10.12.2021,5-Nov-20,2.184,2.141,2.098,102.167,102.214,102.261,1.053,1.654,0.05,0.05,0.05,-0.06,-0.06,-0.061,1.7
VN120191,MYBVN1201919,TELEKOM IMTN 4.000% 13.05.2022,5-Nov-20,2.236,2.203,2.17,102.618,102.668,102.717,1.445,2.865,0.058,0.058,0.058,-0.092,-0.092,-0.093,3
VN120455,MYBVN1204558,TELEKOM IMTN 3.950% 19.12.2022,5-Nov-20,2.329,2.291,2.253,103.331,103.411,103.491,2.003,5.132,0.071,0.071,0.071,-0.153,-0.153,-0.154,2.7
VN130121,MYBVN1301214,TELEKOM IMTN 3.950% 28.04.2023,5-Nov-20,2.379,2.341,2.303,103.758,103.851,103.945,2.358,6.852,0.076,0.076,0.076,-0.191,-0.191,-0.191,2.3
VN130174,MYBVN1301743,TELEKOM IMTN 3.930% 23.06.2023,5-Nov-20,2.4,2.357,2.314,103.875,103.987,104.098,2.464,7.517,0.078,0.078,0.078,-0.207,-0.207,-0.208,1.3
VK140094,MYBVK1400947,WESTPORTS IMTN 4.600% 02.04.2021,5-Nov-20,2.284,2.22,2.156,100.929,100.955,100.981,0.403,0.325,0.03,0.03,0.03,-0.019,-0.019,-0.019,0
VN110050,MYBVN1100509,WESTPORTS IMTN 4.95% 03.05.2021,5-Nov-20,2.277,2.228,2.179,101.307,101.331,101.355,0.489,0.478,0.03,0.03,0.03,-0.022,-0.022,-0.023,3
VH170393,MYBVH1703932,WESTPORTS IMTN 4.530% 13.12.2021,5-Nov-20,2.444,2.38,2.316,102.256,102.326,102.397,1.059,1.67,0.031,0.031,0.031,-0.04,-0.04,-0.04,0
VL140093,MYBVL1400937,WESTPORTS IMTN 4.68% 01.04.2022,5-Nov-20,2.507,2.443,2.379,102.977,103.067,103.156,1.354,2.528,0.035,0.035,0.035,-0.055,-0.055,-0.056,0
VO110051,MYBVO1100515,WESTPORTS IMTN 5.1% 03.05.2022,5-Nov-20,2.51,2.456,2.402,103.776,103.856,103.937,1.441,2.815,0.038,0.038,0.038,-0.063,-0.064,-0.065,2.7
VI170394,MYBVI1703948,WESTPORTS IMTN 4.580% 13.12.2022,5-Nov-20,2.601,2.537,2.473,104.024,104.157,104.291,1.972,5.009,0.051,0.051,0.051,-0.111,-0.112,-0.113,0
VM140092,MYBVM1400927,WESTPORTS IMTN 4.750% 03.04.2023,5-Nov-20,2.632,2.583,2.534,104.911,105.028,105.146,2.27,6.423,0.056,0.056,0.056,-0.14,-0.14,-0.14,3
VP110052,MYBVP1100520,WESTPORTS IMTN 5.15% 03.05.2023,5-Nov-20,2.649,2.6,2.551,105.998,106.12,106.243,2.346,6.82,0.057,0.057,0.057,-0.149,-0.149,-0.149,3
VN140091,MYBVN1400917,WESTPORTS IMTN 4.85% 03.04.2024,5-Nov-20,2.79,2.726,2.662,106.653,106.868,107.084,3.137,11.825,0.06,0.06,0.06,-0.207,-0.208,-0.208,0
VQ110053,MYBVQ1100536,WESTPORTS IMTN 5.250% 03.05.2024,5-Nov-20,2.802,2.738,2.674,108.095,108.317,108.539,3.205,12.317,0.06,0.06,0.06,-0.214,-0.215,-0.216,0
VO130252,MYBVO1302525,WESTPORTS IMTN 4.580% 23.10.2024,5-Nov-20,2.839,2.785,2.731,106.483,106.692,106.902,3.626,15.559,0.059,0.059,0.059,-0.233,-0.234,-0.234,2
VP130115,MYBVP1301151,WESTPORTS IMTN 4.430% 01.04.2025,5-Nov-20,2.879,2.825,2.771,106.37,106.6,106.831,3.991,18.763,0.058,0.058,0.058,-0.251,-0.252,-0.253,2
VR110054,MYBVR1100542,WESTPORTS IMTN 5.320% 02.05.2025,5-Nov-20,2.889,2.835,2.781,110.172,110.411,110.651,4.021,19.134,0.058,0.058,0.058,-0.263,-0.264,-0.265,2.3
VP130251,MYBVP1302514,WESTPORTS IMTN 4.680% 23.10.2025,5-Nov-20,2.931,2.882,2.833,108.025,108.26,108.496,4.439,23.12,0.059,0.059,0.059,-0.288,-0.289,-0.29,3
VQ130116,MYBVQ1301167,WESTPORTS IMTN 4.480% 01.04.2026,5-Nov-20,2.991,2.927,2.863,107.376,107.708,108.04,4.794,26.922,0.064,0.064,0.064,-0.335,-0.336,-0.338,0
VS110055,MYBVS1100557,WESTPORTS IMTN 5.380% 30.04.2026,5-Nov-20,2.981,2.927,2.873,112.076,112.367,112.659,4.803,27.196,0.064,0.064,0.064,-0.35,-0.352,-0.353,2
VQ130250,MYBVQ1302504,WESTPORTS IMTN 4.760% 23.10.2026,5-Nov-20,3.017,2.968,2.919,109.448,109.728,110.01,5.215,31.864,0.07,0.07,0.07,-0.405,-0.407,-0.407,3.3
VR130117,MYBVR1301173,WESTPORTS IMTN 4.530% 01.04.2027,5-Nov-20,3.067,3.008,2.949,108.445,108.803,109.162,5.563,36.24,0.076,0.076,0.076,-0.465,-0.467,-0.469,1.7
VR130249,MYBVR1302494,WESTPORTS IMTN 4.840% 22.10.2027,5-Nov-20,3.097,3.048,2.999,110.839,111.163,111.488,5.952,41.615,0.079,0.079,0.079,-0.527,-0.529,-0.531,3.7
VN170395,MYBVN1703955,WESTPORTS IMTN 4.900% 13.12.2027,5-Nov-20,3.12,3.056,2.992,111.26,111.692,112.126,5.955,42.356,0.079,0.079,0.079,-0.538,-0.54,-0.543,0
VS130118,MYBVS1301189,WESTPORTS IMTN 4.580% 31.03.2028,5-Nov-20,3.131,3.077,3.023,109.507,109.881,110.257,6.298,46.595,0.078,0.078,0.078,-0.544,-0.547,-0.549,2.7
VS130248,MYBVS1302484,WESTPORTS IMTN 4.900% 23.10.2028,5-Nov-20,3.187,3.123,3.059,111.964,112.443,112.925,6.661,52.384,0.071,0.071,0.071,-0.536,-0.538,-0.541,0
VN110206,MYBVN1102067,RP II IMTN 5.550% 17.06.2021,5-Nov-20,2.746,2.714,2.682,101.694,101.714,101.734,0.593,0.651,0.02,0.019,0.018,-0.02,-0.019,-0.019,2.3
VO110207,MYBVO1102073,RP II IMTN 5.700% 17.06.2022,5-Nov-20,2.98,2.948,2.916,104.254,104.305,104.357,1.513,3.119,0.031,0.03,0.029,-0.057,-0.056,-0.054,2
VP110208,MYBVP1102088,RP II IMTN 5.150% 16.06.2023,5-Nov-20,2.867,2.829,2.791,105.703,105.801,105.9,2.403,7.242,0.078,0.078,0.078,-0.208,-0.209,-0.208,2.3
VQ110209,MYBVQ1102094,RP II IMTN 5.250% 17.06.2024,5-Nov-20,3.017,2.969,2.921,107.59,107.76,107.931,3.243,12.803,0.079,0.079,0.079,-0.286,-0.288,-0.288,0
VR110210,MYBVR1102100,RP II IMTN 5.350% 17.06.2025,5-Nov-20,3.119,3.071,3.023,109.516,109.733,109.95,4.037,19.632,0.078,0.078,0.078,-0.358,-0.358,-0.359,0
VS110211,MYBVS1102116,RP II IMTN 5.450% 17.06.2026,5-Nov-20,3.211,3.163,3.115,111.416,111.677,111.939,4.791,27.588,0.083,0.083,0.083,-0.458,-0.459,-0.461,0
VT110212,MYBVT1102122,RP II IMTN 5.500% 17.06.2027,5-Nov-20,3.302,3.254,3.206,112.961,113.266,113.572,5.511,36.583,0.088,0.088,0.088,-0.565,-0.566,-0.568,0
VU110213,MYBVU1102138,RP II IMTN 5.600% 16.06.2028,5-Nov-20,3.382,3.334,3.286,114.772,115.12,115.468,6.185,46.361,0.086,0.086,0.086,-0.628,-0.63,-0.634,0
VV110214,MYBVV1102144,RP II IMTN 5.700% 15.06.2029,5-Nov-20,3.452,3.404,3.356,116.616,117.006,117.397,6.824,56.869,0.075,0.075,0.075,-0.614,-0.616,-0.619,0
VN110216,MYBVN1102166,SEB IMTN 5.150% 23.06.2021,5-Nov-20,2.207,2.169,2.131,101.829,101.853,101.877,0.611,0.682,0.049,0.049,0.049,-0.039,-0.039,-0.039,2.7
VN120027,MYBVN1200275,SEB IMTN 4.500% 19.01.2022,5-Nov-20,2.299,2.261,2.223,102.59,102.636,102.682,1.156,1.933,0.052,0.052,0.052,-0.069,-0.069,-0.068,2.3
VN140171,MYBVN1401717,SEB IMTN 5.000% 04.07.2024,5-Nov-20,2.632,2.589,2.546,108.208,108.365,108.521,3.309,13.246,0.08,0.08,0.08,-0.298,-0.298,-0.299,1.7
VN150159,MYBVN1501599,SEB IMTN 4.750% 18.08.2025,5-Nov-20,2.744,2.706,2.668,108.932,109.11,109.288,4.261,21.497,0.079,0.079,0.079,-0.375,-0.376,-0.378,2.3
VS110215,MYBVS1102157,SEB IMTN 5.650% 23.06.2026,5-Nov-20,2.815,2.777,2.739,114.662,114.875,115.089,4.804,27.758,0.083,0.083,0.083,-0.473,-0.475,-0.476,2.7
VS120026,MYBVS1200266,SEB IMTN 4.850% 19.01.2027,5-Nov-20,2.854,2.821,2.788,111.267,111.466,111.664,5.334,33.729,0.087,0.087,0.087,-0.529,-0.53,-0.532,3
VN180337,MYBVN1803375,SEB IMTN 4.700% 24.11.2028,5-Nov-20,3.005,2.972,2.939,112.036,112.287,112.538,6.651,52.95,0.082,0.082,0.082,-0.628,-0.629,-0.632,3.3
VS140170,MYBVS1401708,SEB IMTN 5.500% 04.07.2029,5-Nov-20,3.056,3.018,2.98,118.469,118.787,119.106,6.95,58.511,0.073,0.073,0.073,-0.617,-0.619,-0.622,2.3
VN200089,MYBVN2000898,SEB IMTN 3.300% 14.06.2030,5-Nov-20,3.139,3.096,3.053,101.324,101.682,102.041,8.093,76.575,0.057,0.057,0.057,-0.475,-0.477,-0.479,1.7
VS160109,MYBVS1601091,SEB IMTN 5.040% 25.04.2031,5-Nov-20,3.201,3.163,3.125,116.25,116.618,116.987,8.311,82.958,0.047,0.047,0.047,-0.459,-0.461,-0.463,2.3
VS170389,MYBVS1703897,SEB IMTN 5.320% 03.12.2032,5-Nov-20,3.318,3.28,3.242,119.783,120.203,120.625,9.046,101.746,0.032,0.032,0.032,-0.357,-0.359,-0.36,2.7
VS180336,MYBVS1803366,SEB IMTN 4.950% 25.11.2033,5-Nov-20,3.377,3.344,3.311,116.49,116.87,117.252,9.701,117.248,0.027,0.027,0.027,-0.314,-0.316,-0.317,3
VS200088,MYBVS2000889,SEB IMTN 3.650% 15.06.2035,5-Nov-20,3.525,3.487,3.449,101.415,101.851,102.289,11.133,151.45,0.021,0.021,0.021,-0.241,-0.242,-0.243,2.7
VX150158,MYBVX1501580,SEB IMTN 5.280% 17.08.2035,5-Nov-20,3.532,3.494,3.456,119.988,120.476,120.967,10.59,141.467,0.023,0.023,0.023,-0.298,-0.3,-0.301,2.3
VX160108,MYBVX1601083,SEB IMTN 5.180% 25.04.2036,5-Nov-20,3.617,3.584,3.551,118.393,118.826,119.26,11.046,153.476,0.023,0.023,0.023,-0.304,-0.305,-0.307,3
PN110033,MYBPN1100337,BESRAYA 4.800% 28.07.2021,5-Nov-20,2.683,2.613,2.543,101.513,101.564,101.615,0.707,0.855,0.019,0.019,0.019,-0.019,-0.019,-0.019,1.3
PO110034,MYBPO1100343,BESRAYA 4.880% 28.07.2022,5-Nov-20,2.9,2.825,2.75,103.31,103.438,103.567,1.636,3.558,0.026,0.026,0.026,-0.05,-0.05,-0.05,0
PP110035,MYBPP1100357,BESRAYA 4.960% 28.07.2023,5-Nov-20,3.031,2.956,2.881,105.01,105.211,105.413,2.521,7.874,0.038,0.038,0.038,-0.107,-0.108,-0.108,0
PQ110036,MYBPQ1100363,BESRAYA 5.040% 26.07.2024,5-Nov-20,3.137,3.062,2.987,106.633,106.905,107.178,3.357,13.599,0.04,0.04,0.04,-0.149,-0.15,-0.151,0
PR110037,MYBPR1100379,BESRAYA 5.120% 28.07.2025,5-Nov-20,3.242,3.167,3.092,108.166,108.509,108.853,4.163,20.689,0.039,0.039,0.039,-0.183,-0.183,-0.184,0
PS110038,MYBPS1100385,BESRAYA 5.200% 28.07.2026,5-Nov-20,3.324,3.249,3.174,109.707,110.118,110.53,4.924,28.888,0.046,0.046,0.046,-0.256,-0.257,-0.259,0
PT110039,MYBPT1100391,BESRAYA 5.280% 28.07.2027,5-Nov-20,3.417,3.342,3.267,111.108,111.586,112.066,5.645,38.083,0.058,0.058,0.058,-0.373,-0.375,-0.377,0
PU110040,MYBPU1100407,BESRAYA 5.360% 28.07.2028,5-Nov-20,3.5,3.435,3.37,112.494,112.963,113.435,6.329,48.142,0.058,0.058,0.058,-0.423,-0.425,-0.428,2
UK140147,MYBUK1401475,YTL POWER MTN 2557D 13.10.2021,5-Nov-20,2.765,2.711,2.657,101.776,101.826,101.877,0.913,1.29,0.029,0.029,0.029,-0.032,-0.033,-0.032,2.3
UN120032,MYBUN1200327,YTL POWER MTN 3651D 10.6.2022,5-Nov-20,2.87,2.811,2.752,102.598,102.691,102.784,1.509,3.09,0.04,0.04,0.04,-0.067,-0.067,-0.068,1.7
UN130032,MYBUN1300325,YTL POWER MTN 3651D 24.3.2023,5-Nov-20,2.975,2.921,2.867,103.46,103.586,103.713,2.247,6.3,0.056,0.056,0.056,-0.135,-0.136,-0.135,2.3
UI180163,MYBUI1801637,YTL POWER MTN 1826D 24.8.2023,5-Nov-20,3.027,2.973,2.919,104.322,104.47,104.618,2.601,8.307,0.059,0.059,0.059,-0.165,-0.166,-0.166,2.7
UN140148,MYBUN1401487,YTL POWER MTN 3651D 11.10.2024,5-Nov-20,3.178,3.119,3.06,106.498,106.723,106.949,3.566,15.138,0.059,0.059,0.059,-0.23,-0.23,-0.231,1.7
US130057,MYBUS1300571,YTL POWER MTN 5479D 14.6.2028,5-Nov-20,3.596,3.532,3.468,106.744,107.185,107.627,6.325,47.749,0.076,0.076,0.076,-0.526,-0.527,-0.53,0
UN180162,MYBUN1801629,YTL POWER MTN 3653D 24.8.2028,5-Nov-20,3.595,3.546,3.497,109.41,109.76,110.11,6.451,49.608,0.074,0.074,0.074,-0.531,-0.533,-0.536,3
UN110074,MYBUN1100741,TVSB MTN 3651D 08.10.2021 (Series 6),5-Nov-20,2.297,2.249,2.201,102.872,102.916,102.961,0.9,1.262,0.049,0.049,0.049,-0.054,-0.055,-0.055,0
UO110076,MYBUO1100764,TVSB MTN 4018D 10.10.2022 (Series 7),5-Nov-20,2.456,2.408,2.36,105.736,105.829,105.922,1.831,4.337,0.068,0.068,0.068,-0.14,-0.141,-0.141,0
UP110075,MYBUP1100753,TVSB MTN 4383D 10.10.2023 (Series 8),5-Nov-20,2.584,2.536,2.488,108.425,108.566,108.708,2.708,8.971,0.079,0.079,0.079,-0.241,-0.242,-0.242,0
UQ110077,MYBUQ1100777,TVSB MTN 4749D 10.10.2024 (Series 9),5-Nov-20,2.693,2.645,2.597,111.034,111.223,111.413,3.543,15.023,0.08,0.08,0.08,-0.323,-0.325,-0.325,0
UR110078,MYBUR1100783,TVSB MTN 5114D 10.10.2025 (Series 10),5-Nov-20,2.806,2.758,2.71,113.514,113.751,113.989,4.331,22.293,0.079,0.079,0.079,-0.398,-0.399,-0.4,0
US110079,MYBUS1100799,TVSB MTN 5478D 09.10.2026 (Series 11),5-Nov-20,2.924,2.876,2.828,115.873,116.157,116.441,5.075,30.612,0.085,0.085,0.085,-0.51,-0.511,-0.513,0
VM110426,MYBVM1104263,MANJUNG IMTN 4.120% 25.11.2020 - Series 1 (5),5-Nov-20,2.031,1.988,1.945,100.104,100.106,100.108,0.051,0.005,0.049,0.049,0.049,-0.008,-0.008,-0.009,1.7
VN110427,MYBVN1104279,MANJUNG IMTN 4.150% 25.11.2021 - Series 1 (6),5-Nov-20,2.203,2.16,2.117,102.01,102.055,102.1,1.01,1.543,0.05,0.05,0.05,-0.058,-0.058,-0.059,1.7
VO110428,MYBVO1104285,MANJUNG IMTN 4.220% 25.11.2022 - Series 1 (7),5-Nov-20,2.334,2.296,2.258,103.754,103.832,103.909,1.93,4.814,0.07,0.07,0.07,-0.148,-0.148,-0.148,2
VP110429,MYBVP1104290,MANJUNG IMTN 4.290% 24.11.2023 - Series 1 (8),5-Nov-20,2.447,2.404,2.361,105.38,105.51,105.64,2.809,9.674,0.079,0.079,0.079,-0.243,-0.244,-0.244,1.3
VQ110430,MYBVQ1104306,MANJUNG IMTN 4.360% 25.11.2024 - Series 1 (9),5-Nov-20,2.55,2.507,2.464,106.923,107.094,107.266,3.656,16.023,0.08,0.08,0.08,-0.323,-0.324,-0.324,1.3
VR110431,MYBVR1104312,MANJUNG IMTN 4.430% 25.11.2025 - Series 1 (10),5-Nov-20,2.645,2.607,2.569,108.386,108.573,108.761,4.463,23.674,0.079,0.079,0.079,-0.394,-0.396,-0.396,2.3
VS110432,MYBVS1104328,MANJUNG IMTN 4.500% 25.11.2026 - Series 1 (11),5-Nov-20,2.776,2.733,2.69,109.54,109.792,110.043,5.233,32.491,0.086,0.086,0.086,-0.508,-0.508,-0.511,1.3
VT110433,MYBVT1104334,MANJUNG IMTN 4.580% 25.11.2027 - Series 1 (12),5-Nov-20,2.861,2.823,2.785,110.904,111.161,111.418,5.967,42.355,0.089,0.089,0.089,-0.606,-0.607,-0.609,2.7
VU110434,MYBVU1104340,MANJUNG IMTN 4.660% 24.11.2028 - Series 1 (13),5-Nov-20,2.986,2.943,2.9,111.896,112.223,112.551,6.661,53.063,0.082,0.082,0.082,-0.628,-0.63,-0.632,1.3
VV110435,MYBVV1104355,MANJUNG IMTN 4.740% 23.11.2029 - Series 1 (14),5-Nov-20,3.067,3.019,2.971,113.126,113.532,113.94,7.324,64.593,0.067,0.067,0.067,-0.571,-0.573,-0.575,0
VW110436,MYBVW1104361,MANJUNG IMTN 4.820% 25.11.2030 - Series 1 (15),5-Nov-20,3.146,3.108,3.07,114.327,114.68,115.034,7.961,76.903,0.052,0.052,0.052,-0.487,-0.488,-0.49,2.3
VX110437,MYBVX1104377,MANJUNG IMTN 4.900% 25.11.2031 - Series 2 (1),5-Nov-20,3.233,3.195,3.157,115.385,115.768,116.152,8.558,89.691,0.04,0.04,0.04,-0.406,-0.408,-0.41,2
VM110445,MYBVM1104453,ANIH IMTN 5.00% 27.11.2020 - Tranche 7,5-Nov-20,2.351,2.314,2.277,100.146,100.148,100.15,0.056,0.006,0.021,0.02,0.019,-0.008,-0.008,-0.008,1.7
VN110446,MYBVN1104469,ANIH IMTN 5.10% 29.11.2021 - Tranche 8,5-Nov-20,2.569,2.537,2.505,102.632,102.666,102.7,1.013,1.553,0.021,0.02,0.019,-0.029,-0.028,-0.027,2.7
VO110447,MYBVO1104475,ANIH IMTN 5.22% 29.11.2022 - Tranche 9,5-Nov-20,2.741,2.709,2.677,104.934,105,105.066,1.916,4.777,0.042,0.041,0.04,-0.093,-0.091,-0.089,2
VP110448,MYBVP1104480,ANIH IMTN 5.34% 29.11.2023 - Tranche 10,5-Nov-20,2.865,2.833,2.801,107.203,107.301,107.398,2.773,9.525,0.05,0.049,0.048,-0.159,-0.155,-0.153,2.7
VQ110449,MYBVQ1104496,ANIH IMTN 5.46% 29.11.2024 - Tranche 11,5-Nov-20,2.984,2.942,2.9,109.403,109.572,109.74,3.585,15.624,0.049,0.048,0.047,-0.203,-0.199,-0.196,0
VR110450,MYBVR1104502,ANIH IMTN 5.58% 28.11.2025 - Tranche 12,5-Nov-20,3.072,3.035,2.998,111.666,111.85,112.034,4.352,22.889,0.05,0.049,0.048,-0.255,-0.25,-0.246,1.3
VS110451,MYBVS1104518,ANIH IMTN 5.70% 27.11.2026 - Tranche 13,5-Nov-20,3.181,3.139,3.097,113.775,114.023,114.272,5.076,31.176,0.062,0.061,0.06,-0.372,-0.367,-0.362,0
VT110452,MYBVT1104524,ANIH IMTN 5.85% 29.11.2027 - Tranche 14,5-Nov-20,3.278,3.236,3.194,116.094,116.382,116.67,5.765,40.405,0.07,0.069,0.068,-0.486,-0.48,-0.475,0
VU110453,MYBVU1104530,ANIH IMTN 6.00% 29.11.2028 - Tranche 15,5-Nov-20,3.358,3.321,3.284,118.522,118.809,119.098,6.408,50.315,0.064,0.063,0.062,-0.503,-0.497,-0.49,1.7
VV110454,MYBVV1104546,ANIH IMTN 6.15% 29.11.2029 - Tranche 16,5-Nov-20,3.428,3.396,3.364,121.046,121.324,121.603,7.014,60.843,0.049,0.048,0.047,-0.432,-0.424,-0.416,2
VP120431,MYBVP1204314,SATSSB IMTN 4.118% 14.06.2024,5-Nov-20,2.23,2.194,2.158,106.504,106.633,106.762,3.309,13.161,0.1,0.1,0.1,-0.363,-0.364,-0.365,0
VQ110438,MYBVQ1104389,SATSSB IMTN 4.218% 29.11.2024,5-Nov-20,2.304,2.268,2.232,107.38,107.524,107.67,3.682,16.21,0.1,0.1,0.1,-0.407,-0.409,-0.409,0
UE190366,MYBUE1903663,SPARROW MTN 366D 10.12.2020,5-Nov-20,3.104,3.056,3.008,100.112,100.117,100.121,0.094,0.018,0.05,0.05,0.05,-0.008,-0.008,-0.009,0
UE190365,MYBUE1903655,SPARROW MTN 366D 10.12.2020,5-Nov-20,3.104,3.056,3.008,100.112,100.117,100.121,0.094,0.018,0.05,0.05,0.05,-0.008,-0.008,-0.009,0
VN110513,MYBVN1105136,SCC IMTN 4.450% 22.12.2021,5-Nov-20,2.557,2.498,2.439,102.088,102.154,102.22,1.082,1.73,0.041,0.041,0.041,-0.051,-0.051,-0.052,1.7
VN120224,MYBVN1202248,SCC IMTN 4.400% 24.06.2022,5-Nov-20,2.688,2.624,2.56,102.714,102.818,102.922,1.55,3.235,0.051,0.051,0.051,-0.087,-0.087,-0.087,0
VS110514,MYBVS1105143,SCC IMTN 4.850% 22.12.2026,5-Nov-20,3.23,3.166,3.102,108.937,109.309,109.683,5.243,32.737,0.079,0.079,0.079,-0.463,-0.465,-0.467,0
VM120008,MYBVM1200087,PLUS BERHAD IMTN 4.310% 12.01.2021 - Series 1 (5),5-Nov-20,2.067,2.029,1.991,100.402,100.409,100.416,0.182,0.066,0.048,0.048,0.048,-0.015,-0.015,-0.015,2
VN120009,MYBVN1200093,PLUS BERHAD IMTN 4.400% 12.01.2022 - Series 1 (6),5-Nov-20,2.33,2.292,2.254,102.397,102.442,102.487,1.138,1.881,0.052,0.052,0.052,-0.067,-0.067,-0.067,2
VO120010,MYBVO1200109,PLUS BERHAD IMTN 4.480% 12.01.2023 - Series 1 (7),5-Nov-20,2.484,2.436,2.388,104.211,104.315,104.419,2.053,5.371,0.073,0.073,0.073,-0.164,-0.164,-0.165,0
VP120011,MYBVP1200114,PLUS BERHAD IMTN 4.560% 12.01.2024 - Series 1 (8),5-Nov-20,2.603,2.565,2.527,105.936,106.056,106.175,2.928,10.432,0.08,0.08,0.08,-0.257,-0.257,-0.258,2.7
VQ120012,MYBVQ1200120,PLUS BERHAD IMTN 4.640% 10.01.2025 - Series 1 (9),5-Nov-20,2.711,2.673,2.635,107.566,107.721,107.877,3.757,16.867,0.079,0.079,0.079,-0.329,-0.33,-0.331,2
VR120013,MYBVR1200136,PLUS BERHAD IMTN 4.720% 12.01.2026 - Series 1 (10),5-Nov-20,2.817,2.779,2.741,109.112,109.304,109.496,4.559,24.659,0.08,0.08,0.08,-0.409,-0.41,-0.411,2
VS120014,MYBVS1200142,PLUS BERHAD IMTN 4.800% 12.01.2027 - Series 1 (11),5-Nov-20,2.931,2.893,2.855,110.494,110.721,110.948,5.318,33.53,0.087,0.087,0.087,-0.524,-0.525,-0.526,2
VT120015,MYBVT1200157,PLUS BERHAD IMTN 4.880% 12.01.2028 - Series 1 (12),5-Nov-20,3.046,3.008,2.97,111.747,112.007,112.268,6.038,43.387,0.09,0.09,0.09,-0.621,-0.623,-0.625,2
VU120016,MYBVU1200163,PLUS BERHAD IMTN 4.960% 12.01.2029 - Series 1 (13),5-Nov-20,3.137,3.094,3.051,113.062,113.393,113.726,6.725,54.126,0.08,0.08,0.08,-0.622,-0.625,-0.627,1.7
VV120017,MYBVV1200179,PLUS BERHAD IMTN 5.000% 11.01.2030 - Series 1 (14),5-Nov-20,3.214,3.176,3.138,114.096,114.421,114.747,7.383,65.68,0.065,0.065,0.065,-0.56,-0.562,-0.564,2
VW120018,MYBVW1200185,PLUS BERHAD IMTN 5.070% 10.01.2031 - Series 1 (15),5-Nov-20,3.288,3.245,3.202,115.302,115.705,116.11,8.004,77.839,0.05,0.05,0.05,-0.473,-0.475,-0.477,1.7
VX120019,MYBVX1200191,PLUS BERHAD IMTN 5.150% 12.01.2032 - Series 1 (16),5-Nov-20,3.361,3.318,3.275,116.556,116.994,117.433,8.598,90.636,0.039,0.039,0.039,-0.4,-0.402,-0.404,1.7
VY120020,MYBVY1200207,PLUS BERHAD IMTN 5.270% 12.01.2033 - Series 1 (17),5-Nov-20,3.44,3.402,3.364,118.082,118.498,118.916,9.141,103.545,0.032,0.032,0.032,-0.354,-0.356,-0.358,2
VZ120021,MYBVZ1200212,PLUS BERHAD IMTN 5.390% 12.01.2034 - Series 1 (18),5-Nov-20,3.532,3.484,3.436,119.442,120.004,120.569,9.651,116.716,0.027,0.027,0.027,-0.319,-0.321,-0.323,0
VZ120022,MYBVZ1200220,PLUS BERHAD IMTN 5.510% 12.01.2035 - Series 1 (19),5-Nov-20,3.594,3.551,3.508,121.138,121.674,122.213,10.133,130.122,0.025,0.025,0.025,-0.314,-0.316,-0.319,1.3
